i want to leave you with one last thought .	我想給你們一個想法 。
and this is of course a completely irresistible metaphor to a novelist , because we would all like to believe that the stuff that we write down on paper can change the actual world in which we're actually living , which is why my third book is called " paper towns " .	這當然是一件完全不可思議的特徵 , 因為我們都會相信我們寫的文章 , 我們都會相信我們寫的文章可以改變文章的真實世界 , 這就是我所寫的 「 第三個書 」 , 這就是我所寫的 「 第三個書 。
it also means that if an artist wants to invade something like a swimming pool , they can begin to do their exhibition in a swimming pool , so they're not forced to always work within the confines of a contemporary gallery space .	這也意味著 , 如果一名藝術家想要在瑞典的詩歌裡做些什麼 , 他們可以開始在瑞典政策的定義 , 所以他們就不會被迫迫迫在一場大陸工作室內工作室內工作 。
this is a photograph i took at the northern tip of baffin island when i went narwhal hunting with some inuit people , and this man , olayuk , told me a marvelous story of his grandfather .	這是我在華盛頓北部的海岸的照片 , 當時我納納納納納納納納納德的照片 , 這傢伙跟我說他的故事 , 這位男子說他祖父的故事 。
the rivers changed in response to the wolves , and the reason was that the regenerating forests stabilized the banks so that they collapsed less often , so that the rivers became more fixed in their course .	河流變遷的河流改變了 , 原因是 , 森林會造成森林的壓力 , 所以這些原因是 , 被迫害的蛋白質會變得越來越少 , 所以它們會變得越來越多 。
she knows there's always going to be some part of gator magraw in here , and she wants our daughter and twin sons to discover themselves the way that i did , but probably with fewer body slams and steel chair shots to the head .	她知道 , 總是會有一些氣體 , 她希望我們的女兒們 , 她想要我們的女兒和兒子 , 她想我們女兒和女兒 , 可能是有幾位身體 , 儘管有少數身體 , 可能有一些身體 , 可能有一些身體的頭 。
now , they're all pretty different from what we're doing today , with those massive stones , assembled in complex but seemingly illogical ways , and all traces of their construction erased , shrouding them in mystery .	今天 , 他們都在做什麼 , 與這些巨大的石石石組組組合在一起 , 似乎是邏輯的方式 , 看起來是複雜的 , 看起來很複雜 。
and that means you could get ketchup out of the bottle in two ways: either give it a series of long , slow languid shakes making sure you don't ever stop applying force , or you could hit the bottle once very , very hard .	這意味著你能在兩種方式中找到一系列: 「 不要讓它放到一系列 , 慢慢慢慢 , 慢慢慢慢慢慢慢慢慢慢慢 , 慢慢慢慢慢慢慢慢地 , 慢慢慢慢慢慢慢慢慢慢 , 你就能知道你不會停止 。
i could take any of you , pop you in the scanner , and find each of those regions in your brain , and it would look a lot like my brain , although the regions would be slightly different in their exact location and in their size .	我可以把你們放在螢幕上 , 看看你腦袋裡的每一個區域 , 看看我的大腦 , 看看我的大腦 , 看看我的大腦 , 看起來有點像我腦袋裡的重點 。
now , this may not look impressive , but this is what a revolution in physics looks like: a line predicting the brightness of a supernova 11 billion light years away , and a handful of points that don't quite fit that line .	現在 , 這可能不會看起來很強烈 , 但這是物理學的革命 。
so foods high in starch , like crackers and white bread , are digested easily , quickly releasing a whole bunch of glucose into your blood , exactly what would happen if you drank something high in glucose , like soda .	所以 , 在星球上有高的食物 , 就像火箭和白人一樣 , 很快地把整整整整整整整塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊塊 , 正如你喝酒 。
i was serious enough about acting that i auditioned for juilliard when i was a senior in high school , didn't get in , determined college wasn't for me and applied nowhere else , which was a genius move .	我非常感謝我在高中學時 , 我很感謝我在高中學時 , 當時我在高中學的時候 , 不知道大學大學大學大學的大學 , 別忘記了大學 , 別忘記了 , 別忘記了 。
so with all that in mind , ladies and gentlemen , i would like to take you on a journey to a completely separate part of earth as i transform the sydney opera house into a smoky downtown jazz bar .	所以 , 在這心中 , 女士和女士 , 我想要帶你們一趟旅程 , 把你送到一個完整的旅程 , 將我轉換成一個完美的旅程 。
and they migrated into the rest of the world at two kilometers per year until , within several tens of thousands of years , we occupied every single watershed on the planet and became the most dominant species , with a very small amount of technology .	他們每年每年都移到世界各地的兩公里 , 直到兩千公里 , 數千年來 , 我們在地球的每一公里 , 我們都會遇到地球上最少的科技 。
and the remarkable thing was that 18 monthold babies , just barely walking and talking , would give her the crackers if she liked the crackers , but they would give her the broccoli if she liked the broccoli .	最聰明的事是18歲的嬰兒 , 18歲的嬰兒 , 只跑步 , 說 , 如果她喜歡火箭 , 他們會給她一股票票票票票票票票票票 , 但他們會給她兄弟 。
he writes down a description , privately , and then he scrambles the letters in the description into an anagram , and he sends that anagram to several of his astronomer rivals .	他寫下一個描述描述描述的文字 , 然後他在描述文章的文字 , 然後他送到一個圖像 , 送到一個圖像 , 送到他身邊 , 送送到他身邊的陰謀 。
patients often have to travel long distances to get to their nearest hospital , and access to hospital care is becoming more and more an issue in rural areas , in the us , but also in sparsely populated countries like sweden .	病人經常要旅行長長期的醫院 , 取得醫院 , 取得醫院的醫護護照護 , 在美國 , 美國 , 更多問題都必須要在美國 , 像是瑞士 , 像是瑞士的國家 。
but he had a longlasting interest in the science of prejudice , and so when a prestigious british scholarship on stereotypes opened up , he applied for it , and he won it , and then he began this amazing career .	但他有很長的時間在預防的科學科學科學科學科學的科學科學領域 , 當一個預期的英國大學學院 , 他開始應用程式 , 將它開開放了 , 然後他開始準備好了 , 然後他就開始準備好了 。
so the next time a victim of a privacy violation comes up to you , instead of blaming them , let's do this instead: let's shift our ideas about digital privacy , and let's respond with compassion .	所以下次 , 私人暴力暴力的受害者來到你 , 不要把他們轉換為數位隱私 , 不要把我們的想法轉換為數位隱私 , 不要把我們的想法轉換為 「 數位化 」 的概念 。
for example , during the great depression , they created the hoover dam , which in turn , created lake mead and made it possible for the cities of las vegas and phoenix and los angeles to provide water for people who lived in a really dry place .	舉例來說 , 在偉大的憂鬱時 , 他們創造了熱情的日子 , 創造了我 , 創造了我 , 創造了一條水 , 可以提供水 , 來提供水 。
it's a spiral to everincreasing capabilities , but we need to know when we seek to learn , and when we seek to perform , and while we want to spend time doing both , the more time we spend in the learning zone , the more we'll improve .	這是一種很奇怪的能力 , 我們必須知道當我們看到時 , 我們必須知道當我們在kkkkkkk時 , 我們要花時間在學習時 , 更多時間 , 我們要花時間的時間 , 花費時間花費更多的時間 , 花費時間我們花費時間花了更多的時間 , 更多時間在學習的能力 。
but how do you reconcile this idea of it being bad to think of someone as a " loser , " with the idea that a lot of people like , of seizing control of your life , and that a society that encourages that , perhaps has to have some winners and losers ?	但你要如何重新思考這個想法 , 去思考 「 失敗者 」 的理念 , 許多人喜歡控制你的人生 , 很多人都喜歡控制你人生的社會 , 可能是要有機會贏得你的生活 ?
it had a driver and a passenger , and after the car had passed the judge by , the passenger extended his hand , pointed it back to the judge as the car continued on , just as the teenagers had described it , right ?	它有一個駕駛和一個熱熱的手術 , 在車上 , 穿越了他的手 , 穿越了他的手 , 向前往往往往往往往往往往往往往 , 只要青少年的青少年人都被關閉了 , 對吧 ?
we can potentially use the skin on a chip that we're currently developing in the lab to test whether the ingredients in those products that you're using are actually safe to put on your skin without the need for animal testing .	我們現在可以利用我們現在正在研發的晶片 , 來測試 , 是否在實驗室中開發的材料 , 來測試你正在使用的材料 , 來測試你的皮膚 , 實際上你用的需求 。
just the wording of the badging , or how many points you get for doing something , we see on a systemwide basis , like tens of thousands of fifthgraders or sixthgraders going one direction or another , depending what badge you give them .	只是壞事的詞 , 或者你有多少點點點點點 , 我們看到一個系統 , 像是一千五千五年級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級級
even still , he has a dream that he will become free and become educated with the help of local activists like free the slaves , and it's this sort of determination , in the face of unimaginable odds , that fills me with complete awe .	儘管 , 他有一個夢想 , 他會成為自由主義者的幫助 , 像是自由自由主義者 , 像是自由自由主義者 , 像是自由自由主義者 , 像自由的臉書 , 把我帶到一個完全不可思議的石油 。
and you can see from the arrow here indicating " you are here , " i'm trying to sort of blend and meld these two very divergent fields of urbanism and ecology , and sort of bring them together in an exciting new way .	你可以看到 , 你可以看到你在這裡看到的兩種非常多樣性 , 跟我說: 「 我試著把這些兩種不同的分裂和生物學 , 把它們聚在一起 , 將它們聚在一起 , 將它們聚在一起 , 將它們聚在一起 。
again , this robot can't see anything , it can't feel anything , it has no brain . it's just working with a tuned mechanical system , with very simple parts , but inspired from the fundamental dynamics of the animal .	同樣的 , 這個機器人不能看見任何事 , 無法感覺到 , 它沒有腦部系統 , 只有一個很簡單的粒子系統 , 透過非常簡單的粒子 , 透過非常簡單的粒子 。
well , my brother was born and they came back to korea , and we had what i remember as kind of an idyllic life , but what was happening in korea at that time was the country was one of the poorest in the world and there was political upheaval .	我的兄弟是出生的 , 他們回來了韓國 , 我們記得當我記得當一個非凡的生活 , 當時我在韓國最貧窮的生活是世界上最貧窮的生活之一 , 當時在韓國最貧窮的生活是世界上最貧窮的 。
but more importantly , i could also show you what it looks like at the corner of one of those magnificent buildings with all the massive stone blocks , or the fake stone blocks done with brick and stucco , which is more often the case .	但更重要的是 , 我也能向各位展示它的樣子 。
but in a world of conservation reliance , those stories have very real consequences , because now , how we feel about an animal affects its survival more than anything that you read about in ecology textbooks .	但在保守的世界裡 , 那些故事非常真實的平等 , 因為現在我們要如何感受到動物的影響 , 如何感覺到動物學會比你閱讀的還要多 。
so if we're not worrying about directing traffic , if we've transcended paper , if we are worrying less about control and more about description , then we can think of the english language as being this beautiful mobile .	所以如果我們不擔心談話題 , 假如我們已經寫了文章 , 如果我們寫了文章 , 如果我們擔心控制文章 , 然後我們就可以思考 , 然後我們就可以思考英語語語語語語語語語語語語語語語 。
and we do care about planets like the earth because by now we understood that life as a chemical system really needs a smaller planet with water and with rocks and with a lot of complex chemistry to originate , to emerge , to survive .	我們在乎地球的樣子 , 是因為現在我們了解到的化學系統 , 需要一個小行星 , 用水和石油系統 , 用許多複雜的化學物質來移植 , 來移除海洋 , 需要更多複雜的化學化學物質 。
so , i was quite pleased with myself . i thought wow , i've tracked this one , i know how they come here . then i scratched my head a bit , and that's okay , i know how they come here , but why do they come here ?	所以 , 我非常感謝我 , 我覺得哇 , 我知道他們是怎麼來的 , 我知道他們來到這裡 , 我知道他們是怎麼來的 , 我知道他們來來來到我的頭上 , 那我知道他們是怎麼來的 ?
there was this place where all these things in my head could go into the great , electric somewhereoutthere and exist and escape , and i knew from this moment on , i wanted to do this for the rest of my life , whether i was going to get paid for it or not .	我腦袋裡的所有東西都可以進入偉大的空間 , 電力和存在 , 我知道我要從這個時刻開始做這個時刻 , 我知道 , 我想要做這個時刻 , 不論我要去做這個時刻 , 不論我是否要去做這個時刻 。
this brings back a skepticism that has gone away recently , that superweeds and superpests could spread around the world , from biotechnology , that literally could destroy the world's food supply in very short order .	這帶回了一件令人驚嘆的主義 , 超越了世界各地的超級智慧 , 超級智慧可以從世界各地的生物學 , 從生物學學學學學來傳播世界的食物 。
to remind myself how astonished i should be , i occasionally look out the window in my office in cambridge at this bridge , which goes across the charles river , between the kennedy school and harvard business school .	為了提醒自己 , 我應該要去看我的辦公室 , 看看我的辦公室裡的窗戶 , 看看我的辦公室裡的窗戶 。
in my mind , this is what leadership is all about: a mission to listen with empathy to the craziest of ideas , the hopes and aspirations of a younger generation , who are just looking for a chance to be better and to make our country better .	在我的思想中 , 這是領導力:一個錯誤的任務 , 來聽眾的夢想 , 希望和希望 , 希望 , 希望和希望 , 希望 , 希望 , 希望 , 成為一個年輕世代 , 希望 , 成為更好的國家 。
this figure here shows the stormwater park that they're building by hooking a series of stormwater collection systems , or storm sewers , and routing that water into an abandoned gravel quarry .	這張圖片顯示它們的結構 , 由熱帶收集集集集體體系的儲藏系統 , 或儲藏水體系 , 將水分成一系列的水晶體 。
even if that tree is crooked or even if that tree has very unusual relationships between trunk and roots and branches , it nonetheless draws our attention and allows us to make observations that we can then test in the general population .	即使這棵樹是哭泣或甚至如果樹有很不可思議的關係 , 樹木和樹根之間的關係 , 除了我們的注意力 , 使我們能夠在基因上測試 , 使我們能夠在基因上測試 。
it's obviously also about taking responsibility , like i did here when throwing some green dye in the river in l . a . , stockholm , norway and tokyo , among other places .	很明顯地 , 談到可能的可能性 , 就像我在這裡做一些綠色的綠色黃色 , 在英國的河流中 , 很顯然 , 史丹佛 , 克里斯 , 克里斯 。
and finally , one of the reasons why things have gotten so out of control is because so much of what happens with surveillance the technology , the enabling rules and the policies that are either there or not there to protect us are secret or classified .	最後 , 原因是 , 其中一個原因是 , 原因是 , 強迫了科技 , 鼓勵我們的政策 , 建立規則 , 鼓勵我們的政策和政策的政策 。
so with the us leading the era of discovery and china leading the era of implementation , we are now in an amazing age where the dual engine of the two superpowers are working together to drive the fastest revolution in technology that we have ever seen as humans .	所以 , 美國領導了發現的時代 , 中國領領袖們現在在一個很驚人的時代 , 我們現在在一個很棒的工程程程程程程程程程程程師 , 將我們視為人類所見的最快的科技 。
and the virtue i think we need above all others is practical wisdom , because it's what allows other virtues honesty , kindness , courage and so on to be displayed at the right time and in the right way .	我認為我們需要一個人工智慧的願望 , 因為它能讓其他視覺、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇敢、勇氣 。
now , there's an enormous variety of tiny , inexpensive sensors on the market , and you can easily imagine someone putting together a phone that could measure temperature , co2 or methane levels , the presence of some biotoxins potentially , in a few years , maybe even h5n1 avian flu virus .	現在 , 有很大的不同 , 在市場上 , 有很棒的秘密秘密秘密秘密的秘密 , 你可以想像有人把手機放在一起 , 可以想像一個可以測量電視電視或平均251公尺 , 甚至幾年來 , 可能是生物的 。
that's danny bessette , 23 years later , because this is the year , and it's also the year where danny got married , where we have , for the first time , the approval by the fda of a drug that precisely targets the defect in cystic fibrosis based upon all this molecular understanding .	這是丹尼的黃金 , 一年23年後 , 93年後 , 當時是丹尼的婚姻婚姻 , 我們在第一次 , 首次 , 首次 , 首次 , 針對抗藥品的毒品 。
she then assigned these works racial identities , basically saying to me that the work on the right , clearly , was made by a black artist , the work on the left , clearly , by a white artist , when , in effect , that was the opposite case: bob colescott , africanamerican artist ; leon golub , a white artist .	然後她移除了這些工作的工作 , 基本上 , 基本上說 , 黑人藝術家在左邊工作 , 很顯然是黑人藝術家 , 在左邊的藝術家 , 很顯然是白人藝術家 , 尤其是白人藝術家 。
luzhkov , 20 years mayor in moscow , though he helped found a party , united party with putin , in fact refused to be defined by the party and finally , in fact , lost his job not under brezhnev , not under gorbachev , but under putin , who wanted a more faithful party follower .	luzzzo20年 , 可能在摩斯基斯基斯基金的一部分 , 聯合了一部分 , 事實上他幫助找到了一部分 , 由於他的工作 , 終於是他的職業 , 終於失去了一份工作 。
these are clearly biblical archetypes , and the thinking behind that was to create positive , globallyresonating storylines that could be tied to the same things that other people were pulling mean messages out of because then the person that's using religion for the wrong purpose just becomes a bad man with a bad message .	這些很顯然的聰明的聰明故事 , 想法在於創造貧窮的故事後 , 全球性的新聞可能會被邀請 , 全球會被監視 , 可能是 , 其他人會被監視為錯誤的人 , 因為那時 , 會變成錯誤的訊息 。
on the other hand , if it's just our brain's autocorrecting the size of objects near the horizon , then we'd expect the moon illusion to be visible inside a planetarium , where the whole sky , including the horizon , is displayed on a spherical dome overhead .	另一方面 , 如果它只是我們的腦袋裡的大小 , 我們會期待月亮的物體 , 然後我們期待月亮的月球 , 我們期待月球的月球 , 整個星球上 , 整個星球上 , 整個星球上 , 都會期待在地球上 。
and that happened because this one person had a documentary instinct , which was to post a status update , which is what we all do now , so if something happens , we put our status update , or we post a photo , we post a video , and it all goes up into the cloud in a constant stream .	這就發生了因為這個人有一份記錄 , 必須要把一台船放到一台船上 , 所以如果我們把我們的雕像放到台上 , 我們都會把我們的雕像放到影片上 , 像是我們把影片放到影片上 , 我們把影片放到一片片片片片片片片片片片 。
and about three years ago , i started an exercise in openness and inclusiveness by reaching out into the opensource software community to create new digital tools for magic tools that could eventually be shared with other artists to start them off further on in the process and to get them to the poetry faster .	大約三年前 , 我開始了開放式開放軟體 , 包括開放軟體社區的軟體社區 , 來創造新的數位工具 , 來創造新的數位工具 , 來創造新的數位工具 , 來讓它們變得更快 。
and to do this , i knew that i had to see the way in which artists work , understand the artist's studio as a laboratory , imagine , then , reinventing the museum as a think tank and looking at the exhibition as the ultimate white paper asking questions , providing the space to look and to think about answers .	為了做到這一點 , 我知道我必須看到藝術家的運作方式 , 了解藝術家的運作方式 , 想像一下 , 想像一下 , 想像一下 , 想像一下 , 接著 , 想像一下 , 想 , 請請請看看 , 看看 , 看看 , 請請請看看 , 看看 , 來看看 , 看看 , 來看看 , 看看 , 看看 , 藝術家的答案 。
they have enjoyed the true meaning of belonging to a place , and that was reflected in their built environment , in the mosques and churches built backtoback , in the interwoven souks and public venues , and the proportions and sizes based on principles of humanity and harmony .	他們有享享受在城市的真實意義 , 而這就是在他們建造的地方 , 在他們建造的環境中 , 在他們建造的房間裡 , 建立了背景和教堂 , 建立了背景和公共利益 , 建立了人類的貢獻 , 以及基礎 。
and the nice thing about this , we have a selfserve program , and many thousands of websites have signed up , and this let's them really make money . and i you know , there's a number of people i met i met this guy who runs a conservation site at a party , and he said , " you know , i wasn't making any money .	關於這一點 , 我們有一個自我編輯計畫 , 許多網站都簽署了 , 許多網站都簽署了 , 我知道他們真的有錢 , 我知道 , 我知道 , 我知道 , 我知道 , 我知道 , 有一群人會賺錢 。
and when that information is collected , even though it's conversations with americans , it can then be funneled to the fbi where the fbi is allowed to search through it without getting a warrant , without probable cause , looking for information about americans and whatever crimes we may have committed with no need to document any kind of suspicion .	當這些資訊被收集時 , 儘管是美國的交談 , 它可以被收集到警察的地方 , 去找尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋尋求的資訊 。
they have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as lol , but they don't want to appear faddish and include the words that aren't going to make it , and i think a word that they're watching right now is yolo , you only live once .	他們必須要加入氣體 , 因為他們想要用的字彙 , 像是洛杉磯的字母 , 他們不想應用它 , 像是洛杉磯他們不想應用程式 , 包括我不想應用程式 , 包括我現在不想知道的字詞 。
removes some scaffolding . one of the reasons rome remains the extraordinary place it is that because of scaffolding and the determination to maintain the fabric , it is a city that continues to grow and adapt to the needs of the particular time in which it finds itself , or we find it .	移除一些害怕的地方 , 其中一個原因是 , 主要原因是 , 被迫害和毀滅的地方之一 , 因為害怕害害害害害害害怕的城市 , 主要是 , 它持續持續持續持續持續持續發展 , 去尋找它的城市 , 尤其是我們需要找到的 。
prior to going to prison , i didn't know that there were so many brilliant black poets , authors and philosophers , and then i had the great fortune of encountering malcolm x's autobiography , and it shattered every stereotype i had about myself .	為了去監獄 , 我不知道 , 有太多的黑人黑人的黑人黑人警察、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家 , 然後我對自己有很棒的印象 。
not only were scientists able to successfully eliminate lymphoma tumors injected with bacteria , but the injection also stimulated the immune system , priming immune cells to identify and attack untreated lymphomas elsewhere in the mouse .	不僅科學家能夠成功地成功地成功地將免疫細胞分析到細菌 , 受受害者會受到免疫系統的免疫系統 , 受傷害者會受到感染細胞的免疫系統 。
and the name of the protein i'd located was called mesothelin , and it's just your ordinary , runofthemill type protein , unless , of course , you have pancreatic , ovarian or lung cancer , in which case it's found at these very high levels in your bloodstream .	我所謂的蛋白質叫做 「 墨西哥 」 的名字 , 正是你原本的蛋白質 , 跑蛋白白白質 , 當然你有胰島素 , 不管你有胰島素 , 包括血液、血液、血液、血液、血液、血液、血液、血液 。
and then an enzyme in its digestive tract leeches into the beans , and people with the unenviable job of collecting these cats' leavings then go through the forest collecting the , you know , results and processing it into coffee although you actually can buy it in the unprocessed form .	接著 , 在它的數量上最多的信任 , 收集了一群不可思議的工作 , 人們和那些難民一起收集這些咖啡店 , 走出去 , 去去買買買買買買買買買買買的衣服 。
for this song , i'd like us all to take a minute and think about immigrant communities , and especially refugee immigrant communities , and the daily struggle they have to endure , building a life with dignity and meaning away from everything they have loved and known .	為了這首歌 , 我想我們都要花一分鐘的時間去思考移民社區 , 特別是難民社區 , 尤其是難民 , 特別是難民的社區 , 尤其是 , 日常的日子 , 都必須要從愛的社區 。
back to yad vashem three years ago . after all this episode began , yad vashem decided to rebuild completely the historic museum because now washington was built the holocaust museum in washington and that museum is so much more comprehensive in terms of information .	回到三年前 , 所有的醫院都決定要完全修復 , 在這個醫學博物館決定要完全修復他的歷史博物館館館館館館館館館館 , 因為現在在華盛頓的博物館 , 已經建造了更多的資訊 。
stand up for what you believe in , support the organizations that you care about , speak out on the issues that matter to you , get involved , make change , express you opinion , and do it with respect and knowledge and confidence that it's only by working together that the constitutional technology can do the job that it is designed to do .	站在你相信的 , 支持你關心的組織 , 支持你所關心的議題 , 為了改變你 , 使你有尊重 , 改變了你 , 透過尊重、知識、知識、知識、知識、知識、知識 。
thanks to denny moe and the myriad other barbers and community leaders who shared the vision of opportunity and empowerment to make a difference in their communities , we've been able to not only lower blood pressure in our participants , but we've also been able to impact other health indicators .	謝謝謝謝謝 , 我和社區領袖和社區領導者 , 分享機會 , 分享機會和社區領導者 , 讓他們能夠在社區社區的社區 , 我們也不能只能讓血壓壓壓壓壓壓壓壓壓壓壓壓壓壓壓 , 我們也無法在血液裡的影響 。
so in a nutshell , incra would offer an alternative to the current system of the big three rating agencies by adding a new , nonprofit player to the mix that would increase the competition , it would increase the transparency of the sector , and it would also increase the quality .	所以在營養的營養系統中 , 民主會提供一系列三種不同的種種種種種種種種種種種種種種種種種種類型的非營利 , 將它轉換為公園 , 也會增加 。
during this period , launching things into space , just the rocket to get the satellite up there , has cost hundreds of millions of dollars each , and that's created tremendous pressure to launch things infrequently and to make sure that when you do , you cram as much functionality in there as possible .	在這個時期 , 開啟了太空船 , 開啟了太空船 , 只花了數百億美金的印象 , 創造了一百億美金的印象 , 創造了巨大的印象 , 可以確保你有的資金 。
that software has to receive and decode the radio signal , and then figure out what to do with it , even if it's just music that it needs to play on the radio , and that software that does that decoding , if it has any bugs in it , could create a vulnerability for somebody to hack the car .	這軟體必須要重新改善電訊號 , 然後決定要找出哪個音樂 , 找出它的 , 即使它只是音樂需要在電電電電電電電電電電電電視上 , 那軟體必須要在哪裡 , 任何人都能在電視上 , 如果它能讓人們能在電視上 , 可以在任何人都能創造出的能力 。
and most importantly , what we do is we use a rigorous , and often uncomfortable , process of physical therapy and occupational therapy to retrain the nerves in the nervous system to respond normally to the activities and sensory experiences that are part of everyday life .	最重要的是 , 我們使用一個嚴重的物理、通常不舒服、不舒服的過程 , 通常我們在神經治療系統的神經治療方式 , 將神經系統傳送到正常生活中 , 來追尋正常生活的經驗 。
so starting in february , we launched a basic income demonstration , where for the next 18 months , as a pilot , 130 families , randomly selected , who live in zip codes at or below the median income of the city , are given 500 dollars a month .	所以 , 開始在聯合國 , 我們開了一基本的溝通 , 接下來18個月12個月 , 一家公司 , 一名是一名工廠、13030個家庭、130、130個家庭 , 隨機在紐約市 , 住在市 , 住在市市 , 一百億美金的媒體 , 都被投入了五百美元 。
well , our research my generation for sure , people who were going to school in the late '60s made very much a shift out of the internal focus of architecture , looking at architecture within its own territory , and we were much more affected by film , by what was going on in the art world , etc .	我們研究了我一代的研究 , 他們會在拉丁的六十年代 , 研究了我一代的國際專注 , 看看建築師的專注在自己身上 , 看看建築師 , 看看藝術家 , 透過藝術家、電影、電影、電影、電影、電影、電影、電影、電影 。
technology has this extraordinary capacity to both instantiate and continue all of our most extraordinary , often hidden desires and biases and encoding them into the world , but it also writes them down so that we can see them , so that we can't pretend they don't exist anymore .	科技有這種很特別的能力 , 為了我們最興奮的能力 , 通常隱藏了我們最令人興奮的渴望 , 通常是隱藏的精神和偏見 , 將它們放到世界 , 我們也不能確定 , 讓他們無法想像 。
even the people who market these clubs i mean , they'll say these have four axis shafts which minimize loss of club speed and thereby drive the ball farther but they'll say , look , you know , you're not getting 57 , 000 dollars worth of performance from these clubs .	即使我市場上市場的人 , 他們會說這四種不同的鞋子 , 提醒了四十個不同的鞋子 , 他們會說 , 看看 , 看看 , 看看你不會說 , 看看 , 看看你不會買到的 , 看看 , 看看你不會買到的價格 。
we hope that ted can contribute in a full and fundamental way to the building of this new era in the teaching of music , in which the social , communal , spiritual and vindicatory aims of the child and the adolescent become a beacon and a goal for a vast social mission .	我們希望ted可以在完美的建築上建立一個全新的音樂方式 , 可以在這個新時代 , 社交、社交、社交、社交、社交、社群、社群、社交、社交、社群、社群 , 成為社會的目標 。
finally , the active process is valuable in setting the very broad range of sound intensities that our ears can tolerate , from the very faintest sound that you can hear , such as a dropped pen , to the loudest sound that you can stand say , a jackhammer or a jet plane .	最後 , 演奏過程是非常有價值的聲音 , 使我們耳朵的耳朵可以發揮聲音 , 從最熟悉的聲音 , 從非常熟悉的聲音 , 如同你所聽到的 , 你能聽到的聲音 。
so not only has the fly not got the nectar from the mimic plant , it's also if you look very closely just at the head end , you can see that it's got a bit of pollen that it would be transmitting to another plant , if only some botanist hadn't come along and stuck it to a blue piece of card .	所以 , 不僅是從動物飛機上得到的鄰近飛機 , 同時 , 如果你仔細看它的頭 , 你可以看到它已經有一顆綠色的花粉 , 你可以看到 , 只有一些紅色的紅色 , 只會轉移到另一塊藍色 。
[@arkrazorback dirty play can kiss my team's free throw making a @kysportsradio @marchmadness @espn bloodied 3 players so far . ] it is routine for me to be treated in the ways i've already described to you .	【阿拉克·克斯汀汀汀汀可以把我的團隊放到我的團隊的自由照射線上 , 使得血管管管管管管管管管管管管管管管管管管管管管管管管管管管管管管我已經準備好了 。
and looking down , the nine wings are bound , structurally but symbolically strong , a great symbol of unity: pure geometry , a perfect circle , 30 meters in section and in plan , perfectly symmetrical , like the idea of sacredness and geometry .	仔細看 , 九個國家寫著很棒的符號 , 非常強烈 , 很強烈的對象:醫學、三公尺、三公尺、三公尺的圓圓圓圓圓圓圓圓圓圓圓 , 像是理想 , 理想的概念 。
and if girls grow up in a world that tells them that they are designed just a bit crazier than the boys , then isn't that a little bit like telling them that they are born less capable of rationality than men , less capable of reason and unworthy of the same intellectual respect as their brothers .	如果女孩成長在一個世界 , 告訴他們他們他們設計的不只是男孩 , 比男孩們的設計師 , 那就不像告訴他們他們他們 , 他們不會說出他們出的理由 , 比男性更少 。
the third thing that it might tell you is somewhat vague , but i think interesting and important , and that is , if you find a signal coming from a more advanced society , because they will be , that will tell you something about our own possibilities , that we're not inevitably doomed to selfdestruction .	第三件可能告訴各位的是 , 有些令人興奮的事 , 但我認為 , 如果你找到一個更有機會的社群 , 如果你找到一個更進步的信號 , 因為他們會說我們自己的可能性 , 會告訴你們 , 我們不會知道我們自己的可能性 。
so obviously , i had to crashland a grandma on america chavez , and not just any grandma a big , strong , luchador grandma , one that loved her enough to take her to the ancestral plain , where america chavez could see the history of her people play out in the skies above .	所以很顯然 , 我必須要在美國的圖表上 , 不僅僅僅僅是大型、富裕、富裕、富裕、富裕、富裕、富裕、富裕、富裕、富裕、富裕、富裕的人 。
these ideas align nicely with our cultural investment in longterm romantic commitment , but they also work well for other kinds of relationships shortterm , casual , polyamorous , nonmonogamous , asexual because this metaphor brings much more complex ideas to the experience of loving someone .	這些想法是很棒的 , 與我們的文化有關 , 但他們也在長期的交易中工作 , 他們也工作了 , 通常他們也對其他的關係 , 通常是很有名名的 , 因為這些想法都帶著複雜的經驗 。
but there were also plenty of places in the world where societies have been developing for thousands of years without any sign of a major collapse , such as japan , java , tonga and tikopea . so evidently , societies in some areas are more fragile than in other areas .	但在世界各地都有很大的武器 , 社會社會已經發展了數千年 , 沒有人簽署 , 像是日本、日本、日本、日本、日本、日本、日本、海嘯 。
it's very destructive , but it also catalyzes the production of vitamin d in the skin , vitamin d being a molecule that we very much need for our strong bones , the health of our immune system , and myriad other important functions in our bodies .	非常不可思議 , 但它也在墨西哥灣生產的產品 , 將我們非常需要的暴力 , 維基基基於我們需要的分子 , 維持我們身體的健康 , 包括我們的身體健康、健康、健康、健康、基金、健康、基金 。
