and i think that's where we are .	我認為這就是我們所在的地方 。
the only things which can succeed in this kind of environment are projects like the polymath project , which , even though they employ an unconventional means to an end , they have an essential conservatism about them .	在這種環境中唯一能成功的事情就是像聚會計劃一樣 , 儘管他們雇用了非傳統的意義 , 他們對他們有重要的保守主義 。
we were going to the places that nobody else wanted to go , the places nobody else could go , and after three weeks , we realized something . military veterans are very , very good at disaster response .	我們要到沒有人想要去的地方 , 沒有人可以去的地方 , 三週後 , 我們發現了一些軍事退伍軍人非常擅長災難的反應 。
the first act by salafi jihadi groups when they take over an area is to destroy existing muslim institutions including mosques , shrines , preachers , practices .	莎拉聖戰團的第一個行動是摧毀現有的穆斯林制度包括清真寺、海灘、練習 。
the head of design and research at pinterest told me that they've built one of the most diverse and highperforming teams in silicon valley because they believe that no one type of person holds a monopoly on talent .	普林斯特的設計和研究人員告訴我 , 他們在矽谷建立了最多樣化的團隊之一 , 由於他們相信 , 沒有人在有才華 。
well , i suspect there are many people here who , if given the chance , would love to help you on this changemaking agenda you're on , and i don't know if whitney jack , thank you for coming here and speaking so openly .	我猜在座有許多人 , 如果有機會 , 會願意幫助你在改變的方案上幫助你 , 我不知道whineyjack , 感謝你來到這裡 , 很開心地說話 。
my research team and i have tried to understand where this fear of math comes from , and we've actually peered inside the brains using functional magnetic resonance imaging , of people who are worried about math .	我的研究團隊試圖了解數學從何而來 , 我們其實在腦中同儕使用功能磁共振造影 , 那些擔心數學的人們 。
for years , i've been working in the historically africanamerican neighborhood of bayview hunters point in san francisco , on a plot of land that once held a power plant .	多年來 , 我在歷史上非裔美國人社區工作 , 當時我在舊金山的一片土地上工作 , 在那片土地上 , 曾經有權力的植物 。
so , these trajectories here are basically how we would expect people to live , in terms of remaining life expectancy , as measured by their health , for given ages that they were at the time that these therapies arrive .	所以 , 這些軌跡基本上就是我們期待人們的生活方式 , 依靠他們的健康 , 來測量他們的健康 , 因為他們在這些治療的時代 。
i had it with steve ballmer as microsoft got bigger , and now melinda , and in even stronger , equal ways , is the partner , so we talk a lot about which things should we give more to , which groups are working well ?	我和史蒂夫球員的微軟變得更大 , 現在梅琳達更強壯 , 同樣地 , 就是合作夥伴 , 所以我們談的是哪些事情應該給更多 , 哪些團體是有效的 ?
first of all , it cleverly uses redundancy by having millions of copies of each component leukocytes , white blood cells before they're actually needed , to create a massive buffer against the unexpected .	首先 , 它很聰明地利用每一組組零件的減輕量 , 白血球在它們需要之前 , 創造出巨大的衝擊 。
we've personified these companies , and just as when you're really angry over every little thing someone does in your life and relationships , you've got to ask yourself , " what's going on here ? why are we so disappointed in technology ? "	我們已經找出這些公司 , 就像你真的在人生和關係中生氣的每一件小事一樣 , 你必須問自己: 「 這裡發生了什麼事 ? 為什麼我們這麼失望 ? 」
this muscle car from toyota: 408 horsepower in an ultralight that does zero to 60 in well under four seconds , and still gets 32 miles a gallon . i'll say more later about this .	這輛肌肉來自東南達:408匹馬 , 四秒鐘內 , 0到60公里 , 還能得到32英哩的氣體 。 我會再說更多 。
now you may have seen in the news recently , they came through with us at the end of last month with a few special exemptions that will allow the transition to be sold in the same category as suvs and light trucks .	最近你可能在新聞上看過 , 他們在上個月結束時 , 他們和我們一起經歷了一些特殊的展覽 , 可以讓轉變當作sv和燈卡車 。
though many of these later appear in articles or broadcasts , keep in mind that these polished versions often combine the voice of the person who was there with the input of editors who weren't .	雖然很多後來出現在文章或廣播中 , 記住 , 這些文章通常會結合那些沒有輸入的編輯者的聲音 。
he joined the communist party when black american’s civil rights were one of its priorities , but soon became disillusioned by the party’s authoritarian leanings and left .	他加入了共產黨 , 當黑人公民權是其優先權之一 , 但很快地 , 他被派對的權威拋棄 , 離開了 。
ca: well , you talk about the world in crisis , which is absolutely true , and those of us who spend our whole lives immersed in this crisis i mean , we're all on the verge of a nervous breakdown .	克里斯:你在危機上談到世界 , 這絕對是真的 , 我們那些花在這個危機上的人 , 我指的是 , 我們都是神經突破的邊緣 。
we're trying to maybe we'll change it but anyway , it's a war room to try to coordinate all the attack that's going on in africa , all the different social problems in africa , and try to look at best practices .	我們試圖改變它 , 但無論如何 , 這是一個戰爭房間 , 試圖協調非洲的所有攻擊 , 所有非洲的不同社會問題 , 試圖看看最好的練習 。
whatever you just imagined , it's not mythical , it's not unrealistically idealistic , because teachers all over the country are already pushing the boundaries of what teaching and learning can look like with amazing results for kids .	無論你剛剛想像的 , 都不是神話 , 也不是理想主義 , 因為在全國各地的老師都已經推動了教學和學習的界限 , 可以用很棒的成果 。
but the third thing you can learn and this is the really important one , the point i want to leave you on is that the title , " president of the united states of america , " doesn't sound that humble at all these days , does it ?	但你能學到的第三件事 , 這是非常重要的一件事 , 我想要留給你們的重點是: 「 美國總統 」 , 不是聽起來那麼謙卑 , 對吧 ?
so we use this stateoftheart encryption to bounce stuff around the internet , to hide trails , pass it through legal jurisdictions like sweden and belgium to enact those legal protections .	所以我們用這種既有的加密來推動網際網路 , 隱藏軌跡 , 通過法律判斷 , 例如瑞典和貝爾gium , 來確保這些法律保護 。
there are some orchids and i always think orchids somehow seem like the most devious of the plant species in the world and there are some orchids that just tap directly into the network and steal all their carbon .	有些蘭花 , 我總是認為孤兒院似乎是世界上最可怕的植物物種 , 還有一些剛直接進入網絡 , 並偷走所有的碳 。
so now i want to take you to the moment of when you're an entrepreneur , and you've started a new company , there's the , here's all the stuff we do beforehand , and then the service launches . what happens ?	所以現在我想要帶你們看看 , 當你是企業家的一刻 , 你開始了一間新公司 , 我們之前所做的所有事情 , 然後服務發射 , 會發生什麼事 ?
until biofabrication is better understood , it is clear that , initially at least , more people would be willing to wear novel materials than would be willing to eat novel foods , no matter how delicious .	除非生物製造更好的了解 , 至少 , 至少有更多人願意戴新穎的材料 , 不管是如何吃新鮮的食物 , 不管是多麼有趣 。
in fact , if there's one technology that is truly central to this and has really become the driving force behind this , it's machine learning , which is just becoming this incredibly powerful , disruptive , scalable technology .	事實上 , 如果有一個技術真的是中央的 , 真正成為了這背後的驅動力 , 它是機器學習 , 這就變成了非常強大、可怕、可怕的科技 。
what i am talking about is the muslim extreme right , and the fact that its adherents are or purport to be muslim makes them no less offensive than the extreme right anywhere else .	我所說的是穆斯林極端對的事實 , 它的身份或追求穆斯林 , 使他們不再受害於其他地方的極端 。
so they’re used in devices that find underground oil and mineral deposits , and they also make highly accurate atomic clocks , like the ones used in global positioning satellites .	所以他們用在地下石油和礦物的裝置中 , 他們也製造出高度精確的原子鐘 , 就像在全球的衛星上使用者一樣 。
others were the socalled " street queens , " who were often targeted by police for their gender expression and found themselves on the forefront of seminal events in the lgbt rights movement .	有些人稱之為 「 街頭皇后 」 , 他們通常被警察針對他們的性別表達 , 找到自己在lgbt權利運動的前額 。
in this protocell model , it's just an oil droplet , but a chemical metabolism inside that allows this protocell to use energy to do something , to actually become dynamic , as we'll see here .	在這個原生細胞模型中 , 它只是石油滴 , 但它內部的化學代謝物 , 讓這個原子能用能量做點什麼 , 才能成為動態 , 就像我們在這裡看到的一樣 。
and to me this is a really remarkable story , and a remarkable opportunity . going back to newton with absolute space didn't provide anything but an arena , a stage in which the events of the universe take place .	對我來說 , 這是一個非常不可思議的故事 , 一個令人驚訝的機會 。 回到華盛頓 , 完全沒有提供任何東西 , 而是一個空間的舞台 。
and so we did that , and working with david , we made a little company called applied proteomics eventually , which makes this robotic assembly line , which , in a very consistent way , measures the protein .	我們這麼做了 , 與大衛合作 , 我們做了一間叫做 「 應用蛋白質學 」 的小公司 , 最終 , 這會讓機器人組合線條 , 以非常持續的方式 , 測量蛋白質 。
it's that they weren't putting me at the top of this list ; they were actually it got so sophisticated to the point where they gamed all of the top 21 places to spell " marblecake . also , the game . "	他們不是把我放到這張清單的頂端 , 他們真的很複雜 , 他們把所有最頂尖的21個地方都放到遊戲上 。
sea level rise threatens coastal ecosystems , agriculture , even major cities . this is what one to two meters of sea level rise looks like in the mekong delta .	海平面上升了海岸生態系統、農業、甚至主要的城市 。 這是墨西哥德州海平面上升的樣子 。
the magic of the mechanisms inside each genetic structure saying exactly where that nerve cell should go the complexity of these , the mathematical models of how these things are indeed done are beyond human comprehension .	每個基因結構中的神奇魔法 , 說明神經細胞的複雜性 , 大腦的複雜性 , 數學模型是如何做到的 , 除了人類的同步之外 。
one is the section 215 program , the u . s . telephony metadata program , and the other one is popularly called the prism program , and it's actually section 702 of the fisa amendment act .	其中一個是215項專案 , 美國的電話兆加拿大計畫 , 另外一個是稱之為 「 prist計畫 」 , 它實際上是修復法案的7022個 。
after losing both parents and a brother to yellow fever at the age of 16 , she supported her five remaining siblings by working as a schoolteacher in memphis , tennessee .	在16歲時 , 失去雙親和兄弟 , 16歲時 , 她支持她五歲的手足 , 她支持她 , 身為一位在墨西哥的學校教練 。
and the reason why that's happening is that , right now , in 2007 the technology that we are using a transistor is big enough that several electrons can flow through the channel simultaneously , side by side .	原因在於 , 在2007年 , 我們使用電晶體的技術足夠大 , 足夠多電子能同時在頻道上流動 , 一邊 。
try this quick thought experiment: imagine a restaurant that serves michelinstarred food , but where the restaurant smells of sewage and there's human feces on the floor .	快速地試試看這個實驗:想像一個餐廳 , 提供微米的食物 , 但餐廳的味道 , 還有地板上的人類特徵 。
but it didn't change the chinese political system , and also the chinese central government utilized this centralized server structure to strengthen its power to counter the local government and the different factions .	但它並沒有改變中國的政治體系 , 中國的中央政府把這個中心的伺服結構 , 來強化它的權力 , 來對抗當地政府和不同的因素 。
so having looked at the numbers , my estimate is that a score of 75 would not only be a giant leap forward in human wellbeing , it would also count as hitting the global goals target .	所以 , 我估計 , 第七十五的成本不僅是人類幸福的巨大躍進 , 它也會把全球目標推到全球目標上 。
just like jamal's dad , john mccain was a veteran , and just like jamal's dad protected him , jamal believed that john mccain would protect the entire country .	就像詹姆士的父親 , johnmcain是一個退伍軍人 , 就像詹姆士的父親保護他一樣 , 詹姆士相信約翰麥肯金會保護整個國家 。
and then a thought came across my mind: if things go pearshaped on this swim , how long will it take for my frozen body to sink the four and a half kilometers to the bottom of the ocean ?	然後我心想:如果事情在這個游泳上 , 會花多少時間 , 才能把我的凍體拿到四個半公里的海洋底部 ?
if i wanted to show you a picture of all the dog breeds in the world , and i put 30 or 40 of them on a slide , it would take about 10 slides because there about 400 breeds of dogs in the world .	如果我想要給你們看世界上所有的狗的照片 , 我放了30到40個投影片 , 大概需要10張投影片 , 因為全世界有400個狗 。
now , it's not just my realtime vitals that can be seen by my medical team or myself , it could be my retrospective data , and again , that'd be used to modify dosing and medication going forward .	現在 , 這不只是我在醫學團隊或我自己身上所見的真正重要的重要性 , 也可能是我的尊重資料 , 這也被用來改善劑量和藥物的進步 。
so one day , i was standing on a corner waiting for the light to change , which , i'm a new yorker , so that means i was actually standing in the street on the storm drain , as if that could get me across faster .	有一天 , 我站在一個角落 , 等待燈光改變的角落 , 我是個紐約客 , 這表示我其實站在暴風飲用的街上 , 彷彿這能讓我更快地跨越 。
now politicians and pundits tell you , there's nothing we can do about this issue , americans don't care about it , but the reason for that is that 91 percent of americans think there's nothing that can be done about this issue .	現在政治人物和受試者告訴你們 , 我們沒有辦法處理這個問題 , 美國人不在乎它 , 但原因是 , 91%的美國人認為這問題沒有辦法解決 。
you know , i have told this story close to 550 times , in audiences in 40 countries , to school students , to blacktie dinners at the smithsonian , and so on and so forth , and every time it hits something .	你知道 , 我已經告訴了這個故事 , 在40個國家的觀眾中 , 到40個國家 , 到學校學生 , 到史密森的黑晚餐等等等 , 每次它碰到某件事 。
this clock is so stable , it measures time so well , that if i put it right here and i turned it on , and i walked away , i would have to come back nine million years later for that clock's measurement to be off by one second .	這個時鐘是穩定的 , 測量時間很順利 , 如果我把時間放到這裡 , 我把它打開了 , 我就要回到九百萬年後 , 才會再次被鎖定下來 。
and in a twist you would not believe in a steven spielberg film the gauleiter who was overseeing this brutal beating was the very same thief who had stolen socks from mr . teszler's hosiery mill .	在一個你不相信史蒂芬·史蒂芬·貝爾的電影中 , 那些過度擊敗這場殘酷的戰鬥 , 同樣是來自德雷斯特先生的蘇菲人 。 德雷爾的旅館 。
ladies and gentlemen , people already far up north from here in the arctic are already taking advantage of this ice melt , taking out resources from areas already that have been covered in ice for the last 10 , 20 , 30 , 000 , 100 , 000 years .	各位先生們先生們 , 在北極的北極地區已經有優勢了 , 把這些冰融化的資源從過去的10 , 000年來 , 000年 。
he checks you out , he grabs your adjusting straps and he tightens everything so that your chest is crushed , your shoulders are crushed down , and , of course , he's tightened so your voice goes up a couple octaves as well .	他檢查你 , 他抓住你的調整器 , 把每件事都關掉 , 這樣你胸膛就會崩潰 , 當然 , 你的肩膀也被打斷了 , 當然 , 這樣 , 你的聲音也會上升幾次 。
a face that's too babylike might mean that the girl is not yet fertile , so men find women attractive who have large eyes , full lips and narrow chins as indicators of youth , and high cheekbones as an indicator of maturity .	像個嬰兒一樣的臉 , 可能意味著女孩尚未受過肥胖 , 所以男性發現有大眼睛 , 全身的眼睛 , 全身的嘴巴 , 身為青少年 , 高乳酪是哺乳類動物的指標 。
let’s start with sweet . our sweet tooth is basically an evolved sugar detector , because sugar is high energy , and it’s just been wired up to the preferer , to put it very crudely , and that’s why we like sugar .	讓我們從甜美開始 , 我們的甜味基本上是演化糖偵測器 , 因為糖是高能量的 , 而它只是被視為偏好者 , 把它放得非常驕傲 , 這就是為什麼我們喜歡糖的原因 。
and maybe instead of getting excited about the new augmented reality and virtual reality and these cool things that could happen , which are going to be susceptible to the same race for attention , if we could fix the race for attention on the thing that's already in a billion people's pockets .	也許 , 與其對新擴增實境和虛擬實境以及這些很酷的事情 , 會發生在同一個競賽上 , 如果我們能把注意力改善在十億人口袋裡的種族 。
they picked up his identification , and they phoned his name in to the terrorist war room , where the terrorist war room googled him , and found a picture and called their operatives on the ground and said , " your hostage , is he heavyset ?	他們拿起他的證據 , 他們把他的名字打給恐怖戰爭房間 , 在那裡恐怖戰爭房間的恐怖戰爭房間 , google找了一張照片 , 說: 「 你的住宅 , 是重嗎 ?
it drives people from the smart part of the brain that dark , deep well of the subconscious , where instincts and experience , and all the other factors of creativity and good judgment are it drives us to the thin veneer of conscious logic .	它驅使人們從最聰明的腦部 , 深深的意識 , 在那裡 , 直覺和經驗 , 以及其他的創造力和好的判斷 , 它驅使我們進入意識邏輯的薄膜 。
but there are other things that people believe that are significant , like the efficacy of homeopathy , or that evolution is just , you know , sort of a crazy idea by scientists without any legs , or , you know , evolution , all that sort of thing , or global warming .	但 , 有些人認為這很重要 , 例如家庭節奏的效果 , 或是演化的效果 , 有點瘋狂 , 因為科學家沒有任何腿 , 或者 , 你知道 , 演化 , 所有這些東西 , 或全球暖化 。
now my work lately has been to collaborate with international cartoonists , which i so enjoy , and it's given me a greater appreciation for the power of cartoons to get at the truth , to get at the issues quickly and succinctly .	最近我的工作是與國際漫畫家合作 , 我很享受 , 這讓我更感謝漫畫的力量 , 能夠在真相上 , 很快地去處理這個問題 , 很快地去解決這個問題 。
they considered all the usual culprits , and in less than 24 hours , they had selected their suspect: francisco carrillo , a 17yearold kid who lived about two or three blocks away from where the shooting occurred .	他們考慮了所有經常的文化 , 在不到24小時內 , 他們選了他們的嫌疑:法蘭西哥卡里 , 一個17歲的孩子 , 住在約兩到三個街區 。
and we had we zoned it , you know: we put a nightclub , we put a disco where you could dance , and then we had a place where you could fight with guns if you wanted to , and we had another place that was like a boardwalk , kind of a coney island .	我們把它放大了 , 你知道:我們放了一個晚上 , 我們放了一場酒吧 , 在那裡你能跳舞 , 然後我們有一個可以和槍擊的地方 , 如果你想的話 , 我們還有另一個地方 , 像是董事會 , 有點像一座咖啡島 。
in the united states right now , a woman named judith miller is in jail for not having given to a federal grand jury her sources she's a reporter for the new york times her sources , in a very abstract and hardtofollow case .	在美國 , 一位名叫茱迪·米爾的女士在監獄裡 , 沒被送到聯邦大師陪審團她的來源 , 她是紐約時報的記者 , 她的來源非常吸引人和困難的案例 。
if we all focus on opening up the discussion on ai with foresight towards the future , this will help create a general conversation and awareness about what ai is now , what it can become and all the things that we need to do in order to enable that outcome that best suits us .	如果我們專注於打開人工智慧的討論 , 將來 , 這會幫助創造一個一般的對話 , 意識到現在 , 人工智慧可以變成什麼 , 所有我們需要做的事 , 才能做到最好的目標 。
and i was thinking about this , of all places , on a transatlantic flight a couple of years ago , because i happened to be seated next to a hungarian physicist about my age and we were talking about what life was like during the cold war for physicists in hungary .	我在想 , 在幾年前 , 所有地方 , 在幾年前 , 大西洋飛行的飛行中 , 因為我剛好被關在匈牙利的匈牙利物理學家旁邊 , 我們談論 , 在飢餓的物理學家的寒冷戰爭中 , 生命是什麼樣子 。
ja: here is my ted prize wish: i wish that you'll help to create and document a special training program for 50 gifted young musicians , passionate about their art and social justice , and dedicated to bringing el sistema to the united states and other countries .	珍:這裡是我的ted公民願望:我希望你們能幫忙創造並記錄一個特殊的訓練計畫 , 為五十名有熱情的年輕音樂家 , 關於他們的藝術和社會正義 , 致力於帶給美國和其他國家 。
in a lot of food items that we have i have only two items here on the slide pink cookies or surimi sticks or , if you like , campari a lot of our food products that are of a red color are dyed with a natural dye .	在很多食物中 , 我們只有兩件東西在投影片的粉紅色餅上 , 或是你喜歡的 , 許多食物都是紅色顏色的 。
midway through the course , nick , a fellow incarcerated student , poured out his concern that the prosecutors were tiptoeing around the racial bias and discrimination within our criminal justice system .	當然 , 尼克 , 一位受監禁的學生 , 他的擔憂是他對種族偏見和歧視的歧視 。
i wanted to visually separate these two elements , and i thought , " well , for the first part we're training , so we should wear sweatsuits oh ! let's put 'stunt trainee' on the back of the sweatsuits .	我想把這兩個元素分開 , 我心想: 「 嗯 , 首先我們訓練的第一部分 , 所以我們應該戴著汗水 , 喔 ! 讓我們不要把火車放在甜甜圈的背上 。
luckily , buddha discovered the eightfold path , a sort of program for extinguishing the fires of desire so that we can reach nirvana , an enlightened state of peace , clarity , wisdom , and compassion .	幸運的是 , 佛羅達發現了八倍的路徑 , 一種計劃 , 來探索慾望的慾望 , 這樣我們才能達到nirvana , 一個啟發和平的狀態 , 聰明、智慧 , 以及同情心 。
that poem , " hair , " was written and performed by elizabeth acevedo , a dominicanamerican 2018 national book award winner , and it appeared in an awardwinning smithsonian exhibit that i curated .	那首詩: 「 毛髮 」 , 由伊莉莎白的表演 , 2018年 , 一位多明尼亞裔美國人獎得獎得主 , 出現在我治癒的密西森展覽中 。
i'd spent many of my most formative years as a buddhist monk in my early 20s , but i left the monastic life , because even then , 20 years ago , i felt that the climate crisis was already a quickly unfolding emergency and i wanted to do my part .	我花了很多年的時間 , 作為我20年前的佛教僧侶 , 但我離開了動態生活 , 因為即便是20年前 , 我覺得氣候危機已經很快 , 我想要做我的部分 。
the extra amount that disappeared last fall was equivalent to this much . it comes back in the winter , but not as permanent ice , as thin ice vulnerable . the amount remaining could be completely gone in summer in as little as five years .	去年秋天消失的數量和這一樣 。 冬天的溫度相同 。 但不是永久的冰層 , 如同薄冰層一樣 , 剩下的數量是完全不足夠的 。 五年來 ,
it's called harm reduction , and it involves , among other things , providing clean needles and syringes , offering opioid substitution therapy and other evidencebased treatments to reduce drug dependence .	它叫做 「 減肥 」 , 它涉及到其他事物中 , 提供乾淨的針頭和症候群 , 提供鴉片藥物藥物治療 , 以及其他證據 , 來減少藥物的依賴 。
perhaps one of the answers to the challenges that are facing the u . s . healthcare system , particularly in the endoflife care , is as simple as a shift in perspective , and the shift in perspective in this case would be to look at the social life of every death .	可能是美國健康照護系統的一個答案之一 , 尤其是在終極的醫療照護系統中 , 很簡單 , 在這個案例中 , 看待每個人死亡的社會生活 。
egyptologists have always known the site of itjtawy was located somewhere near the pyramids of the two kings who built it , indicated within the red circles here , but somewhere within this massive flood plain .	埃及學家一直都知道義大利的地點 , 位在兩個國王的金字塔附近 , 顯示在紅色圈中 , 但在這個巨大的洪水裡 。
for example , terrorism . terrorists are always adapting in minor and major ways to new circumstances , and despite what you might see on tv , these adaptations , and the detection of them , are fundamentally human .	比如 , 恐怖主義 。 恐怖份子總是在少數、主要的情況下適應 , 儘管你在電視上看到的 , 這些適應 , 以及它們的偵測 , 基本上是人類 。
so there are examples like this in medicine doctors at harvard who are trying to transform medical education , so that you don't get a kind of ethical erosion and loss of empathy , which characterizes most medical students in the course of their medical training .	所以 , 在哈佛醫學院裡有這樣的例子 , 他們試圖改變醫療教育 , 這樣你就不會得到某種道德化和失去同理心的倫理問題 , 那些在醫學訓練過程中大部分的醫學學生 。
and before i knew it , i was involved and thrown into this six months of tests and trials and tribulations with six doctors across two hospitals in this clash of medical titans to figure out which one of them was right about what was wrong with me .	在我知道這一點之前 , 我參與了並丟進六個月的測試和試驗和試驗和試驗和試驗 , 在醫院裡有六位醫生在醫學標題中 , 找出哪一個是對的 。
what's cool about kuuk thaayorre is , in kuuk thaayorre , they don't use words like " left " and " right , " and instead , everything is in cardinal directions: north , south , east and west .	克魯克·泰哈爾很酷的是 , 在kukhaayre中 , 他們不會用 「 左 」 和 「 右 」 的字詞 , 相反地 , 一切都是在卡通方向:北、東、西方、東、西方 。
and he begs me not to hurt him and i grab him tight by his janitorman shirt collar , and i pull him to my face and he's taller than me but the cape helps , so he listens when i look him straight in the eyes .	他懷疑我不要傷害他 , 我把他緊緊抓住他 , 我把他拉到我的臉上 , 他比我更高 , 但當我看著他的直視時 , 他會傾聽他 。
i wasn't actually at the g20 protest , but i had a meeting at a bank on the day of the g20 protest , and i got an email from the bank saying please don't wear a suit , because it'll inflame the protesters .	我其實不是在g20抗議中 , 但我在g20抗議的那一天 , 我收到一封來自銀行的郵件 , 請不要穿一套衣服 , 因為它會影響蛋白質 。
now , i know that sounds like a big thing , but ultimately i'm interested in putting all these things into small , approachable packages , because when we can hide them into these smaller pieces , i think they are easier to approach , i think they're more fun .	我知道聽起來像是個大事 , 但最終我感興趣把這些東西放到小、可靠的包裝上 , 因為當我們可以把它們藏在這些小片段時 , 我認為他們比較容易處理 , 我認為他們更有趣 。
when i was a kid , i was , like many of you in this room , very much fascinated by star wars , and what fascinated me the most is this notion of the force , this energy that connects all people and all objects and allows you to feel people that you can't even see .	當我還是個孩子時 , 我就像在座許多人一樣 , 非常著迷於星際大戰 , 最令我驚訝的是 , 這個力量的概念 , 連結所有人和所有物體的能量 , 讓你感受到你看不見的人 。
around the same , according to alex ross who writes for the new yorker , this kind of rule came into effect that audiences had to be quiet no more eating , drinking and yelling at the stage , or gossiping with one another during the show .	同樣 , 根據亞歷山脈 , 寫給紐約客的演說 , 這種規則會出現在效果上 , 觀眾不需要更安靜、喝酒 , 或是在舞台上和另一個節目互動 。
we want to have a situation where algorithms are constantly scouring every single tweet and bringing the most interesting ones to the top so that humans can bring their judgment to whether we should take action or not , based on our terms of service .	我們想要有一個情境 , 演算法經常在每次推特上評估每一則推特 , 並將最有趣的結果帶到頂端 , 這樣人類就能把他們的判斷 , 來判斷我們是否應該採取行動 , 根據我們的服務 。
but i can tell you , this is the moment to celebrate through connecting ourselves with those people in the street and expressing our support to them and expressing this kind of feeling , universal feeling , of supporting the weak and the oppressed to create a much better future for all of us .	但我可以告訴各位 , 這是在街上和那些人一起慶祝 , 表達我們的支持 , 並表達出這種感覺、普遍的感受 , 支持弱勢和壓迫我們所有人 , 創造出更好的未來 。
and i think that my mathematics , surprisingly enough , has been of great help to the surgeons studying lung illnesses and also kidney illnesses , all these branching systems , for which there was no geometry .	我認為我的數學 , 令人驚訝的是 , 我對外科醫師有很大的幫助 , 研究肺疾病 , 以及腎上腺素 , 所有這些瀏覽系統 , 都沒有幾何 。
maybe some of you here have participated in a bandaid operation to an african country setting up alternative schools , building hospitals , digging wells because governments there either weren't or couldn't provide the services to their citizens .	也許在座有些人參與一個部落援助機構 , 為一個非洲國家設立了替代學校、建築醫院、診所 , 因為政府沒有或無法提供服務給他們的公民 。
it fails to recognize that for many people who don't understand racism the problem is not a lack of knowledge to talk about the pain of white supremacy and oppression , it's that they don't recognize that that pain exists at all .	無法意識到 , 對許多不了解種族歧視的人來說 , 問題不是缺乏知識來談論白人懷疑和壓迫的痛苦 , 而是他們根本不知道那痛苦 。
and you see agenda this is marketing , this is politics trying to convince you to have one model versus another , trying to convince you to ignore a model and trust your feelings , marginalizing people with models you don't like .	而你可以看到 , 這是行銷 , 這是政治試圖說服你有一個模型 , 而不是說服彼此 , 試著說服你忽略模型 , 相信你的感受 , 與你不喜歡的模型結合 。
two things we're going to start with the inspiration state and the moral ambiguity state , which , for this purpose , we defined inspiration as television shows that uplift me , that make me feel much more positive about the world .	我們要從啟發狀態開始 , 及道德野心國家開始 , 為這個目的 , 我們定義了靈感 , 就像電視節目一樣 , 這讓我覺得更正面 。
and so , when i first heard about that outbreak of rabies in the peruvian amazon , it struck me as something potentially powerful because this was a virus that was jumping from bats into other animals often enough that we might be able to anticipate it . . .	所以 , 當我第一次聽到在秘魯亞馬遜的狂犬病爆發時 , 我震驚的是 , 這可能是有力的 , 因為這是從蝙蝠到其他動物身上跳進去的病毒 , 我們可能可以預期它 。
and then i remember my high school chemistry teacher with really long socks at the blackboard , drawing diagrams of bubbles connected to other bubbles , and describing how they vibrate and collide in a kind of frantic soup .	然後我記得我的高中化學老師在黑板上有很長的襪子 , 畫出泡泡的圖像 , 與其他泡泡連接 , 描述他們如何在法蘭經的湯中和碰撞 。
it's just to tell you that in that red section of the brain stem , there are , to make it simple , all those little squares that correspond to modules that actually make brain maps of different aspects of our interior , different aspects of our body .	只是要告訴各位 , 在大腦幹嘛的紅色區域 , 可以簡單 , 所有那些對模組的小方塊 , 使腦部的不同面向 , 不同身體的不同面向 。
in japan , for instance , which i think is the third largest market , they have a design law ; it protects apparel , but the novelty standard is so high , you have to prove that your garment has never existed before , it's totally unique .	例如 , 在日本 , 我認為這是第三大市場 , 他們有一個設計法律 ; 它保護了看起來很高 , 但新鮮的標準是 , 你必須證明你的辦公室從未存在過 , 完全獨特 。
and with the help of modern science , cotton might soon be softer , stronger , and more resilient than ever as researchers investigate how to optimize its growth based on nutrients , weather conditions , and genetics .	隨著現代科學的幫助 , 棉花很快就會變得更強壯 , 更強壯 , 比研究者更有效率地研究如何以營養、天氣、基因疾病為基礎 。
and if we can teach listening in our schools , we can take our listening off that slippery slope to that dangerous , scary world that i talked about , and move it to a place where everybody is consciously listening all the time , or at least capable of doing it .	如果我們能教導在學校裡的聆聽 , 我們可以把我們的聆聽錄下來 , 帶到我談論的危險、可怕的世界 , 到每個人都意識地聆聽的地方 , 或者至少能做到 。
instead of proceeding tidily from beginning to end , in his stories “all moments , past , present and future always have existed , always will exist . ” tralfamadorians , the aliens who crop up in many of his books , see all moments at once .	與其從故事開始結束 , 在他的故事中 , 「 過去、現在和未來永遠存在 , 永遠都會存在 。 」 悲劇的外星人 , 在他的書中 , 看到了一瞬間 。
can you see an astronaut standing on the surface of mars with olympus mons rising in the background , and she's looking down at her google maps mars edition to see where she is and to chart a course to get where she needs to go ?	你能看到一個太空人站在火星表面上 , 跟奧林斯·蒙斯在背景上升 , 她看著她的google地圖 , 看看她在哪裡 , 查看她該去哪裡 ?
so here we are , after 20 years of essentially studying these animals , genome mapping , chin scratching , and thousands of amputations and thousands of regenerations , we still don't fully understand how these animals do what they do .	所以 , 在20年後 , 我們研究這些動物、基因繪圖、粉紅圖 , 以及數以千計的自動化 , 我們仍然無法完全了解這些動物怎麼做 。
the sargasso sea , for example , is not a sea bounded by coastlines , but it is bounded by oceanic currents that contain and envelope this wealth of sargassum that grows and aggregates there .	例如 , 阿加斯加索海不是海岸線的海域 , 而是海岸的海洋流域 , 包含了海洋的財富 , 那些長大的阿拉伯氣體的財富 。
