and i think that's where we are .	我認為那就是我們在的地方 。
well , i want to leave you with the thought that what we're really trying to do here is protect this ocean pyramid , and that ocean pyramid connects to our own pyramid of life .	我想留給各位的想法是保護海洋金字塔 , 而海洋祈禱連結到我們生活的目的 。
so eric had an initial design idea for a robot , but we didn't have all the parts figured out , so we did what anybody would do in our situation: we asked the internet for help .	艾瑞克有一個初始的設計概念 , 但我們沒有所有的部件 , 所以我們做了任何人會在我們的情況下做的事:我們要求網路幫忙 。
even though we've identified the gaps , the whole class will then move on to the next subject , probably a more advanced subject that's going to build on those gaps .	即使我們已經辨識到垃圾 , 整個課堂會搬到下一個主題 , 也許還有更進步的主題 , 會在這些垃圾上建造 。
so when alan greenspan was head of the federal reserve , his entire job was to watch out for problems in the us economy and to make sure that they didn't spin out of control .	所以當艾倫綠色的領袖是聯邦保護部時 , 他的整個工作是為了美國經濟中的問題 , 並確保他們沒有被控制 。
this may seem hard to believe unless you've been reading lots and lots of news reports but in many places , after the tsunami , villagers were still terrified .	這似乎很難相信 , 除非你讀過很多新聞報告 , 但在許多地方 , 村民仍然被嚇壞了 。
it seems to me everybody in the world's been quoted here: pogo's been quoted ; shakespeare's been quoted backwards , forwards , inside out .	對我來說 , 世界各地的所有人都被引用了 , 莎士比亞被引用在後面、向前、向外 。
because as we heard yesterday , countries can lose stars from their flags , but they can also lose press freedom , as i guess americans among us can tell us more about .	因為昨天我們聽到的 , 國家可以從他們的旗幟中失去恆星 , 但他們也能失去壓力自由 , 正如我猜我們當中的美國人一樣 。
as the spiral of recursive improvement gathers momentum , we eke out victories against the forces that grind us down , not least the darker parts of our own nature .	身為反抗性增進氣體的精神 , 我們將勝利對抗我們所造成的力量 , 而不是我們自己本質的黑暗部分 。
it is the result of arab women deciding every day like me to convert shit into fuel , to work their life to keep work out of their life , and to join forces and not compete .	這是阿拉伯女性每天決定 , 像我一樣將轉換為燃料 , 為了工作他們的生活 , 讓她們的生命從生活中脫離 , 加入力量 , 而不是競爭 。
so i get out of the shower and i mechanically dress and i'm walking around my apartment , and i'm thinking , " i've got to get to work . can i drive ? "	所以我從浴室走過來 , 然後我在想: 「 我必須去工作 。 我可以開車嗎 ? 」
you can go online and ask for a personal invitation to come and live for a few days in the hotel gelem , in their homes , eating , working and living with the roma families .	你可以上網搜尋個人邀請來到來 , 住在飯店裡 , 吃飯、吃飯、和家人一起生活 。
with bounded ethicality , the human mind , the same human mind , is making decisions , and here , it's about who to hire next , or what joke to tell or that slippery business decision .	有了無聊的道德 , 人類的思維 , 做決策 , 在這裡 , 是誰要雇用下一個 , 或是笑話來告訴別人 , 或那個貧窮的商業決策 。
pete seeger said it was septima clark who changed the lyrics to the old gospel song and made the anthem we all know: " we shall overcome . "	彼得·拉克說 , 他改變了古老的烏托邦歌曲 , 我們都知道: 「 我們會克服收入 。 」
but i realized that life could be very boring , so i've been thinking about life , and i notice that my camera my digital camera versus my car , a very strange thing .	但我意識到生命可能很無聊 , 所以我一直在思考生命 , 我注意到我的數位攝影機 , 對我的數位攝影機反映了我的車 , 非常奇怪 。
although modern english speakers may think old english sounds like a different language , if you look and listen closely , you'll find many words that are recognizable .	雖然現代英文說者可能認為古老的英語聽起來像是不同的語言 , 如果你仔細看 , 你會發現很多字是可辨識的 。
we persist also in being sidelined by the idea of the expert as the only one capable of coming up with answers , despite the overwhelming evidence to the contrary .	我們堅持專家的想法 , 儘管是唯一能得到答案的能力 , 儘管有完整的證據 。
and it's about our fixation with celebrity and celebrity culture , and the importance of the image: celebrity is born of photography .	重點在於我們和名人和名人文化有關 , 以及圖像的重要性:慶祝是來自照片的誕生 。
and yes , my sing campaign has supported treatment action campaign in the way that i have tried to raise awareness and to try to also raise funds .	沒錯 , 我的唱場已經支持行動行動行動運動 , 我試圖提高意識 , 並試著募集資金 。
they said , this is our design , because it's not only about engaging a community ; it's about empowering a community , and about getting them to be a part of the rebuilding process .	他們說 , 這是我們的設計 , 因為這不僅是涉及一個社區 , 而是賦予社區的一部分 , 而要讓他們成為重建過程的一部分 。
well , i can tell you that , in the rigid structure and highly competitive nature of the korean school system , also known as pressure cooker , not everyone can do well in that environment .	嗯 , 我可以告訴各位 , 在古里蘭學校系統中 , 名為壓力烹飪師 , 而不是每個人都能在這個環境中做得很好 。
a muscle memory that overcomes even the most bitter of times , my memory is spotted with days of laughing until i cried , or crying until i laughed .	一種穆斯林記憶 , 甚至是最小的時刻 , 我的記憶一直在笑幾天 , 直到我哭了 , 直到我笑了 。
so at one end we have the village idiot , and then far over at the other side we have ed witten , or albert einstein , or whoever your favorite guru is .	所以在一個結束後 , 我們有村莊 , 然後在我們愛德華的另一邊 , 或亞伯特·愛因斯坦 , 或任何你最喜歡的槍枝 。
focus all of your time and attention on the kids who are on the bubble , the socalled " bubble kids " kids where your intervention can get them just maybe over the line from failing to passing .	專注在泡泡沫的小孩身上 , 所謂的 「 泡泡孩童 」 的孩子 , 你的干預可以把他們帶到一條線上 。
now to put some neurobiological meat on this abstract model , we constructed a simple onedimensional world for our favorite subject , fruit flies .	現在要把一些神經肉放在抽象模型上 , 我們建構了一個簡單的維度世界 , 為我們最喜歡的主題、果蠅 。
compromise , if it's artistic , if it is able to cope with its strategies and there is my first sketch and the last rendering it's not that far away .	妥協一下 , 如果它能和它的策略相同 , 還有我的第一個推特和最後一個節奏 , 這不是那麼遙遠 。
the current head of the paris conservatoire said recently , " it takes great physical strength to conduct a symphony , and women are too weak . "	最近 , 巴黎大會議員說: 「 它需要很大的物理力量 , 才能達成同情心 , 而女性太弱了 。 」
i was met with a call from my mother , which isn't that out the norm , my mom likes to text , call , email , facebook , instagram , all that .	我和母親見面的電話 , 不是我媽媽喜歡教科書、臉書、圖像 , 所有這些都是這樣 。
but having taught at harvard over many years , i've learned that from time to time , it's useful to take a short pause , just to make sure we're all on the same page .	但在哈佛教授很多年來 , 我學到從時間到時間到時間 , 可以短暫暫暫暫暫暫暫暫暫暫暫暫停 , 確保我們都在同一頁 。
when the veil of bubbles lifts every morning , we can actually see a community from the pelagic ocean , one of the only places on earth you can see giant bluefin swim by .	每天早上 , 泡泡泡的星系 , 我們可以看到一個來自海平洋的社區 , 地球上唯一一個地方 , 你可以看見巨型藍色的游泳 。
and i was reminded by karen armstrong's fantastic presentation that religion really properly understood is not about belief , but about behavior .	我被karenstrong提醒過 , 宗教真正正確理解的不是信仰 , 而是關於行為 。
after the race , he tossed his wet , cloudwhite hair and said , 'you're a god . ' no , anderson , you're the god . "	在種族之後 , 他穿著西方、雲端頭髮 , 說: 「 耶魯是神 。 不 , 德森 , 你是神 。 」
but we were also getting information that this incredibly delicate environment and its people were under threat because they were at the frontline of both middle eastern politics and climate change .	但是我們也收到這些令人沮喪的環境 , 人們受到威脅 , 因為他們在中東政治和氣候變遷的前線 。
but the science on these devices has not been able to keep up with the rapid market growth , so regulations on the components of these devices and eliquids are lagging .	但在這些裝置上這些裝置的科學發展 , 所以規範在這些裝置和設備的元件上 。
one explanation is that the person doesn't have the disease that's overwhelmingly likely , if you pick someone at random but the test gets it wrong , which is unlikely .	其中一個解釋是:如果你在隨機挑選某個人 , 會錯 , 那個人就不會有這種疾病 。
earlier this year , protonmail actually had so many users that we ran out of resources , and when this happened , our community of users got together and donated half a million dollars .	今年初 , 波士頓其實有很多使用者 , 我們從資源中逃離 , 而當這發生時 , 我們的使用者聚集在一起 , 捐贈了五百萬美元 。
with no money for rides , they often made the mzungu ride on the roof of the trucks , or in this case , on the top of the train going across south sudan .	沒有錢 , 他們經常在卡車屋頂的屋頂上 , 或是在南蘇丹的火車頂上 。
and security because malls , they don't like photography so the security would come up and be like , " put that away , " and i'm like , " ok . "	他們不喜歡攝影機 , 所以安全會出現 , 「 放棄 」 , 我心想: 「 好吧 。 」
i found out that in science and all its applications , what is crucial is not that technical ability , but it is imagination in all of its applications .	我發現在科學和所有的應用程式中 , 關鍵並不是科技能力 , 但它在所有的應用上都是想像力 。
" nothing to lose " is a work made in collaboration with performers of size who drew from their lived experiences to create a work as varied and authentic as we all are .	「 什麼都沒關係 」 的作品和表現者合作 , 他們從他們的生活經驗中重新創造一個工作 , 成為我們所有人都一樣的變異和真實的作品 。
ivan would not maintain eye contact , he had lost the words that he did know , and he didn't respond to his name or to anything we asked him , as if words were noise .	伊文不會維持眼睛接觸 , 他失去了他所知的字 , 他沒有反應他名字 , 或者說我們問他任何東西 , 彷彿是噪音 。
and out of that , you get the need for the kind of things that jimmy was talking about , which is our new kinds of organization , or a better way to put it: how do we organize ourselves without organizations ?	除此之外 , 你得到了jimy所需的需求 , 就是我們的新型組織 , 或是更好的方式:我們要如何組織自己 ?
it changed ours , too , when we learned about it , when we learned that almost all plastic bags in bali end up in our drains and then in our rivers and then in our ocean .	它也改變了我們 , 當我們了解到幾乎所有的塑膠袋 , 在我們的河流中 , 然後在我們的海洋裡 。
it was then i realized that i could also use an aerial drone to expand the worlds of bedridden people through flight , giving a sense of movement and control that is incredible .	那時我意識到 , 我也能使用一個真正的無人機來擴展床上的人 , 透過飛行 , 給予一個動作 , 控制這很棒 。
it started out as a fairly simple idea , albeit a little strange , to put the word " forever " in the landscape so it could appear and disappear in the fog .	它從一個非常簡單的點子開始 , 亞伯特有個奇怪的奇怪 , 把 「 永遠 」 放到地景上 , 這樣就能出現和消失 。
and here is the longprobosced fly that has not gotten any nectar from the mimic , because the mimic doesn't give it any nectar . it thought it would get some .	這裡是長型機器人飛行的飛行器 , 不是從模擬中得到任何受害者 , 因為模擬不會給它任何負面的飛行器 。 以為它會得到一些 。
now , i bet you're also thinking: " we don't have kinetic cobblestones or flying wheelchairs yet , so what can we do about this problem with today's technology ? "	我打賭你們也在想: 「 我們還沒有香菸或飛行輪椅 , 所以我們能如何處理現今的科技呢 ? 」
and it's not an easy movement because , to have this kind of movement , you need to move different regions of the root and to synchronize these different regions without having a brain .	這不是一個簡單的動作 , 因為要有這種動作 , 你必須改變不同的區域 , 去協調這些不同區域 , 沒有腦部的區域 。
they decided to combine the strongest material produced by the plant kingdom with the most elastic material produced by the insect kingdom nanocellulose with resilin .	他們決定將最強大的材料結合 , 由植物界所產生的最精彩的材料 , 由昆蟲王子的金屬組成 。
well , it is more common with multiple partners , there is less condom use , and there is agedisparate sex that is , older men tend to have sex with younger women .	嗯 , 多個夥伴比較常見 , 比較少使用 , 年齡的性別分離 , 較年齡的人通常會和年輕女性有性交配 。
now , if we have all these tools at our disposal , we simply have to ask the question , and thaler and sunstein have , of how we can use these more intelligently .	現在 , 如果我們有這些工具 , 我們就只需要問這個問題 , thal和太陽tein , 我們要如何使用這些更聰明的方式 。
for some people who suffer from severe chronic pain , that is pain that doesn't go away months after their injury should have healed , none of the regular treatments work .	對於那些受嚴重的慢性疼痛的人來說 , 疼痛在他們受傷後數個月都無法治癒、沒有規律治療的治療 。
as a result , we built it around a culture and set of values that said what you were good at was being daring , at being courageous , at being independent and selfsufficient .	因此 , 我們在一個文化中建立了它 , 並建立價值觀 , 說你擅長大膽、勇敢、自足、自足 。
good relationships , bad relationships , annoying relationships , agnostic relationships , and what i'm going to do is focus on the central piece of an interaction that goes on in a relationship .	好的關係、壞關係、討厭關係、忽視關係 , 而我要做的是專注在關係中間的互動 。
this is based on ranges from data , but if you look at nuclear , it would be the size of rhode island to power the u . s . vehicle fleet .	這是基於數據的種族 , 但如果你看核能 , 它會是盧德島的大小 , 到美國汽車飛行器 。
the same technology that has produced the human insulin in bacteria can make viruses that will not only protect you against themselves , but induce immunity against other viruses .	同樣的技術在細菌中製造人類胰島素 , 可以製造病毒 , 不只是保護你對抗自己 , 而是觸覺免疫對抗其他病毒 。
we've looked at other sensors that go on your skin , and they all simply move around too much , and so we found that this is the only reliable way to take a good measurement .	我們檢視了其他感應器 , 走在你的皮膚上 , 它們都移動得太多 , 所以我們發現這是唯一可靠的測量方法 。
now in fission , you take a big nucleus , you break it in part , in two , and it makes lots of energy , and this is how the nuclear reactor today works .	現在 , 你把大核子分成兩部分 , 它會產生大量能量 , 這是現今核反應爐的運作方式 。
you try combinations of genes that you write at the cell level and then in organs on a chip , and the ones that win , that you can then put into a living organism . it'll work .	你試圖把你在細胞層寫出來的基因組合起來 , 然後在晶片上的器官上 , 能贏得生命體 。 它會運作 。
you're going to respond to the most powerful word in that sentence , which is " terrified , " and the answer is " yes , i was " or " no , i wasn't . "	你要回應那個句子最強大的詞 , 那就是 「 可怕 」 , 答案是 「 沒錯 」 , 或 「 不 」 , 我不是 。
it's just a little server control and i made a little video going: " hi , my name's furby , and i'm good , " you know , and then i'd reach my hand .	它只是個小的伺服器控制 , 我拍了一部影片: 「 嗨 , 我的名字叫furby , 我很好 , 然後我手伸手 。
using very , very conservative assumptions , this yields a yearly drug market on the retail side of anywhere between 30 and 150 billion dollars .	使用非常、非常保守的假設 , 一年內的藥物市場 , 任何地方有三十五億美元的零售市場 。
this map shows some of the countries that have seen a dramatic increase in the numbers of residential care institutions and the numbers of children being institutionalized .	這張地圖顯示了一些大幅增加的國家 , 居民照護機構和兒童機構的數目 。
i mean , not too long ago , i was on a plane and i heard the voice of a woman pilot coming over the p . a . system , and i was just so excited , so thrilled .	很久以前我在飛機上聽到一位女性飛機的聲音來到p.a.a系統 , 我很興奮 , 所以我很興奮 。
they wrote almost 1 , 000 pages on the topic , and all of those pages were reviewed by another 400plus scientists and reviewers from 113 countries .	他們寫了大約一千頁 , 所有這些頁面都被另一個400個科學家評論 , 從113個國家重新審查 。
those that remain require a thorough investigation of the liminal space between disciplines to create the multifaceted solutions of tomorrow .	那些剩下的調查 , 需要在特定空間之間的限制 , 才能創造出多種解決方案 。
i spent two weeks at this retreat in my own little hut no music , no nothing sounds of nature , trying to find the essence of concentration , being in the moment .	我花了兩週的時間在我自己的小獵物中 , 沒有音樂 , 沒有任何聲音 , 試圖找到集中的本質 。
you have " all in the family , " " sanford and son , " and the dominant show in the top10 for the entire 70s " m<i>a</i>s*h . "	你有 「 所有的家人 」 、 「 沙子和兒子 」 的主題 , 最頂端的100個節目 , 給整個700000個micaff/h 。
but i've come to believe that we have to value family every bit as much as we value work , and that we should entertain the idea that doing right by those we love will make all of us better at everything we do .	但是我開始相信我們每一步都值得家庭 , 我們應該確保在我們所愛的人身上做的事將會讓所有人變得更好 。
this alignment depends not only on our ability to understand the basic concept ; it also depends on our ability to develop common ground and understanding and shared belief systems .	這場演說不僅是了解基本概念的能力 , 也依賴我們開發共同點、理解和分享信念系統的能力 。
they were men who had been contractors , or they had been building houses and they had lost their jobs after the housing boom , and they were in this group because they were failing to pay their child support .	他們是被拘留的男人 , 或是他們在住院後失去工作 , 他們在這個團體裡 , 因為他們無法支付孩子支援 。
and then , out of the blue , for the first time in my entire career , a male fitness magazine called me , and they said they wanted to honor me as one of their gamechangers .	然後 , 在我整個職業生涯中第一次在藍色時 , 雄性纖維雜誌叫我 , 他們說他們想要當他們遊戲的角色 。
people have been coming up to me ever since to ask me questions about spaghetti sauce , which is a wonderful thing in the short term but it's proven to be less than ideal over seven years .	人們從來就開始問我關於西班牙沙漠的問題 , 這是一個很棒的事 , 但在短期間證明了超過七年的理想 。
that’s a cultural movement where black writers and artists who are inspired by the past , present and future , produce works that incorporate magic , history , technology and much more .	這是一個文化運動 , 黑人作家和藝術家鼓舞了過去 , 現代和未來 , 創造出了能融合魔法、歷史、科技、科技和更多 。
so , i always teach my kids to respect american ideas , but i told my daughter that this is one exception that she is not gay , she is just confused by this american problem .	所以 , 我總是教導我的孩子尊重美國的想法 , 但我告訴我女兒 , 她不是同性戀 , 她只是美國的問題 。
the amount of support we provide to countries in central america that are sending refugees and migrants is a tiny fraction of the amount we spend on enforcement and detention .	我們在中美洲提供國家提供的支援 , 將難民和移民給給予我們在執行和拘留上花費的一小部分 。
and so we were able to do this by embedding 40 small , tiny linear actuators inside the device , and that allow you not only to touch them but also backdrive them as well .	所以我們能夠透過嵌入四十個小型、小線電動器來做這件事 , 使你不僅觸摸它們 , 也能重新編造它們 。
a visionary storyteller who upended science fiction , butler built stunning worlds throughout her work– and explored dilemmas that keep us awake at night .	一位視覺故事小說家 , 他在她的作品中建立了驚人的世界 , 探索恐怖的故事 , 讓我們在晚上醒來 。
video: on the fifth of december 1985 , a bottle of 1787 lafitte was sold for 105 , 000 pounds nine times the previous world record .	影片:在1985年12月5日 , 一瓶1777個拉菲的瓶子被賣了一萬五千英鎊以前世界紀錄的紀錄 。
the greatest car you ever drove from " the greatest movie ever sold , " the greatest drink you've ever had , courtesy of " the greatest movie ever sold . "	最偉大的汽車從 「 最偉大的電影販賣 」 賣過最偉大的飲料 , 《史以來最偉大的電影》 。
other stronger pain medicines and anesthetics work by reducing the activity in painsensing circuits or boosting our coping system , or endorphins .	其他更強烈的疼痛藥物和麻醉 , 藉由減少疼痛循環或限制我們的協議系統 , 或限制我們的協議系統 。
now , whether you call it religiosity , whether you call this great spirit by any name brahma , allah , the holy trinity you name it but i still think that these two are not mutually exclusive .	現在 , 不論你稱它為宗教 , 不論你被任何名叫巴哈馬的偉大精神稱為 「 巴哈馬 」 的偉大精神 , 但我仍然認為這兩者並非多包容性 。
so this is already evidence of how , in the academic literature , we will see a biased sample of the true picture of all of the scientific studies that have been conducted .	所以這已經證明了在學術文獻中 , 我們會看到一個偏見的樣本 , 所有科學研究都被指導的所有科學研究 。
now , adults seem to have a prevalently restrictive attitude towards kids , from every " don't do that , don't do this " in the school handbook , to restrictions on school internet use .	現在 , 成年人似乎有很有限的態度 , 從每個 「 不要這樣做 , 不要在學校書館裡做這件事 , 去限制學校使用 。 」 。
so frank russakoff said to me , " if i had a doover , i suppose i wouldn't do it this way , but in a strange way , i'm grateful for what i've experienced .	法蘭克魯夫對我說: 「 如果我有一隻狗 , 我假設我不會這樣做 , 但在一個奇怪的方式 , 我很感謝我所經歷過的事物 。
when you think about it , it would have seemed like a crazy idea , even a few years ago , that i would swap my stuff with a total stranger whose real name i didn't know and without any money changing hands .	當你想到它時 , 它似乎是個瘋狂的想法 , 甚至幾年前 , 我會用一個完全陌生人的名字打開我的名字 , 沒有任何錢改變手 。
you can either hang around the people who tell you it can't be done and tell you you're stupid for trying , or surround yourself with the people who inspire possibility , the people who are in this room .	你可以坐在你說的人們旁邊的人 , 告訴你你是愚蠢的 , 或是周圍的人 , 鼓舞可能性的人 , 在這間房間裡的人 。
and so that's what i'm trying to do with my work , is to take these numbers , these statistics from the raw language of data , and to translate them into a more universal visual language , that can be felt .	這就是我在努力做的事 , 就是拿這些數據 , 這些數據來自數據語言的數據 , 將它們翻譯成一個更普遍的視覺語言 , 可以感覺到 。
now , malaria's transmitted by a mosquito , and normally if you're infected with malaria , and you're feeling sick , it makes it even easier for the mosquito to bite you .	瘧疾被蚊傳染 , 一般來說 , 如果你感染瘧疾感染瘧疾 , 你就會感到生病 , 甚至更容易被蚊子叮咬你 。
our partnership with our local nationwide children's hospital afforded us they're building us a health clinic within our school , providing health and mental health resources for our students .	我們和當地兒童醫院的合作關係 , 為我們建立一個健康診所 , 提供健康和心理健康資源 。
how do you identify the pulse in that place , the passionate people , and then how do you get folk who have been fighting , slogging for 20 years , reenergized about the place that they live ?	你要如何辨識出靈魂 , 熱情的人 , 然後你要如何對抗、邏輯、重新認出他們居住的地方 ?
but so , curious , i run up to the child of course scaring the living bejesus out of him grab him by the collar , turn it over , and there is my name written on the collar of this sweater .	但好奇的是 , 我跑到小孩子們 , 當然 , 把他抓出來 , 把他拿出來 , 把它翻過來 , 還有我的名字寫在這個甜圈的杯子上 。
i went to visit kitty carlisle hart , and she is 96 , and when i brought her a copy of " the elements of style , " she said she would treasure it .	我去拜訪凱特卡利 , 她是96歲 , 當我帶她一個 「 風格的元素 」 的元素 , 她說她會重複它 。
two years ago the migrating birds had a multiple event where thousands died because of a mutation occurring in the virus , which made the species range broaden dramatically .	兩年前 , 移民鳥有數千個事件 , 因為病毒的突變發生了突變 , 使物種變得更廣泛 。
legislation that was meant to better regulate its largest players has hurt its smaller ones , resulting in most of the industry's assets to be controlled by the top one percent .	最大型的玩家有更小的傷害 , 導致產業的資產 , 最多的資產是受控制的 。
this week , as any week you care to look at , you'll find people actually trying to kill each other from country to country , but even when that's not going on , there's competition between countries , each one trying to shaft the next .	這個星期 , 只要你在乎看 , 你就會發現人們會試著殺彼此 , 但即使那不發生在國家 , 每個國家都有競爭 , 每個人都試圖在下一個地方 。
now , if you haven't noticed , i am black , thank you and when you grow up in a segregated city as i have , like chicago , you're conditioned to believe that color and race can never be separate .	現在 , 如果你沒注意到 , 我是黑人 , 感謝你 , 當你長大在一個嚴格的城市 , 像芝加哥一樣 , 你就有條件相信顏色和種族永遠無法分離 。
if you've been in an mri scanner , it's very much the same , but this one is outfitted in a special way to not just take pictures of your brain , but to also take pictures of active areas of the brain .	如果你曾經在mri掃描儀裡 , 它是非常相同的 , 但這張照片在一個特殊的方式 , 不僅是你大腦的照片 , 也能拍攝大腦的活性區域 。
this includes , for example , the 3d laser scanning systems , ever more powerful personal computers , 3d graphics , highdefinition digital photography , not to mention the internet .	舉例來說 , 這包括3d雷射掃描系統 , 更強大個人電腦、3d圖像、高定義數位攝影機 , 而不是提到網路 。
however , we do know that it must at least be strong enough to not fly apart as it rotates , so it probably has a density similar to that of rocky asteroids ; perhaps even denser , like metal .	然而 , 我們確實知道 , 至少不夠強烈飛行不如它旋轉 , 所以它可能有類似火箭行星的密度 , 甚至是密度 。 例如金屬 。
that has sparked cholera epidemics in ports along the world and has led to increased concentration on trying to make sure shipping doesn't move these vectors of cholera around the world .	這在世界各地的運動中發現了霍亂流行症狀 , 導致增加集中 , 試著確保船隻不會移動到世界各地的霍亂者 。
so the next time you pass a jewelry shop window displaying a beautifully cut teardropshaped stone , don't be so sure it's just your culture telling you that that sparkling jewel is beautiful .	所以下次你穿過珠寶店 , 展現出一個漂亮的茶壺石 , 不要確定它只是你的文化告訴你 , 拼字珠寶是很美麗的 。
edinburgh in summer , the area beneath the curve is pretty good , but edinburgh in winter , the amount of no that can be released is next to nothing , tiny amounts .	愛丁堡在夏天 , 曲線的底部非常好 , 但愛丁堡在冬天 , 絕對不會被釋放到任何東西 , 微小的數量 。
it ought to be buzzing with plans to reduce the temperature and with plans to live at the higher temperature and not at all costs , but efficiently and cheaply .	它應該要用計劃來減少溫度和計劃 , 來生活在更高的溫度 , 而不是所有成本 , 而是很有效率且便宜 。
maybe we wouldn't buy light fittings , but we'd pay for the service of light , and the manufacturers would recover the materials and change the light fittings when we had more efficient products .	也許我們不會買光纖 , 但我們要付錢給光線服務 , 而製造商會恢復材料 , 並改變我們有更有效率的產品 。
second one , without sounding overly zen , and this is a quote from the buddha: " finding yourself in the margins , looking to the edges of things , is often a really interesting place to start . "	第二個 , 沒有聽起來太誇張了 , 這是佛陀的句子: 「 找到自己在婚姻中找到自己 , 尋找事物的邊緣 , 通常是很有趣的地方開始 。 」
so what we decided to do was to see how long it would take to crack these passwords using the best cracking tools that the bad guys are using , or that we could find information about in the research literature .	所以我們決定要花多少時間去破解這些密碼 , 用最好的破壞工具 , 或是我們能在研究文獻中找到資訊 。
this tribe , the cofan , has 17 varieties of ayahuasca , all of which they distinguish a great distance in the forest , all of which are referable to our eye as one species .	這個部落 , 珊瑚礁有17種不同種類 , 牠們在森林中分散出了很遠的距離 , 所有這些都是人類眼睛的物種 。
so 95 percent of us will say that it is terribly wrong for our partner to lie about having an affair , but just about the same amount of us will say that that's exactly what we would do if we were having one .	所以 , 百分之九十五的人會說 , 如果我們的夥伴說謊是錯誤的 , 但只有我們相同的人會說 , 如果我們有一人會這樣做 。
but by trusting the data that's actually picking up on past practices and by choosing the definition of success , how can we expect the algorithms to emerge unscathed ?	但藉由信任過去練習的數據 , 選擇成功的定義 , 我們該如何期待演算法出現不清楚 ?
when i heard the amazing talk by salman khan on wednesday , about the khan academy website that teaches hundreds of subjects to students all over the world , i had a flashback .	當我在西班牙時聽到一場令人驚訝的演講 , 關於khans學術網站 , 教導數百個主題給世界各地的學生 , 我有個閃爍的遊戲 。
he was eating this orange , sugary candy that he kept dipping his fingers into , and since there was so much saliva on his hands , this orange paste started to form on his palms .	他吃了這個橘色、糖糖糖糖糖糖糖糖糖糖果 , 因為他手上有這麼多的鹽水 , 這個橘色的牧草開始在他的棕櫚上形成 。
gs: we actually don't chat very much about this particular project , not because we're hiding anything , but this is probably one of the most challenging if not the most challenging project we've undertaken .	格:如果我們隱藏了任何東西 , 這可能是最具挑戰性的計畫之一 。
meanwhile , chicken production has shifted to an industrial , factorylike model , with birds raised in spaces with a footprint no larger than a sheet of paper .	同時 , 雞肉生產已經轉移到工業、工廠模型 , 用鳥類在太空中長大 , 比紙張還要大 。
he began to go by quanah parker , adopting his mother’s surname , and tried to track down his mother and sister , eventually learning they had both died shortly after their capture .	他開始從四軸公園開始 , 試圖追蹤他的母親的靈魂 , 最終 , 學會他們兩人都死了 。
so last fall when we published the results of that work in science , we all became overconfident and were sure we were only a few weeks away from being able to now boot up a chromosome out of yeast .	去年秋天我們發表了這項研究結果 , 我們都很自信 , 確定我們只有幾星期 , 才能從酵母中抽出染色體 。
in doing so , he encroached on the secular authority of the roman governor orestes , himself a moderate christian , leading to a bitter public feud between the two men .	這樣做 , 他在羅馬·路德·羅馬·路爾斯的秘密權 , 他自己是現代基督徒 , 領導了兩位男士之間的公共支架 。
and then , on top of it you add: " and thousands of young people from athens , madrid and new york will demonstrate for social justice , claiming they are inspired by arabs . "	然後 , 在座的各位加入: 「 還有數千名年輕人來自阿拉伯、馬里、紐約的年輕人 , 會展示社會正義 , 宣稱他們被阿拉伯人啟發 。 」
all of her online accounts were flooded with screenshots of the video , with graphic rape and death threats and with slurs about her muslim faith .	她所有的線上帳戶都淹沒了影片 , 用圖表和死亡威脅 , 關於她的穆斯林信仰 。
in fact , a friend of mine from the security industry told me the other day that there are two types of companies in the world: those that know they've been hacked , and those that don't .	事實上 , 我的一位朋友從安全產業告訴我 , 有一天世界上有兩種類型的公司:知道他們被駭客了 , 而那些沒有 。
by the way , just so you know: you get stressed out about genetically modified organisms ; there is not one single vine in this valley or anywhere that is not genetically modified .	順便說一提 , 各位知道:你對基因改造的有機體有壓力 ; 在這個山谷或任何地方都沒有任何一個維生素 。
because we live in the information age , yet the central currency upon which we all depend information is no longer deemed entirely trustworthy and , at times , can appear downright dangerous .	因為我們生活在信息時代 , 但中央貨幣回收 , 我們都依賴資訊不再全部的信任 , 同時 , 可以顯而易見的危險 。
a study in florida just a few years ago found that if you're sitting where this photograph was taken in the classroom , row four , speech intelligibility is just 50 percent .	幾年前 , 佛羅里達的研究發現 , 如果你坐在這個照片的位置 , 這張照片是在教室裡 , 第四個 , 言論智能只是50% 。
and if you're a benchwarmer , you might be a virgin or somebody who for whatever reason isn't in the game , maybe because of your age or because of your ability or because of your skillset .	如果你是班牙人 , 你可能是一位維格林 , 任何理由都不在遊戲中 , 也許是因為你的年齡或你的能力 , 是因為你的技能 。
and in the depth of despair , in the midst of the movie , when it looks like he can't pull this thing off , and he needs this case , he needs to win this case so badly .	在絕望的深處 , 在電影中 , 當他看不到這東西時 , 他需要贏得這個案件 , 他需要贏得這個案件 , 非常糟糕 。
the heat generated from a device and its environment will eventually demagnetize hard drives , degrade the dye in optical media , and cause charge leakage in floating gates .	熱能從一個裝置產生 , 它的環境最終會偵測到硬碟的硬碟 , 降低光學媒體的染色體 , 導致洪水發電的漏洞 。
people from denmark tell me that many danes are so averse to talking to strangers , that they would rather miss their stop on the bus than say " excuse me " to someone that they need to get around .	丹麥的人告訴我 , 很多丹尼人都很不喜歡和陌生人談話 , 他們會把他們的停止 , 比說 「 抱歉 」 的人說: 「 抱歉我 」 , 到處都需要的人 。
