and i think that's where we are .	我認為這是我們所在的地方 。
so , in some sense , what this is suggesting is that it's not just that people are setting up their car seats wrong , which is putting children at risk . it's just that , fundamentally , the car seats aren't doing much .	所以 , 某種程度上 , 這意味著 , 人們不僅在設立他們的汽車座位 , 還在冒險 , 基本上 , 汽車座椅不太多 。
the first thing i began to notice: how many big concepts were emerging from the wisdom of crowds to smart mobs around how ridiculously easy it is to form groups for a purpose .	第一件事 , 我開始注意到:有多少大概念來自群眾智慧的智慧 , 從群眾的智慧到聰明的mob , 到聰明的模式 , 來形成一個目的團體 。
but schizophrenia presents itself across a wide array of socioeconomic status , and there are people with the illness who are fulltime professionals with major responsibilities .	但精神分裂症在社會地位上呈現出大量的社會地位 , 患有全職職責任的人 。
and i remember sitting in the passenger seat as we drove in silence , crouched as low as i could go in my seat , for the first time in my life , afraid for anyone to know i was a muslim .	我記得坐在密西西西西西西西亞 , 我們在沉默中開車時 , 穿著我座位的衣服 , 在我一生中 , 害怕任何人都知道我是穆斯林 。
he was a lawyer and a writer , and his eyes twinkled when he laughed and they squeezed tight when i kissed him and at some point in the evening , our zero date became a first date .	他是律師和作家 , 當他笑的時候 , 他的眼睛在笑的時候 , 被擠壓 , 直到我親吻他的時候 , 晚上 , 我們的零約成了第一個約會 。
so cmu allows 32 possible symbols , but as you can see , there's only a small number that most people are using , so we're not actually getting very much strength from the symbols in our passwords .	所以cmu能容納32個可能的符號 , 但如你所見 , 大部分人都使用的數字 , 所以 , 我們其實不是從密碼中的符號得到非常強大的力量 。
and it wasn't edited because it existed in only one manuscript which was so badly damaged during the firebombing of dresden in world war ii that generations of scholars had pronounced it lost .	並不是編輯 , 因為它存在於一個手稿中 , 在二次世界大戰中 , 很糟糕的傷害 , 數世代學者宣布它失去了 。
for example , in dehydration headaches , the frontal lobe actually shrinks away from the skull , creating forehead swelling that doesn’t match the location of the pain in tension headaches .	舉例來說 , 在熱烈的頭痛 , 前部的部落其實是從頭部移開來的 , 創造前額外的汗水 , 並不符合精神痛苦的位置 。
that's hard work . that's us finding intelligence on terrorist activities and interdicting them through one way or another , through law enforcement , through cooperative activities with other countries and sometimes through military action .	這是很困難的 , 用恐怖行動來找到智慧 , 透過一種方式 , 透過執法 , 透過合作活動 , 有時透過軍事行動 , 透過軍事行動來進行交通 。
but despite this elaborate decor , sometimes these apartments are used in very unexpected ways , like this home which caught my attention while all the mud and the grass was literally seeping out under the front door .	但儘管這位傑出的門檻 , 有時這些公寓被用在非常不預料的路上 , 像是這家家家家 , 被抓住我的注意力 , 在前面的門上 , 草地被看見 。
after being disconnected from the grid for months because the power company couldn't figure out how to collect bills , one settlement designed a system that collectivized remittances and got everyone cheaper rates into the bargain .	數個月以來 , 由於權力公司無法理解如何收集偏見 , 一個設備 , 設計一個集體重組的系統 , 讓每個人都更便宜的比率 。
i got infected when i was 17 , when , as a student of the design college , i encountered adults who actually believed in my ideas , challenged me and had lots of cups of chai with me .	我十七歲的時候被感染 , 身為設計學院的學生 , 我遇到了成年人 , 真的相信我的想法 , 挑戰我 , 挑戰我 , 挑戰我 。
so i turned to the teeming small creatures that can be held between the thumb and forefinger: the little things that compose the foundation of our ecosystems , the little things , as i like to say , who run the world .	所以 , 我轉移到最小的生物 , 可以在拇指和金融商之間冷藏起來:我們生態系統的基礎、小東西 , 如同我所說的 , 誰會跑世界 。
if economics , if the market , drives security , and if people make tradeoffs based on the feeling of security , then the smart thing for companies to do for the economic incentives is to make people feel secure .	如果經濟學 , 如果市場、司機安全 , 如果人們以安全感為基礎的感覺 , 那麼 , 企業能為經濟動機做最聰明的事就是讓人們感到安全 。
i was the kind of religious where i heard parents tell children when they're leaving on a twoyear proselytizing mission that they would rather have them die than return home without honor , having sinned .	我是個宗教 , 我聽到父母告訴孩子 , 當他們離開兩個年級時 , 他們的任務會比沒有榮譽的回家還多 。
there are some that are pursuing politics with a platform of peace , and we have communities as far as argentina and the us and as close as mali and rwanda that are asking for our help .	有一些在追求和平平平平的政治 , 我們有社區 , 遠比阿根廷和美國和盧安達更近的數學和盧安達人 。
not only to inspire innovation and risk taking , but to truly build systems that have created more than 25 , 000 jobs and delivered tens of millions of services and products to some of the poorest people on the planet .	不只是鼓舞創新和冒險 , 而是真正建立一個系統 , 創造出超過25 , 000個工作 , 將數以百萬計服務和產品送到世界上最貧窮的人身上 。
hourly simulations show that largely or wholly renewable grids can deliver highly reliable power when they're forecasted , integrated and diversified by both type and location .	聖經模擬顯示 , 大部份是可再生能源的網格 , 當他們預測時 , 可以用高度可靠的力量 , 整合和多樣化的位置 。
we pay all workers $9 . 32 , which is almost 30 percent more than the federal minimum of 7 . 25 , but crucially , 427 percent more than the federal tipped minimum of 2 . 13 .	我們付了所有工作者9.32%的薪水 , 比7.25%的聯邦小額低於7.25% , 但真正重要的是 , 427%的薪水比2.13% 。
you know the kind of thing a commencement address is , and graduation ceremonies , those lyrical claims that education , the process of education particularly higher education will make us into nobler and better human beings .	你們都知道 , 一種評論地址是 , 畢業場所 , 教育的過程 , 尤其是教育的過程 , 尤其是高等教育會讓我們進入更高的人類 。
because every day when my daughter plays when she dresses up , she's learning stuff through a process that , in my own line of work , as a professor of media studies , we refer to as public pedagogy .	因為每天當我女兒在她穿上衣時 , 她在工作的過程中學習東西 , 身為媒體研究的教授 , 我們被稱為公共部落格 。
plus , there may be all sorts of other benefits: eased road congestion , decreased harmful emissions , and minimized unproductive and stressful driving time .	此外 , 可能有很多其他的益處:偏愛道路協會 , 降低有害的排放 , 減少沒有生產力和壓力的開關 。
as i look to the future , my hopes for my daughter when she stands on this stage some 20 , 30 years from now are that she be as proud to call herself her mother's daughter as her father's daughter .	當我看著未來 , 我希望我女兒站在這個階段的20、30年後 , 她很驕傲地稱她為母親的女兒 , 身為父親的女兒 。
this is an ad for lucky strikes , the popular cigarette of the time in the '30s: [20 , 679 physicians say " luckies are less irritating . "	這是一個幸運的駭客 , 在30年代期間 , 當時最流行的香菸: 「 679名醫生說: 「 幸運是比較不可怕的 。 」
it is vital that the ideas that are nurtured in ted , that the ideas that we think about look forward , and make sure that this will be the most glorious century , and not one of ecodisaster and ecocollapse .	重要的是 , 我們在ted培養的核心想法 , 也就是我們對未來的想法 , 確保這將會是最美妙的世紀 , 而不是生態系統和生態環境崩潰 。
part of what we're finding with this is that what we thought was the major point of manufacturing and consumption , which is to get a bunch of stuff , is not , in fact , how we really live best in dense environments .	我們所發現的其中一部分 , 就是我們認為製造和消費的主要點 , 就是要取得很多東西 , 事實上 , 我們要如何生活在密度環境中 。
the only things which can succeed in this kind of environment are projects like the polymath project , which , even though they employ an unconventional means to an end , they have an essential conservatism about them .	這類環境中唯一能成功的計畫 , 像是聚會計畫 , 即便他們在一場非常見的意義上 , 他們有非常重要的保守主義 。
we were going to the places that nobody else wanted to go , the places nobody else could go , and after three weeks , we realized something . military veterans are very , very good at disaster response .	我們將會去其他地方 , 沒有人想去的地方 , 沒有人可以去的地方 , 三週後 , 我們發現了一些軍隊退伍 , 非常擅長災難的反應 。
the first act by salafi jihadi groups when they take over an area is to destroy existing muslim institutions including mosques , shrines , preachers , practices .	莎拉聖戰團體的第一行動是摧毀現有的穆斯林機構包括清真寺、海灘、練習 。
the head of design and research at pinterest told me that they've built one of the most diverse and highperforming teams in silicon valley because they believe that no one type of person holds a monopoly on talent .	設計和研究人員告訴我他們在矽谷建立了最多樣化的團隊之一 , 因為他們相信沒有一個人在財富上有獨特的身分 。
well , i suspect there are many people here who , if given the chance , would love to help you on this changemaking agenda you're on , and i don't know if whitney jack , thank you for coming here and speaking so openly .	嗯 , 我懷疑這裡有很多人 , 如果有機會 , 願意協助你在改變的時代 , 我不知道whineyjack , 感謝你來到這裡 , 很開心地說話 。
my research team and i have tried to understand where this fear of math comes from , and we've actually peered inside the brains using functional magnetic resonance imaging , of people who are worried about math .	我的研究團隊試圖了解數學的恐懼 , 我們其實在腦中使用功能磁共振造影 , 那些擔心數學的人們 。
for years , i've been working in the historically africanamerican neighborhood of bayview hunters point in san francisco , on a plot of land that once held a power plant .	多年來 , 我一直在歷史上非裔美國獵人社區工作 , 在舊金山的一塊土地上工作 。
so , these trajectories here are basically how we would expect people to live , in terms of remaining life expectancy , as measured by their health , for given ages that they were at the time that these therapies arrive .	所以 , 這些軌跡基本上就是我們期待人們生活的方式 , 依據他們健康的期待 , 來衡量他們的健康 , 因為他們在治療的時代 。
i had it with steve ballmer as microsoft got bigger , and now melinda , and in even stronger , equal ways , is the partner , so we talk a lot about which things should we give more to , which groups are working well ?	我用史蒂夫球當微軟變得更大 , 現在墨西哥甚至更加強壯 , 就是合作夥伴 , 所以我們談論哪些事情應該給更多 , 哪些團體有效 ?
first of all , it cleverly uses redundancy by having millions of copies of each component leukocytes , white blood cells before they're actually needed , to create a massive buffer against the unexpected .	首先 , 它很聰明地使用每一組零件都有數百萬個複製品 , 白血球在它們需要的之前 , 創造出一個大量的泡 , 來對抗未預期的意料 。
we've personified these companies , and just as when you're really angry over every little thing someone does in your life and relationships , you've got to ask yourself , " what's going on here ? why are we so disappointed in technology ? "	我們已經對這些公司有責任 , 就如同你人生中的每一件事一樣 , 你必須問自己: 「 到底發生什麼事 ? 為什麼我們這麼失望 ? 」
this muscle car from toyota: 408 horsepower in an ultralight that does zero to 60 in well under four seconds , and still gets 32 miles a gallon . i'll say more later about this .	這輛肌肉汽車來自托索亞:408匹馬車在超光下方 , 在4秒內 , 0到60英里 , 還能得到32英哩的氣體 。 我後來會說更多關於這一點 。
now you may have seen in the news recently , they came through with us at the end of last month with a few special exemptions that will allow the transition to be sold in the same category as suvs and light trucks .	最近你可能會在新聞上看到 , 他們在上個月結束時 , 透過一些特別的演算法 , 來到最後一個月 , 藉由一些特殊的演算法 , 可以讓轉移到同一類類的演算法中 。
though many of these later appear in articles or broadcasts , keep in mind that these polished versions often combine the voice of the person who was there with the input of editors who weren't .	雖然很多後來出現在文章或廣播上 , 記住這些被污染的版本 , 通常會結合那些沒有參與的編輯的聲音 。
he joined the communist party when black american’s civil rights were one of its priorities , but soon became disillusioned by the party’s authoritarian leanings and left .	他加入了共產黨 , 當黑人民權是其中一個主要的一份子 , 但很快 , 他被黨派派派的作者離開了 。
ca: well , you talk about the world in crisis , which is absolutely true , and those of us who spend our whole lives immersed in this crisis i mean , we're all on the verge of a nervous breakdown .	克里斯:嗯 , 你談到危機 , 這絕對是真的 , 而我們那些花在這個危機中的人 , 我指的是 , 我們都是在神經分裂的邊緣 。
we're trying to maybe we'll change it but anyway , it's a war room to try to coordinate all the attack that's going on in africa , all the different social problems in africa , and try to look at best practices .	我們試著改變它 , 但無論如何 , 這是一個戰爭房間 , 試圖協調在非洲的所有攻擊 , 非洲各個社會問題 , 試圖看看最好的練習 。
whatever you just imagined , it's not mythical , it's not unrealistically idealistic , because teachers all over the country are already pushing the boundaries of what teaching and learning can look like with amazing results for kids .	無論你剛想到的 , 都不是神話 , 也不是理想的 , 因為在全國各地的老師都已經推動教學和學習的界線 , 看起來很神奇 。
but the third thing you can learn and this is the really important one , the point i want to leave you on is that the title , " president of the united states of america , " doesn't sound that humble at all these days , does it ?	但你能學到的第三件事 , 這是我想要留給你們的重點是: 「 美國總統 」 的標題: 「 聽起來沒什麼幽默 , 對吧 ?
so we use this stateoftheart encryption to bounce stuff around the internet , to hide trails , pass it through legal jurisdictions like sweden and belgium to enact those legal protections .	所以 , 我們用這種獨特的加密來推動網路 , 隱藏貿易 , 通過法律判斷 , 通過法律判斷 , 比如瑞典和貝爾gium , 來確保這些法律保護 。
there are some orchids and i always think orchids somehow seem like the most devious of the plant species in the world and there are some orchids that just tap directly into the network and steal all their carbon .	有些蘭花 , 我總是認為雞似乎是世界上最可怕的植物物種 , 還有一些剛直接進入網路 , 並偷走所有的碳 。
so now i want to take you to the moment of when you're an entrepreneur , and you've started a new company , there's the , here's all the stuff we do beforehand , and then the service launches . what happens ?	所以現在我想帶各位到企業家的那一刻 , 你已經開始了一家新公司 , 這是我們以前所做的所有事 , 然後服務發射 。 發生了什麼 ?
until biofabrication is better understood , it is clear that , initially at least , more people would be willing to wear novel materials than would be willing to eat novel foods , no matter how delicious .	直到生物製造更好 , 很明顯地 , 一開始 , 至少 , 更多人願意戴新穎的材料 , 比願意吃新穎食物 , 不論是多麼有趣 。
in fact , if there's one technology that is truly central to this and has really become the driving force behind this , it's machine learning , which is just becoming this incredibly powerful , disruptive , scalable technology .	事實上 , 如果有一個科技真的是中央的 , 其實已經變成了機器學習的力量 , 這就變成了非常強大、很可怕的科技 。
what i am talking about is the muslim extreme right , and the fact that its adherents are or purport to be muslim makes them no less offensive than the extreme right anywhere else .	我所談的是穆斯林極端對的事實 , 它的身份或追求穆斯林 , 比其他地方的極端少 。
so they’re used in devices that find underground oil and mineral deposits , and they also make highly accurate atomic clocks , like the ones used in global positioning satellites .	所以他們使用的裝置 , 用來找到地下的石油和礦物 , 它們也製造出高度精確的原子鐘 , 就像在全球的位置所使用的衛星 。
others were the socalled " street queens , " who were often targeted by police for their gender expression and found themselves on the forefront of seminal events in the lgbt rights movement .	其他人是所謂的 「 街頭皇后 」 的 「 街頭皇后 」 , 他們常被警察針對他們的性別表達 , 發現自己在lgbt權利運動的前額 。
in this protocell model , it's just an oil droplet , but a chemical metabolism inside that allows this protocell to use energy to do something , to actually become dynamic , as we'll see here .	在這個原生細胞模型中 , 它只是一個石油滴 , 但在裡面的化學代謝物 , 可以用能量來做點什麼 , 實際上 , 變成動態 , 就像我們在這裡看到的一樣 。
and to me this is a really remarkable story , and a remarkable opportunity . going back to newton with absolute space didn't provide anything but an arena , a stage in which the events of the universe take place .	對我來說 , 這是一個很棒的故事 , 一個很棒的機會 。 回到華盛頓 , 完全沒有提供任何東西 , 而是一個空間的舞台 。
and so we did that , and working with david , we made a little company called applied proteomics eventually , which makes this robotic assembly line , which , in a very consistent way , measures the protein .	所以我們做了 , 與大衛合作 , 我們做了一間小公司 , 叫做 「 蘋果蛋白質學 」 , 最終 , 這讓機器人組合起來 , 用很持續的方式來衡量蛋白質 。
it's that they weren't putting me at the top of this list ; they were actually it got so sophisticated to the point where they gamed all of the top 21 places to spell " marblecake . also , the game . "	他們不把我放到這個清單上 , 他們真的很複雜 , 他們在遊戲中遊戲中 , 玩耍的最頂尖的21個地方 , 也是遊戲 。
sea level rise threatens coastal ecosystems , agriculture , even major cities . this is what one to two meters of sea level rise looks like in the mekong delta .	海平面上升的海岸生態系統 , 農業 , 甚至主要的城市 。 這是海平面上升到二公尺高的海平面上升的樣子 。
the magic of the mechanisms inside each genetic structure saying exactly where that nerve cell should go the complexity of these , the mathematical models of how these things are indeed done are beyond human comprehension .	每個基因結構中的機械學魔法指出神經細胞的複雜性 , 應該要去哪裡 , 數學模型 , 這些東西的確超越人類的同理心 。
one is the section 215 program , the u . s . telephony metadata program , and the other one is popularly called the prism program , and it's actually section 702 of the fisa amendment act .	第一是215項計畫 , 美國望遠鏡計劃 , 另一種是 「 prr計畫 」 , 它其實是902個法案 。
after losing both parents and a brother to yellow fever at the age of 16 , she supported her five remaining siblings by working as a schoolteacher in memphis , tennessee .	在失去父母和兄弟在16歲時 , 她支持她五位保持兄弟 , 身為一名校長 , 身為一名學校教練 。
and the reason why that's happening is that , right now , in 2007 the technology that we are using a transistor is big enough that several electrons can flow through the channel simultaneously , side by side .	原因是 , 在2007年 , 我們使用電晶體的科技足夠大 , 足以透過頻道來流動 。
try this quick thought experiment: imagine a restaurant that serves michelinstarred food , but where the restaurant smells of sewage and there's human feces on the floor .	試試一下這個實驗:想像一個餐廳 , 提供熟悉的食物 , 但餐廳的餐廳氣味 , 還有地板上的人類特徵 。
but it didn't change the chinese political system , and also the chinese central government utilized this centralized server structure to strengthen its power to counter the local government and the different factions .	但它並沒有改變中國的政治體制 , 也是中央政府的中央政府 , 把這個中央化的伺服結構 , 來強調當地政府和不同的因素 。
so having looked at the numbers , my estimate is that a score of 75 would not only be a giant leap forward in human wellbeing , it would also count as hitting the global goals target .	所以 , 我估計 , 75年的成本不僅是人類幸福的巨大躍進 , 它也會被視為全球目標 。
just like jamal's dad , john mccain was a veteran , and just like jamal's dad protected him , jamal believed that john mccain would protect the entire country .	就像jmald的父親johnmccain是個退伍軍人 , 就像jmal的父親一樣 , 詹姆士相信約翰麥克林會保護整個國家 。
and then a thought came across my mind: if things go pearshaped on this swim , how long will it take for my frozen body to sink the four and a half kilometers to the bottom of the ocean ?	然後一個想法出現在我腦海:如果事情發生在游泳的底部 , 會花多少時間 , 才能把我的凍體吸入海底的四公里半公里的海底 ?
if i wanted to show you a picture of all the dog breeds in the world , and i put 30 or 40 of them on a slide , it would take about 10 slides because there about 400 breeds of dogs in the world .	如果我想要給你們看一張世界上所有的狗的照片 , 我放了30或40個在投影片上 , 大約需要10個投影片 , 因為世界上大約有400個狗 。
now , it's not just my realtime vitals that can be seen by my medical team or myself , it could be my retrospective data , and again , that'd be used to modify dosing and medication going forward .	這不只是我在醫學團隊或我自己身上所見的重要性 , 可能是我的尊重數據 , 以前會改善劑量和藥物 。
so one day , i was standing on a corner waiting for the light to change , which , i'm a new yorker , so that means i was actually standing in the street on the storm drain , as if that could get me across faster .	有一天 , 我站在一個角落 , 等著燈光來改變 , 我是一個紐約客 , 這意味著我站在街上 , 站在街上 , 彷彿那能讓我更快 。
now politicians and pundits tell you , there's nothing we can do about this issue , americans don't care about it , but the reason for that is that 91 percent of americans think there's nothing that can be done about this issue .	現在政治人物和地位告訴各位 , 我們對這個問題沒有辦法做任何事 , 美國人不在乎它 , 但是91%的美國人認為這個議題沒有辦法做 。
you know , i have told this story close to 550 times , in audiences in 40 countries , to school students , to blacktie dinners at the smithsonian , and so on and so forth , and every time it hits something .	我知道 , 我已經說過這個故事 , 在40個國家的觀眾中 , 在40個國家 , 到學生 , 到密森州的黑人晚餐 , 等等等 , 每次它碰到某件事 。
this clock is so stable , it measures time so well , that if i put it right here and i turned it on , and i walked away , i would have to come back nine million years later for that clock's measurement to be off by one second .	這時鐘非常穩定 , 這樣測量時間 , 這樣我就把它放到這裡 , 然後我把它關掉了 , 然後我走了九百萬年後 , 我必須回到九百萬年後 , 為了那個街區的測量 。
and in a twist you would not believe in a steven spielberg film the gauleiter who was overseeing this brutal beating was the very same thief who had stolen socks from mr . teszler's hosiery mill .	在一個你不相信史蒂芬·史蒂芬·賈伯格拍攝了這座殘酷的貝多 , 他不相信 , 也是從德斯·斯茲爾的旅館中偷走的悲傷 。
ladies and gentlemen , people already far up north from here in the arctic are already taking advantage of this ice melt , taking out resources from areas already that have been covered in ice for the last 10 , 20 , 30 , 000 , 100 , 000 years .	各位先生先生 , 北極的人們已經從北極的北極地區開始採用冰層的優勢 , 把資源從過去的冰層覆蓋起來 , 大約10 , 000年 。
he checks you out , he grabs your adjusting straps and he tightens everything so that your chest is crushed , your shoulders are crushed down , and , of course , he's tightened so your voice goes up a couple octaves as well .	他檢查你 , 他抓住你的調整療法 , 讓你們的胸腔都被壓碎 , 當然 , 你的肩膀也很緊張 , 所以你的聲音也會出現幾個攻擊 。
a face that's too babylike might mean that the girl is not yet fertile , so men find women attractive who have large eyes , full lips and narrow chins as indicators of youth , and high cheekbones as an indicator of maturity .	太像嬰兒 , 可能意味著女孩還沒肥胖 , 所以男性發現女性有大量的眼睛 , 全身的嘴唇和狹窄的骨頭 , 像青少年一樣高廚房的指標一樣 。
let’s start with sweet . our sweet tooth is basically an evolved sugar detector , because sugar is high energy , and it’s just been wired up to the preferer , to put it very crudely , and that’s why we like sugar .	首先我們從甜蜜開始 , 我們的甜味基本上是糖偵測器 , 因為糖是高能量的能量 , 剛剛被視為偏好者 , 這就是我們喜歡糖的原因 。
and maybe instead of getting excited about the new augmented reality and virtual reality and these cool things that could happen , which are going to be susceptible to the same race for attention , if we could fix the race for attention on the thing that's already in a billion people's pockets .	也許 , 不再感到興奮 , 關於真相和虛擬實境 , 以及這些可能發生的酷事 , 這將會是相同的種族 , 如果我們能在十億人的詩中修復注意力的種族 。
they picked up his identification , and they phoned his name in to the terrorist war room , where the terrorist war room googled him , and found a picture and called their operatives on the ground and said , " your hostage , is he heavyset ?	他們拿起他的身分 , 他們把他的名字打到恐怖的戰爭房間 , 在那裡恐怖戰爭房間 , 找到了一張照片 , 叫他們在地面上 , 說: 「 你的住宅 , 很重嗎 ?
it drives people from the smart part of the brain that dark , deep well of the subconscious , where instincts and experience , and all the other factors of creativity and good judgment are it drives us to the thin veneer of conscious logic .	它驅使人們從大腦中最聰明的部分 , 深度意識到 , 直覺和體驗 , 還有其他的創意和好的判斷 , 是它驅使我們進入意識邏輯的骨頭 。
but there are other things that people believe that are significant , like the efficacy of homeopathy , or that evolution is just , you know , sort of a crazy idea by scientists without any legs , or , you know , evolution , all that sort of thing , or global warming .	但有些人認為這很重要的事情 , 像是家鄉暖化的效果 , 或演化的效果 , 有點瘋狂 , 有點像是科學家 , 沒有任何腿 , 或說 , 演化 , 所有這些東西 , 或全球暖化 。
now my work lately has been to collaborate with international cartoonists , which i so enjoy , and it's given me a greater appreciation for the power of cartoons to get at the truth , to get at the issues quickly and succinctly .	最近 , 我的工作是與國際漫畫家合作 , 我很享受 , 給了我一個更大的感謝卡通的力量 , 來到真相上 , 很快 , 來到這個問題 , 很快 , 很成功 。
they considered all the usual culprits , and in less than 24 hours , they had selected their suspect: francisco carrillo , a 17yearold kid who lived about two or three blocks away from where the shooting occurred .	他們考慮了所有經典的文化 , 在不到24小時 , 他們選擇了他們的嫌疑:法蘭克·卡里 , 一個17歲的小孩 , 住在槍枝發生的地方 。
and we had we zoned it , you know: we put a nightclub , we put a disco where you could dance , and then we had a place where you could fight with guns if you wanted to , and we had another place that was like a boardwalk , kind of a coney island .	我們放大它 , 你知道的:我們放了一個晚餐 , 把一個餐廳放到你能跳舞的地方 , 然後我們有一種可以和槍枝對抗槍枝的地方 , 如果你想的話 , 我們還有另一個地方 , 像是董事會 , 有點混亂的島嶼 。
in the united states right now , a woman named judith miller is in jail for not having given to a federal grand jury her sources she's a reporter for the new york times her sources , in a very abstract and hardtofollow case .	在美國 , 一位名叫jdidithmiler的女子在監獄中被送到聯邦部隊 , 她是紐約時報的記者 , 她是一位記者 , 她的來源 , 在一個非常吸引力且困難的案例中 。
if we all focus on opening up the discussion on ai with foresight towards the future , this will help create a general conversation and awareness about what ai is now , what it can become and all the things that we need to do in order to enable that outcome that best suits us .	如果我們專注於開放人工智慧的討論 , 會協助我們創造一個一般人工智慧對話 , 了解人工智慧現在可以變成什麼 , 所有我們需要做的事 , 來讓我們能做到最好的成果 。
and i was thinking about this , of all places , on a transatlantic flight a couple of years ago , because i happened to be seated next to a hungarian physicist about my age and we were talking about what life was like during the cold war for physicists in hungary .	我當時在想 , 在幾年前 , 在跨大西洋飛行的旅行中 , 因為我剛好在匈牙利的匈牙利物理學家旁邊 , 談論我的年齡 , 我們在飢餓的物理學家的生命是什麼樣子 。
ja: here is my ted prize wish: i wish that you'll help to create and document a special training program for 50 gifted young musicians , passionate about their art and social justice , and dedicated to bringing el sistema to the united states and other countries .	傑森:這裡是我的ted公民願望:我希望你們能幫忙創造並記錄一個特別的訓練計畫 , 為五十名受歡迎的年輕音樂家和社會正義帶來熱情 , 目的是要把老兄帶到美國和其他國家 。
in a lot of food items that we have i have only two items here on the slide pink cookies or surimi sticks or , if you like , campari a lot of our food products that are of a red color are dyed with a natural dye .	在很多我們吃過的食物中 , 只有兩種化學物質 , 在幻燈片上 , 包括香腸、糖、糖果 , 或 , 或你喜歡的 , 很多食物都是紅色的食物產品 , 用天然的黃金來死亡 。
midway through the course , nick , a fellow incarcerated student , poured out his concern that the prosecutors were tiptoeing around the racial bias and discrimination within our criminal justice system .	當然 , 尼克 , 尼克 , 一位受監禁的學生 , 他擔心檢察官在種族偏見和歧視的歧視中被綁在一起 。
i wanted to visually separate these two elements , and i thought , " well , for the first part we're training , so we should wear sweatsuits oh ! let's put 'stunt trainee' on the back of the sweatsuits .	我想把這兩個元素分開來 , 我心想: 「 嗯 , 首先我們訓練的第一部分 , 所以我們應該穿著汗 ! 噢 ! 把火車放到瑞典背後 。
luckily , buddha discovered the eightfold path , a sort of program for extinguishing the fires of desire so that we can reach nirvana , an enlightened state of peace , clarity , wisdom , and compassion .	幸運的是 , 佛羅德達發現了八倍的路徑 , 一種計畫 , 來探索慾望的火災 , 這樣我們才能達到尼安納 , 一個和平、聰明、聰明、聰明、聰明、寬宏、寬宏的狀態 。
that poem , " hair , " was written and performed by elizabeth acevedo , a dominicanamerican 2018 national book award winner , and it appeared in an awardwinning smithsonian exhibit that i curated .	那首詩: 「 頭髮 」 , 被伊莉莎白所寫 , 2018年 , 一位多明尼亞裔美裔美裔美國書《贏家》 , 它出現在我治癒的密西森展覽中 。
i'd spent many of my most formative years as a buddhist monk in my early 20s , but i left the monastic life , because even then , 20 years ago , i felt that the climate crisis was already a quickly unfolding emergency and i wanted to do my part .	我花了好幾年的時間 , 作為一個佛祖的佛祖猴子 , 但我離開動態生活 , 因為即便20年前 , 我覺得氣候危機已經很快了不起 , 我想要做我的部分 。
the extra amount that disappeared last fall was equivalent to this much . it comes back in the winter , but not as permanent ice , as thin ice vulnerable . the amount remaining could be completely gone in summer in as little as five years .	去年秋天消失的數量和冬天一樣 。 回到冬天 , 但不是永久的冰層 , 如同薄冰層一樣 , 剩下的數量 , 可能是五年夏天 。
it's called harm reduction , and it involves , among other things , providing clean needles and syringes , offering opioid substitution therapy and other evidencebased treatments to reduce drug dependence .	它被稱為 「 減低 」 , 它涉及到其他東西中 , 提供乾淨的針頭和合成 , 提供鴉片藥物治療 , 以及其他證據 , 來減少藥物的依賴 。
perhaps one of the answers to the challenges that are facing the u . s . healthcare system , particularly in the endoflife care , is as simple as a shift in perspective , and the shift in perspective in this case would be to look at the social life of every death .	或許在美國健康照護系統的挑戰中 , 其中一個答案 , 尤其是在終端照護的醫療體系中 , 同樣簡單 , 對於這個案例來說 , 每個人死亡的社會生活 。
egyptologists have always known the site of itjtawy was located somewhere near the pyramids of the two kings who built it , indicated within the red circles here , but somewhere within this massive flood plain .	埃及生物學家一直都知道義大利的位置 , 位於兩個國王的金字塔 , 位在紅圓圈的某個角落 , 在這個巨大的洪水平之中 。
for example , terrorism . terrorists are always adapting in minor and major ways to new circumstances , and despite what you might see on tv , these adaptations , and the detection of them , are fundamentally human .	舉例來說 , 恐怖主義 , 恐怖分子總是在礦物中適應 , 主要是新的環境 , 儘管你在電視上看到的這些適應 , 這些適應性 , 基本上是人類 。
so there are examples like this in medicine doctors at harvard who are trying to transform medical education , so that you don't get a kind of ethical erosion and loss of empathy , which characterizes most medical students in the course of their medical training .	所以在哈佛醫學院的醫師們正在嘗試改善醫療教育的例子 , 所以你沒有一種道德的同理心和失去同理心的倫理問題 , 也就是他們醫學訓練的大部分醫學學生 。
and before i knew it , i was involved and thrown into this six months of tests and trials and tribulations with six doctors across two hospitals in this clash of medical titans to figure out which one of them was right about what was wrong with me .	在我知道之前 , 我參與了這六個月的測試和試驗和部落格 , 用六個醫院的醫生 , 把六個醫院的醫生送到醫院裡 , 找出哪一個是對的 。
what's cool about kuuk thaayorre is , in kuuk thaayorre , they don't use words like " left " and " right , " and instead , everything is in cardinal directions: north , south , east and west .	柯魯克·泰哈爾的酷處在於 , 在科魯克泰沙爾 , 他們不用 「 左 」 和 「 右 」 的字典:北、東南、西方、西方 。
and he begs me not to hurt him and i grab him tight by his janitorman shirt collar , and i pull him to my face and he's taller than me but the cape helps , so he listens when i look him straight in the eyes .	他懷疑我不傷害他 , 我把他視為傑尼爾曼的鞋子 , 我把他拉到我的臉上 , 他比我高 , 但捕捉到他 , 所以當我看著他的眼睛時 , 他會傾聽他 。
