and i think that's where we are .	我認為那就是我們所在的地方 。
this figure here shows the stormwater park that they're building by hooking a series of stormwater collection systems , or storm sewers , and routing that water into an abandoned gravel quarry .	這張圖顯示了一系列的儲水公園 , 用一系列的儲水收集系統 , 或儲存商品販售器 , 將水轉換成廢棄的草原 。
even if that tree is crooked or even if that tree has very unusual relationships between trunk and roots and branches , it nonetheless draws our attention and allows us to make observations that we can then test in the general population .	即使那棵樹被打破或甚至是樹木之間有著非常不尋常的關係 , 無論是樹木和樹枝之間的關係 , 都沒有任何關係 , 無論如何畫出我們的注意力 , 使我們能在一般人群中進行觀察 。
it's obviously also about taking responsibility , like i did here when throwing some green dye in the river in l . a . , stockholm , norway and tokyo , among other places .	很明顯地 , 同時也要回應 , 就像我在這裡 , 把一些綠色的dna丟到洛杉磯的河流中 。 a.a.a.a.o.orkolm , 挪威 , 東京 , 和東京 , 在其他地方 。
and finally , one of the reasons why things have gotten so out of control is because so much of what happens with surveillance the technology , the enabling rules and the policies that are either there or not there to protect us are secret or classified .	最後 , 其中一個原因 , 原因是 , 原因是 , 很多原因是 , 監控科技發生了什麼事 , 促進規則 , 使規則和政策 , 無論如何保護我們是秘密或經典的 。
so with the us leading the era of discovery and china leading the era of implementation , we are now in an amazing age where the dual engine of the two superpowers are working together to drive the fastest revolution in technology that we have ever seen as humans .	所以 , 透過使用了發現和中國的時代 , 領導了實現的時代 , 我們現在正處於一個令人驚訝的時代 , 在這兩個超能力的時代 , 在那裡 , 兩位超級工程一起合作 , 一起努力開啟我們所見過最快的科技革命 。
with the advent of artificial intelligence and automation , many of the jobs we see today will either not exist or be transformed to require less routine work and more analysis and application of expertise .	有了人工智慧和自動化的發明 , 現今我們所看到的許多工作 , 可能不存在 , 或轉變為需要更少的路程 , 及更多的分析 , 以及專家的應用 。
now , there's an enormous variety of tiny , inexpensive sensors on the market , and you can easily imagine someone putting together a phone that could measure temperature , co2 or methane levels , the presence of some biotoxins potentially , in a few years , maybe even h5n1 avian flu virus .	現在 , 市場上有很大的多種感測器 , 在市場上 , 很昂貴的感測器 , 你可以很容易想像有人把一個手機放在一起 , 可以測溫度、二氧化碳、二氧化碳、甲烷 , 可能在幾年內 , 甚至可能是h51的病毒 。
that's danny bessette , 23 years later , because this is the year , and it's also the year where danny got married , where we have , for the first time , the approval by the fda of a drug that precisely targets the defect in cystic fibrosis based upon all this molecular understanding .	那是丹尼貝特 , 23年後 , 因為這一年 , 丹尼也結婚了 , 丹尼·貝特 , 在那裡 , 丹尼·貝特 , 在那裡 , 我們第一次結婚 , 第一次 , 由一種藥物的副產品 , 可以精確地標記血管纖維素的破壞 。
she then assigned these works racial identities , basically saying to me that the work on the right , clearly , was made by a black artist , the work on the left , clearly , by a white artist , when , in effect , that was the opposite case: bob colescott , africanamerican artist ; leon golub , a white artist .	接著 , 她把這些工作歸類為種族認知 , 基本上 , 對我來說 , 右邊的作品 , 顯然是黑人藝術家的作品 , 很明顯地 , 由一位白藝術家所組成的藝術家所組成的 , 顯然是相反的 , 黑人藝術家 。
luzhkov , 20 years mayor in moscow , though he helped found a party , united party with putin , in fact refused to be defined by the party and finally , in fact , lost his job not under brezhnev , not under gorbachev , but under putin , who wanted a more faithful party follower .	luzkov , 20年的市長 , 雖然他協助找到一個派對 , 同性戀 , 同性戀 , 事實上 , 卻拒絕被黨派定義 , 最終 , 最終 , 他失去了他的職位 , 不是在布魯夫 , 不是在戈巴夫 , 而是在底下 , 他想要更有信心的伴隨者 。
these are clearly biblical archetypes , and the thinking behind that was to create positive , globallyresonating storylines that could be tied to the same things that other people were pulling mean messages out of because then the person that's using religion for the wrong purpose just becomes a bad man with a bad message .	這些很顯然是生物化的檔案 , 背後的思想是創造正面、全球性、全球性的故事線條 , 可以和其他人互相連結 , 因為那時候 , 用宗教來傳遞訊息給錯的宗教 , 才會變成一個壞人 。
on the other hand , if it's just our brain's autocorrecting the size of objects near the horizon , then we'd expect the moon illusion to be visible inside a planetarium , where the whole sky , including the horizon , is displayed on a spherical dome overhead .	另一方面 , 如果這只是我們的大腦的自動化 , 在地平線附近的物體大小 , 那麼我們會期待月球的錯覺 , 在一個星球中 , 整個天空中 , 包括地平線 , 包括地平線上 , 被呈現出來 。
and that happened because this one person had a documentary instinct , which was to post a status update , which is what we all do now , so if something happens , we put our status update , or we post a photo , we post a video , and it all goes up into the cloud in a constant stream .	這發生了 , 因為這個人有一份文件直覺 , 正是要發表一個地位 , 我們現在都這麼做 , 所以如果發生了 , 我們就把我們的地位置放上 , 或者我們放上一張照片 , 放上一張影片 , 全部上傳到雲端 。
and about three years ago , i started an exercise in openness and inclusiveness by reaching out into the opensource software community to create new digital tools for magic tools that could eventually be shared with other artists to start them off further on in the process and to get them to the poetry faster .	大約三年前 , 我開始開放和包容性運動 , 藉由進入開放資源的軟體社區 , 創造出新的數位工具 , 來創造新的數位工具 , 最終可以與其他藝術家分享它們 , 讓他們更快地在過程中 , 讓他們更快的詩歌 。
and to do this , i knew that i had to see the way in which artists work , understand the artist's studio as a laboratory , imagine , then , reinventing the museum as a think tank and looking at the exhibition as the ultimate white paper asking questions , providing the space to look and to think about answers .	為了做到這一點 , 我知道我必須看到藝術家工作方式 , 了解藝術家的工作室 , 了解藝術家的工作室 , 想像一下 , 想像一下 , 接著 , 重新創造博物館 , 把博物館視為一個思考標籤 , 視為是最後一個白人論文問卷 , 提供了空間 , 並想出答案 。
they have enjoyed the true meaning of belonging to a place , and that was reflected in their built environment , in the mosques and churches built backtoback , in the interwoven souks and public venues , and the proportions and sizes based on principles of humanity and harmony .	他們很享受真正屬於一個地方的真正意義 , 反映在他們建造環境中 , 在清真寺和教堂中 , 建立回饋 , 在內部的蘇格蘭和公共衛星中 , 以及人類和諧的原則上 , 比例和大小 。
and the nice thing about this , we have a selfserve program , and many thousands of websites have signed up , and this let's them really make money . and i you know , there's a number of people i met i met this guy who runs a conservation site at a party , and he said , " you know , i wasn't making any money .	關於這點的好處 , 我們有一個自我服務計畫 , 許多網站都簽署了 , 這就讓他們真的賺錢 。 我知道 , 我遇到了很多人 , 我遇到了這個人 , 他在派對執行保守網站 , 他說: 「 你知道嗎 , 我沒有賺錢 。
and when that information is collected , even though it's conversations with americans , it can then be funneled to the fbi where the fbi is allowed to search through it without getting a warrant , without probable cause , looking for information about americans and whatever crimes we may have committed with no need to document any kind of suspicion .	當這些資訊被收集時 , 即使是美國人對話 , 可能會被歡迎到法國 , 聯邦法國人可以透過它來搜尋 , 無法取得戰場 , 無法取得戰爭 , 無法避免 , 尋找關於美國人的資訊 , 以及我們可能承諾的資訊 , 不需要記錄任何類型的文件 。
they have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as lol , but they don't want to appear faddish and include the words that aren't going to make it , and i think a word that they're watching right now is yolo , you only live once .	他們必須加入 , 因為他們想要很明顯地穿著邊緣 , 抓住這些字 , 例如l , 但他們不想像l , 但他們不想把麵包 , 包括不想出現的字 , 包括不想讓它產生 , 我覺得他們現在正在看的字眼是yolo , 你只活了一次 。
removes some scaffolding . one of the reasons rome remains the extraordinary place it is that because of scaffolding and the determination to maintain the fabric , it is a city that continues to grow and adapt to the needs of the particular time in which it finds itself , or we find it .	移除一些害怕 。 其中一個原因是羅馬人仍然留下了非凡的地方之一 , 就是因為掃描和決定要維持結構 , 維持這個城市 , 它是持續成長的城市 , 適應它的需求之一 , 或者我們發現它本身 。
prior to going to prison , i didn't know that there were so many brilliant black poets , authors and philosophers , and then i had the great fortune of encountering malcolm x's autobiography , and it shattered every stereotype i had about myself .	首先要去監獄 , 我不知道有太多聰明的黑人詩人詩人 , 作家和哲學家 , 接著 , 我有了很棒的直覺 , 遇到馬爾克力斯x的自動畫面 , 把每個刻板印象都嚇了 。
not only were scientists able to successfully eliminate lymphoma tumors injected with bacteria , but the injection also stimulated the immune system , priming immune cells to identify and attack untreated lymphomas elsewhere in the mouse .	科學家不僅能夠成功地將淋巴腫瘤注射到細菌中 , 還會刺激免疫系統 , 原始免疫細胞 , 用來辨識和攻擊老鼠的其他地方 。
and the name of the protein i'd located was called mesothelin , and it's just your ordinary , runofthemill type protein , unless , of course , you have pancreatic , ovarian or lung cancer , in which case it's found at these very high levels in your bloodstream .	我所謂的蛋白質 , 叫做 「 混蛋白 」 , 它只是你一般的 , 跑步式式式式的蛋白質 , 除非 , 當然 , 你有胰島素、卵巢或肺癌 , 在血液中 , 很高的水平 。
and then an enzyme in its digestive tract leeches into the beans , and people with the unenviable job of collecting these cats' leavings then go through the forest collecting the , you know , results and processing it into coffee although you actually can buy it in the unprocessed form .	接著 , 酵素在它的消化道中 , 進入樹枝中 , 人們有著不可避免的工作 , 收集這些貓咪的留下工作 , 然後走過森林裡 , 收集森林收集 , 結果 , 將它加入咖啡館裡 , 雖然你真的可以在未被接受的形式中買到 。
for this song , i'd like us all to take a minute and think about immigrant communities , and especially refugee immigrant communities , and the daily struggle they have to endure , building a life with dignity and meaning away from everything they have loved and known .	為了這首歌 , 我希望大家花一點時間 , 想想移民社區 , 特別是難民移民社區 , 特別是難民移民社區 , 他們每天都掙扎著要終結 , 建立一個尊嚴 , 與尊嚴和意義遠離他們所愛的一切 。
back to yad vashem three years ago . after all this episode began , yad vashem decided to rebuild completely the historic museum because now washington was built the holocaust museum in washington and that museum is so much more comprehensive in terms of information .	三年前 , 耶魯·瓦倫 , 畢竟這一切都開始了 , 耶魯·凡姆決定完全重建歷史博物館 , 因為現在華盛頓建造了華盛頓的地景博物館 , 博物館在華盛頓建立了更多的資訊 。
stand up for what you believe in , support the organizations that you care about , speak out on the issues that matter to you , get involved , make change , express you opinion , and do it with respect and knowledge and confidence that it's only by working together that the constitutional technology can do the job that it is designed to do .	站起來 , 支持你所相信的組織 , 支持你所關心的組織 , 跟你說話 , 跟你有關 , 做改變 , 創造出改變 , 表達你的意見 , 表達你的想法 , 透過尊重、知識和信心 , 一起合作 , 只能一起合作 , 才能完成憲法科技的工作 。
thanks to denny moe and the myriad other barbers and community leaders who shared the vision of opportunity and empowerment to make a difference in their communities , we've been able to not only lower blood pressure in our participants , but we've also been able to impact other health indicators .	感謝丹尼莫及其他理髮師和社區領導者 , 他們分享機會和能力 , 分享他們社區的願景 , 並賦予不同 , 我們不僅能在我們的參與者身上 , 還能更低血壓 , 還能影響其他健康指標 。
so in a nutshell , incra would offer an alternative to the current system of the big three rating agencies by adding a new , nonprofit player to the mix that would increase the competition , it would increase the transparency of the sector , and it would also increase the quality .	所以在營養皿裡 , crat會提供另外一個替代方案 , 給目前的三個大型評級機構 , 藉由加上一個新的、非營利的球員 , 加上新的、非營利的球員 , 會增加競爭者的透明度 , 而且它也會增加品質 。
during this period , launching things into space , just the rocket to get the satellite up there , has cost hundreds of millions of dollars each , and that's created tremendous pressure to launch things infrequently and to make sure that when you do , you cram as much functionality in there as possible .	在這個時期 , 發射東西進入太空中 , 只為了讓衛星上升 , 火箭每次都花上千萬美金 , 都花上千萬美元 , 而這也創造了巨大的壓力 , 來確保當你這麼做時 , 你會把東西丟到太空中 。
that software has to receive and decode the radio signal , and then figure out what to do with it , even if it's just music that it needs to play on the radio , and that software that does that decoding , if it has any bugs in it , could create a vulnerability for somebody to hack the car .	那個軟體必須收到和解讀輻射訊號 , 然後想出要怎麼做 , 就算是音樂 , 它需要在輻射上演奏 , 那個軟體可以解讀它的軟體 , 如果它有任何蟲子 , 就可以創造出一個脆弱的脆弱性 , 給某人駭客 。
and most importantly , what we do is we use a rigorous , and often uncomfortable , process of physical therapy and occupational therapy to retrain the nerves in the nervous system to respond normally to the activities and sensory experiences that are part of everyday life .	最重要的是 , 我們使用一種嚴重的經驗 , 通常不舒服 , 處理實體療法和常常常常發生的療法 , 來重新恢復神經系統中神經系統的神經系統 , 來回應日常生活的活動和感知體驗 。
so starting in february , we launched a basic income demonstration , where for the next 18 months , as a pilot , 130 families , randomly selected , who live in zip codes at or below the median income of the city , are given 500 dollars a month .	所以從二月開始 , 我們發起了一個基本收入的示範 , 在接下來的18個月 , 在那裡 , 18個月 , 身為一名飛行員 , 130個家庭 , 隨機挑選 , 隨機挑選 , 他們住在市區內 , 或在市區的媒體收入中 , 或每個月都有500美元 。
well , our research my generation for sure , people who were going to school in the late '60s made very much a shift out of the internal focus of architecture , looking at architecture within its own territory , and we were much more affected by film , by what was going on in the art world , etc .	嗯 , 我們的研究確確保 , 在60年代末期 , 人們會從內在的建築專注點轉移出一個非常大的轉變 , 從建築的角度看建築師 , 看建築師 , 在它自己的領域中 , 我們更受到電影所影響 。
technology has this extraordinary capacity to both instantiate and continue all of our most extraordinary , often hidden desires and biases and encoding them into the world , but it also writes them down so that we can see them , so that we can't pretend they don't exist anymore .	科技有著很不尋常的能力 , 可以讓兩者都能持續到我們最不尋常的 , 通常都隱藏了慾望和偏見 , 並將它們編碼成世界 , 但它也寫下來 , 這樣我們也不能再假裝他們不存在 。
even the people who market these clubs i mean , they'll say these have four axis shafts which minimize loss of club speed and thereby drive the ball farther but they'll say , look , you know , you're not getting 57 , 000 dollars worth of performance from these clubs .	即便是行銷這些俱樂部的人 , 他們會說 , 這些有四個軸突的鞋子 , 最低的損失 , 會讓球的速度降低 , 但他們會說 , 你不會得到五千七千美金 , 000美金 , 來自這些俱樂部落的表現 。
we hope that ted can contribute in a full and fundamental way to the building of this new era in the teaching of music , in which the social , communal , spiritual and vindicatory aims of the child and the adolescent become a beacon and a goal for a vast social mission .	我們希望ted可以在一個全面且最基本的方式上貢獻在這個新的時代 , 在這個新時代的教學中 , 音樂的建構中 , 在這個新的時代 , 社交、靈性、靈性、靈性和視覺上的目標 , 成為一個大型社會任務的目標 。
finally , the active process is valuable in setting the very broad range of sound intensities that our ears can tolerate , from the very faintest sound that you can hear , such as a dropped pen , to the loudest sound that you can stand say , a jackhammer or a jet plane .	最後 , 積極的過程是有價值的 , 設定了許多聲音強度的聲音 , 我們的耳朵可以釋放 , 從最熟悉的聲音中 , 從你能聽到的聲音中 , 如下 , 像一筆筆筆筆 , 到最大聲的聲音 , 你可以看到 , 一台傑克·哈姆 , 或是飛機 。
so not only has the fly not got the nectar from the mimic plant , it's also if you look very closely just at the head end , you can see that it's got a bit of pollen that it would be transmitting to another plant , if only some botanist hadn't come along and stuck it to a blue piece of card .	所以 , 不僅有飛機不但從模擬植物中得到負面 , 同時 , 如果你仔細看 , 你可以看到 , 最終會有一點花粉 , 它會被傳送到另一種植物 , 如果只有一些植物沒有進來 , 把它放在一個藍色的卡片上 。
[@arkrazorback dirty play can kiss my team's free throw making a @kysportsradio @marchmadness @espn bloodied 3 players so far . ] it is routine for me to be treated in the ways i've already described to you .	【賈克拉克·阿克拉克·阿克拉克·迪克·迪克·迪克·迪克·迪克拉克·迪克·迪克·迪克斯 , 可以親吻我的團隊自由投票 , 為你辯論 。
and looking down , the nine wings are bound , structurally but symbolically strong , a great symbol of unity: pure geometry , a perfect circle , 30 meters in section and in plan , perfectly symmetrical , like the idea of sacredness and geometry .	看下去 , 九個翅膀是有限的 , 但結構上是很強的 , 象徵著一個團體的象徵:純粹的幾何 , 一個完美的圓形 , 一個完美的圓形 , 三十公尺的圓形 , 在規劃中 , 完全對稱性 , 像是神聖和幾何學的概念 。
and if girls grow up in a world that tells them that they are designed just a bit crazier than the boys , then isn't that a little bit like telling them that they are born less capable of rationality than men , less capable of reason and unworthy of the same intellectual respect as their brothers .	如果女孩成長在一個世界中 , 告訴她們 , 他們設計得比男孩更瘋狂 , 那就不是有點像告訴他們 , 他們出生的理智能力 , 比男人更少 , 比較不合理 , 比較不合理 , 比較不合理 , 比較不合理 , 比較不合理的理性 。
the third thing that it might tell you is somewhat vague , but i think interesting and important , and that is , if you find a signal coming from a more advanced society , because they will be , that will tell you something about our own possibilities , that we're not inevitably doomed to selfdestruction .	第三件事可能會告訴你 , 有點不可思議 , 但我認為有趣 , 重要的是 , 如果你找到一個信號來自一個更先進的社會 , 因為他們會告訴你我們自己的可能性 , 那會告訴你我們自己的可能性 , 我們不可避免地對自我建構 。
so obviously , i had to crashland a grandma on america chavez , and not just any grandma a big , strong , luchador grandma , one that loved her enough to take her to the ancestral plain , where america chavez could see the history of her people play out in the skies above .	很明顯地 , 我必須在美國發行一座大型的遊牧 , 不僅是任何偉大、強壯、強壯、富裕的祖母 , 一旦她愛她去祖先平台 , 美國人會看到她在天空中演出的歷史 。
these ideas align nicely with our cultural investment in longterm romantic commitment , but they also work well for other kinds of relationships shortterm , casual , polyamorous , nonmonogamous , asexual because this metaphor brings much more complex ideas to the experience of loving someone .	這些想法和我們的文化投資在長期的浪漫委員會上 , 但他們也對其他的關係很順利 , 很有用 , 通常 , 很有名 , 很有名 , 非凡 , 因為這個比喻將更加複雜的點子帶到愛人體驗中 。
but there were also plenty of places in the world where societies have been developing for thousands of years without any sign of a major collapse , such as japan , java , tonga and tikopea . so evidently , societies in some areas are more fragile than in other areas .	但世界上還有許多地方 , 在那裡 , 社會已經發展了數千年 , 沒有任何重要的崩潰 , 例如日本、孟加拉、孟加拉、孟加拉、孟加拉 , 很明顯地 , 有些地區的社會比其他地區還要脆弱 。
it's very destructive , but it also catalyzes the production of vitamin d in the skin , vitamin d being a molecule that we very much need for our strong bones , the health of our immune system , and myriad other important functions in our bodies .	它是非常毀滅性的 , 但它也造成了皮膚上的維他命d的生產 , 維他維他命d , 成為一個分子 , 我們需要的分子 , 對於我們強的骨頭、免疫系統的健康 , 以及我們身體中的其他重要功能 。
and on one occasion , i think i spoke in geneva and there was a gentleman who was interviewing me on something like this , and i said , " we are looking at floating islands , " and he thought it was funny , but somebody said , " no , this is not funny . these people are looking for solutions . "	在一個偶爾 , 我認為我在慷慨中跟我談過 , 有一個女士 , 他在訪問我 , 像這樣的人 , 我說: 「 我們正在看著漂浮島嶼 , 」 他覺得很有趣 , 但有人說: 「 不 , 這不是很有趣 。 這些人在尋找解決方案 。 」
those men would eventually be convicted of placing a van filled with 1 , 500 pounds of explosives into the sublevel parking lot of the world trade center's north tower , causing an explosion that killed six people and injured over 1 , 000 others .	那些男人最終會被告知 , 將一千五百磅的爆炸填滿了一千五百磅的爆炸 , 進入潛水艇的北方公園 , 造成了世界各地的貿易中心 , 造成一個爆炸 , 造成了六千人受傷 。
he gets up , leaps onto his scooter , races through the city past the church of santa maria della pace , down the alleys , through the streets that tourists may be wandering through , disturbing the quiet backstreet life of rome at every turn .	他爬上了 , 跳到他的帳篷上 , 種族穿過聖地利亞馬利亞的教堂 , 穿過聖地利亞馬利亞的教堂 , 穿過一條路 , 穿著遊客的街道 , 可能會穿過每一條街道 , 可能會穿過安靜的回來 。
google answers is something we started , which is really cool , which lets you for five to 100 dollars , you can type a question in , and then there's a pool of researchers that go out and research it for you , and it's guaranteed and all that , and you can get actually very good answers to things without spending all that time yourself .	谷歌答案是我們開始的 , 這真的很酷 , 讓你花五到100美元 , 你可以輸入一個問題 , 然後 , 然後有一群研究人員來找你 , 為了你而出去研究它 , 保證這一切 , 保證你能得到非常好的答案 , 只要花錢 , 你就可以得到很棒的答案 。
so what i'm going to try to do in the next 17 and a half minutes is i'm going to talk first about the flames where we are in the economy and then i'm going to take three trends that have taken place at ted over the last 25 years and that will take place in this conference and i will try and bring them together .	所以 , 我要在接下來的17年和半分鐘內試著做的事是 , 我要先談談我們在經濟中所處的火焰 , 然後我要把三個趨勢帶到ted25年後 , 然後我會在ted所拍攝的趨勢 , 這將會發生在這個會議上 , 然後我會試圖將它們結合在一起 。
and on the day of our record attempt , we put furniture pads on the outside of our good luck jeans and we set off , and right away , we were in trouble , because the denim was against our skin and it began to chafe , and soon our knees were being chewed up .	在我們錄製的那一天 , 我們把家具裝在我們好運的珠寶外面 , 然後我們設立了 , 我們就在麻煩了 , 因為丹麥是對抗我們的皮膚 , 一旦我們的膝蓋被清醒了 。
you basically need intelligence , you need an ability to sit still and focus , to communicate openly , to be able to listen to people and to operate in a workplace that is much more fluid than it used to be , and those are things that women do extremely well , as we're seeing .	你基本上需要智能 , 你需要一個靜止、專注的能力 , 來公開溝通 , 來公開地溝通 , 才能傾聽別人 , 並在工作場所中運作 , 比以前更流感 , 而那些是女性在做的事 , 就像我們所看到的一樣 。
i don't have an answer to the fact that there seem to be bad technologies . i don't have an answer to how this impacts on our dignity , other than to suggest that maybe the seventh kingdom , because it's so close to what life is about , maybe we can bring it back and have it help us monitor life .	我沒有答案 , 答案是 , 似乎有不好的技術 。 我沒有答案來解釋這對我們尊嚴的影響 , 否則 , 除了說 , 也許是第七個國王 , 因為生命的距離很近 , 也許我們能把它帶回去 , 幫助我們監控生命 。
bruno giussani: alice , basically what you're saying , the talk is , unless wealthy nations start cutting 10 percent per year the emissions now , this year , not in 2020 or '25 , we are going to go straight to the fourplusdegree scenario .	布魯諾.吉尼:外星人 , 基本上你所說的 , 就是 , 除非財富國家在今年開始減少10% , 除非財富國家每年開始減少10% , 今年的排放 , 而不是在202020年或25年 , 我們會直接直接到四層級的情況下 。
until we live in a society where every human is assured dignity in their labor so that they can work to live well , not only work to survive , there will always be an element of those who seek the open road as a means of escape , of liberation and , of course , of rebellion .	直到我們生活在一個社會中 , 每一個人都被監視尊嚴 , 這樣一來 , 他們才能活得很好 , 不僅能活得好 , 還能活得好 , 不僅是為了生存 , 永遠會有一個元素 , 那些尋求開放道路的元素 , 像是逃離、自由、自由 , 當然 , 當然 , 還有反對 。
even if you go for a walk in the proverbial woods , there is a company that manufactured the car that delivered you to the edge of the woods ; there's a company that manufactured the shoes that you have to protect yourself from the ground of the woods .	即使你走進了一間旅行 , 那裡有一間公司 , 製造了一家公司 , 把你送到木頭邊緣 ; 上面有一間公司 , 製造出一家公司 , 製造出你必須保護自己的鞋子 。
mb: okay . so , you know , again , what is interesting here is that matt found this module that lets arduino process tv signals , he found some code written by somebody else that generates infrared signals for the tv , put it together and then created this great project .	mb:好 , 所以 , 各位知道 , 有趣的是 , 馬特發現了這個模組 , 讓arduino處理電視訊號 , 他找到了一些密碼 , 他找到了一些編碼寫程式 , 給電視節目創造出基礎信號 , 然後創造出一個很棒的計畫 。
moving further , once we know we will survive , the basic instinct , we move to the second most powerful instinct , and that is to spread and select the strongest , smartest and fastest seed to the four corners of the earth , or pick the best seed .	更進一步 , 一旦我們知道我們會存活下來 , 基本的直覺 , 我們就搬到第二種強大的直覺 , 而這就是傳播和選出最強的、最聰明、最快的種子 , 或最佳的種子 。
but what scares them more than anything else is this possibility that at some point , tomorrow or a month from now , they're going to lose control of their health , of their lives , of their healthcare , and they're going to become dependent on others , and that's terrifying .	但 , 最害怕的是 , 明天 , 明天 , 明天 , 或一個月後 , 他們將會失去他們的健康、健康、健康照護的控制權 , 他們將會變得依賴他人 , 這很可怕 。
and what you see is actually , the red dotted line shows the track of this performing element , which was a new piece that created that we created for the which was a robotic drill , basically , that went all the way around , cruised the museum , went all around the walls and did a lot of damage .	你看到的是 , 紅色的線條顯示了這個表演元的軌跡 , 這是一個新的作品 , 我們創造出了一種新的作品 , 基本上 , 基本上 , 基本上 , 基本上 , 原本是機器人的rill , 一直到處 , 建造博物館 , 在牆上 , 做了很多傷害 。
but did you know that at your age judy garland was pulling down 150 , 000 dollars a picture , joan of arc was leading the french army to victory and blaise pascal had cleaned up his room no wait , i mean he had invented the calculator ?	但你知道 , 在你的年齡jdygar島上 , 每張照片中 , 約有一萬五千美金 , 約翰.瓊斯在加州領導法國軍隊 , 領導法國軍隊去監控和blaisec的軍隊 , 被清除了他的房間 , 我的意思是 , 他發明了計算機嗎 ?
the work began in the dark corner of a crowded party , in the late night of an early , miserable cambridge winter , when three friends and i asked a question that young folks searching for something real have asked for a very long time: " what if we took a road trip ? "	這項工作始於一個擁擠派對的黑暗角落 , 在一個早期 , 可怕的劍橋冬天晚上 , 當三個朋友 , 我問了一個問題 , 年輕人在尋找一個真正的問題: 「 如果我們走路旅行 , 會怎樣 ? 」
although they very carefully preserved the stomach , the lungs , the liver , and so forth , they just mushed up the brain , drained it out through the nose , and threw it away , which makes sense , really , because what does a brain do for us anyway ?	雖然他們很小心地保存胃 , 肺部 , 肝臟 , 所以 , 他們只是把大腦拉起來 , 把它拉出來 , 把它拉出來 , 把它丟到鼻子裡 , 把它丟掉 , 真的 , 因為大腦對我們做什麼 ?
politics governs every aspect of life , and by not participating in it , you're literally allowing other people to decide on what you can eat , wear , if you can have access to health care , free education , how much tax you pay , when you can retire , what is your pension .	政治會治癒每一方面的生命 , 而不是參與它 , 你真的可以讓其他人決定你能吃什麼 , 穿什麼 , 如果你能取得健康照護、免費的教育、免費的教育 , 你能付多少稅 , 當你能退休時 , 你的鉛筆是什麼 。
now , in the face of real threats for instance , north korea's recent nuclear weapons tests , which fly in the face of sanctions reasonable people disagree about whether we should maintain some number of nuclear weapons to deter aggression .	舉例來說 , 在真正的威脅中 , 北韓核武器最近的核武器測驗中 , 北韓的核武器測驗中 , 飛行的真實威脅 , 飛進了衛生武器的面孔 , 來判斷出一些核武器 。
when i imagine what that would feel like if , every time i left my house , there was a chance a police officer would run my license plate , see a warrant for unpaid debt , seize my body they way the did in dc and then take me to a jail cell , i feel a little sick .	當我想像一下 , 如果我離開家時 , 每次我離開家時 , 警察會有機會跑我的執照板 , 看到一個警察會跑我的執照板 , 看到一個警察 , 看到一個不付錢的辯論 , 把我的身體放到dc裡 , 然後把我送到監獄裡 , 我感覺有點生病 。
in addition to training their flight attendants and their airline crew , delta air lines also offers skymiles , through a program called skywish , to survivors to help them escape their traffickers and reunite with their families .	除了訓練牠們的飛機和飛機飛行器 , 德萊達飛行器也在天空上 , 通過一個計劃 , 叫做天空飛行器 , 為了幫助他們逃離他們的車道 , 並和他們的家人溝通 。
the guilt that the clinton administration expressed , that bill clinton expressed over rwanda , created a space in our society for a consensus that rwanda was bad and wrong and we wish we had done more , and that is something that the movement has taken advantage of .	克林頓政府表達的罪惡 , 比爾·克林頓克林頓表達了盧安達 , 在我們的社會中 , 創造了一個空間 , 為了一個共識 , 盧安達是不錯的 , 我們希望我們有更多的做法 , 而這就是運動帶來的好處 。
how's this stuff work ? if each of you differs from the person next to you by one in a thousand , but only three percent codes , which means it's only one in a thousand times three percent , very small differences in expression and punctuation can make a significant difference . take a simple declarative sentence .	這東西是怎麼運作的呢 ? 如果你們每一個人都來自你旁邊的一千分之一 , 但只有3%的密碼 , 也就是說 , 只有1%的密碼 , 只有1% , 000倍的差異 , 很小 , 會造成很大的差異 。
the only thing is that it's liable to having its bluff called , and therefore can only work if it's credible . to make it credible , you must avenge all insults and settle all scores , which leads to the cycles of bloody vendetta .	唯一一件事是 , 要有它所謂的 「 流感 」 的能力 , 因此 , 如果它是可信的 。 如果它是可信的 , 你就必須要揭示所有靈魂 , 把所有的靈魂和安排下來 , 會導致血液蒸發的循環 。
but surround the brewing of that coffee with the ambiance of a starbucks , with the authentic cedar that goes inside of there , and now , because of that authentic experience , you can charge two , three , four , five dollars for a cup of coffee .	但周圍的咖啡包含著一杯星球的野心 , 有著真實的線索 , 裡面有著真實的線索 , 現在 , 因為現在 , 由於真實的體驗 , 你就可以收到兩、三、四、五美金 , 五美金 , 一杯咖啡杯咖啡 。
you can protest , you can write letters to the editor , you can donate to and volunteer for causes , you can create art , you can create literature , you can create poetry and music , you can create a community that cares for one another and does not allow those atrocities to happen .	你可以抗議 , 你可以寫信給編輯者 , 你可以捐贈和志願者 , 你可以創造藝術 , 你可以創造出文獻 , 你可以創造出文獻 , 你可以創造出詩歌和音樂 , 你可以創造出一個社區 , 來照顧彼此 , 不要讓這些災難發生 。
this everexpanding infrastructural matrix already consists of 64 million kilometers of roads , four million kilometers of railways , two million kilometers of pipelines and one million kilometers of internet cables .	這個永久的基礎矩陣已經包含了6400萬公里的道路 , 四百萬公里的鐵路 , 四百萬公里的鐵路 , 兩百萬公里的鐵路 。
