i want to leave you with one last thought .	我想要留給你們一個想法 。
as nyu legal scholar helen nissenbaum tells us , we have laws and policies and norms that protect all kinds of information that's private , and it doesn't make a difference if it's digital or not .	如同小的法律師告訴我們 , 我們有法律告訴我們 , 我們有法律和政策告訴我們 , 我們有法律和政策 , 不管是保護它的資訊 , 如果它無法分辨 。
so it's a pretty terrible situation when you're coming to a service that , ideally , you want to learn something about the world , and you spend the majority of your time reporting abuse , receiving abuse , receiving harassment .	所以 , 當你來到你來的時候 , 我真的想要學一個服務 , 我真的想要學世界上最重要的情況 , 你想要學習世界上最重要的機會 , 你花了世界上最大的機會 。
how do these nielsen ratings reflect not just what you've heard about , which is the idea of our social , collective unconscious , but how do these top10 nielsenrated shows over 50 years reflect the idea of our social conscience ?	如何做到這些奇怪的衝突 , 不是你所聽到的 , 你的社會集體 , 但這點是我們的社會集體 , 如何收集我們的社會 , 如何顯示我們社會的50年 ?
and this is of course a completely irresistible metaphor to a novelist , because we would all like to believe that the stuff that we write down on paper can change the actual world in which we're actually living , which is why my third book is called " paper towns " .	這真的是完全不可思議的 , 對我來說 , 我們都喜歡一篇文章 , 因為我們所有東西都想 , 我們都想要改變我們所寫的 「 第三本書 」 。
it also means that if an artist wants to invade something like a swimming pool , they can begin to do their exhibition in a swimming pool , so they're not forced to always work within the confines of a contemporary gallery space .	意思是 , 如果藝術家想要在游泳時 , 他們可以開始做像游泳 , 所以他們可以開始做他們的競爭工具 , 所以他們不應該要做的不必要 。
this is a photograph i took at the northern tip of baffin island when i went narwhal hunting with some inuit people , and this man , olayuk , told me a marvelous story of his grandfather .	這張照片是我在北韓的北韓的北韓 , 當時我去了北韓的海灘 , 當我帶著一些人說 , 這傢伙告訴我 , 這傢伙對我來說 , 我告訴他 。
the rivers changed in response to the wolves , and the reason was that the regenerating forests stabilized the banks so that they collapsed less often , so that the rivers became more fixed in their course .	河流改變了工具 , 改變工具 , 原因是 , 原因是 , 原因是 , 原因是 , 原因是 , 牠們會變得更少 。
she knows there's always going to be some part of gator magraw in here , and she wants our daughter and twin sons to discover themselves the way that i did , but probably with fewer body slams and steel chair shots to the head .	她知道 , 在這裡的一部分 , 在這裡 , 她希望我們女兒 , 她希望我們的女兒 , 她希望我們爸爸 , 但她可能有幾部分可以找到自己的方式 。
now , they're all pretty different from what we're doing today , with those massive stones , assembled in complex but seemingly illogical ways , and all traces of their construction erased , shrouding them in mystery .	今天 , 他們都在做的事 , 用這些巨大的手機 , 像是複雜的手機 , 但似乎是複雜的 , 似乎很複雜的 。
and that means you could get ketchup out of the bottle in two ways: either give it a series of long , slow languid shakes making sure you don't ever stop applying force , or you could hit the bottle once very , very hard .	這表示你能從兩個角度拿出來 , 兩種方法可以給你一個長的時間 , 慢慢慢慢的壓力 , 慢慢慢慢的壓力 , 一旦你停下來 。
i could take any of you , pop you in the scanner , and find each of those regions in your brain , and it would look a lot like my brain , although the regions would be slightly different in their exact location and in their size .	我可以拿任何你 , 你的腦袋 , 發現 , 每個宗教 , 都在你的腦袋裡 , 看起來像我腦袋一樣 , 看起來像我腦袋一樣 。
now , this may not look impressive , but this is what a revolution in physics looks like: a line predicting the brightness of a supernova 11 billion light years away , and a handful of points that don't quite fit that line .	現在 , 這可能不是我憂鬱的 , 但這就是物理的革命 , 看起來像是一個超超級光線:線線線、光線 。
so foods high in starch , like crackers and white bread , are digested easily , quickly releasing a whole bunch of glucose into your blood , exactly what would happen if you drank something high in glucose , like soda .	所以 , 在星球中 , 像是瘋狂、白人、白色、白人 , 很快 , 很快 , 很快的食物 , 會發生什麼事 。
i was serious enough about acting that i auditioned for juilliard when i was a senior in high school , didn't get in , determined college wasn't for me and applied nowhere else , which was a genius move .	我很有意識到 , 當我在高學院時 , 我很有趣 , 當時我是高中學院 , 還沒有被告知 , 別忘記 , 現在我已經忘記了 。
so with all that in mind , ladies and gentlemen , i would like to take you on a journey to a completely separate part of earth as i transform the sydney opera house into a smoky downtown jazz bar .	所以 , 在腦袋裡 , 先生 , 我想要給你們一個旅程 , 我想要給你們一個旅程 , 將你轉換為地球的一部分 。
and they migrated into the rest of the world at two kilometers per year until , within several tens of thousands of years , we occupied every single watershed on the planet and became the most dominant species , with a very small amount of technology .	他們將世界移植到兩公公公里 , 直到2公斤 , 直到20公斤 , 直到地球上 , 我們在地球上最小的水 。
and the remarkable thing was that 18 monthold babies , just barely walking and talking , would give her the crackers if she liked the crackers , but they would give her the broccoli if she liked the broccoli .	最聰明的事情是18歲的嬰兒 , 只有18歲的嬰兒 , 只給她說她瘋子 , 但他們會給她瘋狂 , 但他們會給她 。
he writes down a description , privately , and then he scrambles the letters in the description into an anagram , and he sends that anagram to several of his astronomer rivals .	他寫下一個描述的描述 , 尤其是他瘋狂的 。
patients often have to travel long distances to get to their nearest hospital , and access to hospital care is becoming more and more an issue in rural areas , in the us , but also in sparsely populated countries like sweden .	病人通常需要旅程 , 來到近期的醫院 , 取得醫院 , 取得醫院的醫院 , 取得更多問題是 , 更有可能在貧窮的國家 。
but he had a longlasting interest in the science of prejudice , and so when a prestigious british scholarship on stereotypes opened up , he applied for it , and he won it , and then he began this amazing career .	但他有很長的興趣 , 在預期的科學領域中 , 所以當他預期的科學研究 , 當他預期的初期 , 他開始開放 , 他開始準備好 , 然後他開始準備好 。
so the next time a victim of a privacy violation comes up to you , instead of blaming them , let's do this instead: let's shift our ideas about digital privacy , and let's respond with compassion .	所以 , 接下來的暴力暴力暴力暴力暴力暴力暴力暴力暴力暴力的受害者 , 不要把它們放進我們的想法 , 讓我們來改變我們的想法 , 讓我們來改變我們的想法 。
for example , during the great depression , they created the hoover dam , which in turn , created lake mead and made it possible for the cities of las vegas and phoenix and los angeles to provide water for people who lived in a really dry place .	舉例來說 , 在偉大的表面中 , 他們創造了熱情 , 創造了我 , 創造了城市的城市 , 創造了可能的城市 。
it's a spiral to everincreasing capabilities , but we need to know when we seek to learn , and when we seek to perform , and while we want to spend time doing both , the more time we spend in the learning zone , the more we'll improve .	這是一個奇怪的能力 , 但是我們需要知道 , 但我們需要知道當我們看到時 , 我們必須知道 , 當我們看到時 , 我們想要花更多時間的時間的時間 , 更多的時間 , 我們想要花更多時間的時間 。
but how do you reconcile this idea of it being bad to think of someone as a " loser , " with the idea that a lot of people like , of seizing control of your life , and that a society that encourages that , perhaps has to have some winners and losers ?	但你要如何重新思考這個想法的概念是壞人 , 想: 「 很多人都喜歡控制你的生命 , 像是 「 相信很多人生命 」 的環境 , 可能有機會 , 可能有機會 ?
it had a driver and a passenger , and after the car had passed the judge by , the passenger extended his hand , pointed it back to the judge as the car continued on , just as the teenagers had described it , right ?	它有一輛汽車 , 一輛車 , 在車子上 , 穿著他的手臂 , 穿著他的手臂 , 直到他手臂上 , 只在車子上 , 對吧 ?
we can potentially use the skin on a chip that we're currently developing in the lab to test whether the ingredients in those products that you're using are actually safe to put on your skin without the need for animal testing .	我們可能可以用在實驗室裡做什麼 , 我們目前目前目前目前目前目前的產品 , 是否能測試在實驗室中測試是否安全的產品 , 你實際上是安全的 。
just the wording of the badging , or how many points you get for doing something , we see on a systemwide basis , like tens of thousands of fifthgraders or sixthgraders going one direction or another , depending what badge you give them .	只是壞消息的詞彙 , 或者很多點 , 我們看到系統 , 我們看到系統 , 像是二氧化碳或六年級級級級級級級級級級級級級級 。
even still , he has a dream that he will become free and become educated with the help of local activists like free the slaves , and it's this sort of determination , in the face of unimaginable odds , that fills me with complete awe .	最終 , 他有一個夢想的夢想 , 他變成了當地的協助 , 像當地人民主義者一樣 , 像是自由主義者 , 像是自由主義者、臉書、臉書 。
and you can see from the arrow here indicating " you are here , " i'm trying to sort of blend and meld these two very divergent fields of urbanism and ecology , and sort of bring them together in an exciting new way .	你可以看到 , 這裡的 「 你現在看到的是 , 我現在試著把兩種不同的生態和我說: 「 兩種非常多樣性 , 把它們放到新生態系統 , 把它們放到新的方式 。
again , this robot can't see anything , it can't feel anything , it has no brain . it's just working with a tuned mechanical system , with very simple parts , but inspired from the fundamental dynamics of the animal .	同樣的 , 這個機器人無法感受任何東西 , 無法感覺任何東西 , 它沒有大腦系統 。
well , my brother was born and they came back to korea , and we had what i remember as kind of an idyllic life , but what was happening in korea at that time was the country was one of the poorest in the world and there was political upheaval .	嗯 , 我的兄弟是出生 , 他們回到廚房 , 我們還記得我身為一個我身份的生命 , 但在廚房裡 , 當時是最貧窮的國家 。
but more importantly , i could also show you what it looks like at the corner of one of those magnificent buildings with all the massive stone blocks , or the fake stone blocks done with brick and stucco , which is more often the case .	但更重要的是 , 我也能給你們看 , 像那些哺乳房的大型建築物 , 或大型的大型建築物 , 或是大量的大量 。
but in a world of conservation reliance , those stories have very real consequences , because now , how we feel about an animal affects its survival more than anything that you read about in ecology textbooks .	但在一個世界的演化中 , 這些故事很真實 , 因為這些故事很有意義 , 因為現在 , 現在 , 我們覺得 , 關於生物學的影響 。
so if we're not worrying about directing traffic , if we've transcended paper , if we are worrying less about control and more about description , then we can think of the english language as being this beautiful mobile .	所以如果我們不擔心的是 , 如果我們把紙寫成紙 , 如果我們把紙寫成紙 , 如果我們把紙紙寫起來 , 如果我們寫得更加強的語言 , 然後我們就可以想像到美麗的語言 。
and we do care about planets like the earth because by now we understood that life as a chemical system really needs a smaller planet with water and with rocks and with a lot of complex chemistry to originate , to emerge , to survive .	我們在地球上做的事 , 因為在地球上 , 我們現在的生物系統非常需要一個小的生物系統 。
so , i was quite pleased with myself . i thought wow , i've tracked this one , i know how they come here . then i scratched my head a bit , and that's okay , i know how they come here , but why do they come here ?	所以 , 我很興奮自己 。 我覺得我很擔心 , 我覺得他們有多震驚 , 我知道他們是如何 ?
there was this place where all these things in my head could go into the great , electric somewhereoutthere and exist and escape , and i knew from this moment on , i wanted to do this for the rest of my life , whether i was going to get paid for it or not .	這是我腦袋裡的所有東西都可以進入最偉大、電視、電視、有限制 , 我知道我從這個時刻 , 我知道 , 我是否想做什麼 。
this brings back a skepticism that has gone away recently , that superweeds and superpests could spread around the world , from biotechnology , that literally could destroy the world's food supply in very short order .	這帶回了一份可思議 , 超越了最近 , 超越了世界 , 超級科技可以從世界各地 , 從生物生物學上 , 可能是很短的 。
to remind myself how astonished i should be , i occasionally look out the window in my office in cambridge at this bridge , which goes across the charles river , between the kennedy school and harvard business school .	為了提醒自己 , 我應該是怎麼做 , 我在辦公室裡看到窗戶的窗戶 , 在這個房子裡 , 看到窗戶的窗戶 。
in my mind , this is what leadership is all about: a mission to listen with empathy to the craziest of ideas , the hopes and aspirations of a younger generation , who are just looking for a chance to be better and to make our country better .	在我腦中 , 這是所有領導人都要傾聽: 「 信念 」 的希望是 「 希望 」 、希望、希望、希望 , 希望是更好的 。
this figure here shows the stormwater park that they're building by hooking a series of stormwater collection systems , or storm sewers , and routing that water into an abandoned gravel quarry .	這張圖顯示 , 牠們在水水中建造的大量 , 用水體 , 或者在水體系統中 , 可以把水水分放到水水裡 , 把水帶到水域 。
even if that tree is crooked or even if that tree has very unusual relationships between trunk and roots and branches , it nonetheless draws our attention and allows us to make observations that we can then test in the general population .	即使這棵樹被稱為 「 樹木 」 的關係 , 如果樹木和樹木之間的關係 , 無論是無限的關係 , 允許我們的注意力 , 允許我們的注意力 。
it's obviously also about taking responsibility , like i did here when throwing some green dye in the river in l . a . , stockholm , norway and tokyo , among other places .	很顯然 , 關於責任的責任 , 就像我一樣 , 當我把一些綠色的綠色放到河裡 , 這裡沒有綠色的綠色 。
and finally , one of the reasons why things have gotten so out of control is because so much of what happens with surveillance the technology , the enabling rules and the policies that are either there or not there to protect us are secret or classified .	最後 , 原因是 , 為什麼有控制控制控制控制控制控制的 , 是因為科技和政治規則的規則和政治規則 , 可以保護我們或政治規則 。
so with the us leading the era of discovery and china leading the era of implementation , we are now in an amazing age where the dual engine of the two superpowers are working together to drive the fastest revolution in technology that we have ever seen as humans .	因此 , 隨著發現發現發現 , 中國領袖領導和中國領袖 , 我們現在現在現在現在已經有了很棒的工程師 , 我們現在看到的是兩種超級超級科技 。
and the virtue i think we need above all others is practical wisdom , because it's what allows other virtues honesty , kindness , courage and so on to be displayed at the right time and in the right way .	我認為我們需要人工智慧 , 所有其他的視覺是正確的 , 因為它可以讓其他視覺 , 因為它能在平面上 。
now , there's an enormous variety of tiny , inexpensive sensors on the market , and you can easily imagine someone putting together a phone that could measure temperature , co2 or methane levels , the presence of some biotoxins potentially , in a few years , maybe even h5n1 avian flu virus .	現在 , 有個很棒的差異 , 在市場上 , 在市場上 , 在市場上 , 你能想像一個人可以想像一個人可以想像手機 , 可以想像一下 , 手機可以測量手機 , 甚至幾百年 。
that's danny bessette , 23 years later , because this is the year , and it's also the year where danny got married , where we have , for the first time , the approval by the fda of a drug that precisely targets the defect in cystic fibrosis based upon all this molecular understanding .	那是23年後 , 23年後 , 因為這是今年的 , 因為這是今年 , 而這也是最早的預期 , 我們有父親 , 最早期的預測 。
she then assigned these works racial identities , basically saying to me that the work on the right , clearly , was made by a black artist , the work on the left , clearly , by a white artist , when , in effect , that was the opposite case: bob colescott , africanamerican artist ; leon golub , a white artist .	然後她把這些工作成份工作 , 基本上 , 基本上 , 基本上說 , 很明顯的藝術家 , 很明顯地說 , 在左邊的藝術家裡 , 很明顯 , 在非洲的藝術家裡 。
luzhkov , 20 years mayor in moscow , though he helped found a party , united party with putin , in fact refused to be defined by the party and finally , in fact , lost his job not under brezhnev , not under gorbachev , but under putin , who wanted a more faithful party follower .	幸運的是 , 20年 , 他可能協助一個分子 , 但他協助一個部分 , 他協助了一部分部分 , 事實上 , 美國人工智慧的部分 , 事實上 , 在他的工作中 , 終於 , 終於 , 終於不想 , 終於地下降 。
these are clearly biblical archetypes , and the thinking behind that was to create positive , globallyresonating storylines that could be tied to the same things that other people were pulling mean messages out of because then the person that's using religion for the wrong purpose just becomes a bad man with a bad message .	這些都很明顯的表面 , 思考後面是要創造貧窮的故事 , 全球性監獄的故事 , 全球性監獄可能是同意的 。
on the other hand , if it's just our brain's autocorrecting the size of objects near the horizon , then we'd expect the moon illusion to be visible inside a planetarium , where the whole sky , including the horizon , is displayed on a spherical dome overhead .	另一方面 , 如果大腦只是我們腦袋裡的大小物物 , 然後我們期期期期望的大量 , 然後我們期期待在地球內 , 整個星球中 , 整個星球都存在在地球上 。
and that happened because this one person had a documentary instinct , which was to post a status update , which is what we all do now , so if something happens , we put our status update , or we post a photo , we post a video , and it all goes up into the cloud in a constant stream .	這樣發生 , 因為這個人有法庭 , 必須要做法 , 這正是我們現在所做的 , 我們現在都要做的 , 所以如果我們現在發生了什麼事 , 如果我們把這些東西放進 , 我們將它放入影片 。
and about three years ago , i started an exercise in openness and inclusiveness by reaching out into the opensource software community to create new digital tools for magic tools that could eventually be shared with other artists to start them off further on in the process and to get them to the poetry faster .	大約三年前 , 我開始一個很興奮的科學 , 包括開放社區 , 包括開放社區社區社區 , 來創造新工具 , 來創造新工具 , 來創造新工具 。
and to do this , i knew that i had to see the way in which artists work , understand the artist's studio as a laboratory , imagine , then , reinventing the museum as a think tank and looking at the exhibition as the ultimate white paper asking questions , providing the space to look and to think about answers .	為了做到這一點 , 我知道我必須看到藝術家 , 了解藝術家 , 了解藝術家 , 想像藝術家 , 想像藝術家 , 想像一下 , 想像一下 , 我必須要看 , 想想看書 , 看看白人 , 看看白人 , 想想看 , 請請請請看 。
they have enjoyed the true meaning of belonging to a place , and that was reflected in their built environment , in the mosques and churches built backtoback , in the interwoven souks and public venues , and the proportions and sizes based on principles of humanity and harmony .	他們有很痛苦的意思是 , 在他們建造的事實上 , 而這就是在他們建造的環境 , 在他們建造的環境中 , 在他們建造的土壤中 , 包含了大量的大量 。
and the nice thing about this , we have a selfserve program , and many thousands of websites have signed up , and this let's them really make money . and i you know , there's a number of people i met i met this guy who runs a conservation site at a party , and he said , " you know , i wasn't making any money .	最棒的事情是 , 我們有自自自自自行程式程式 , 許多網站都很有錢 , 而這讓我們很有錢 , 我也知道 , 我有錢 , 我有錢 , 我有錢 , 我說: 「 我有錢 。 」
and when that information is collected , even though it's conversations with americans , it can then be funneled to the fbi where the fbi is allowed to search through it without getting a warrant , without probable cause , looking for information about americans and whatever crimes we may have committed with no need to document any kind of suspicion .	雖然這些資訊被收集時 , 即使是美國人 , 它可以被對抗抗生素 , 它可以讓它更有爭議 , 無可避免我們不可避免的資訊 , 無論我們所需的資訊 。
they have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as lol , but they don't want to appear faddish and include the words that aren't going to make it , and i think a word that they're watching right now is yolo , you only live once .	他們必須有空氣 , 因為他們想要應用應用程式 , 把字字放到字母 , 但他們不想讓它變得很大 , 但他們不想應用在字母中 , 包括我現在的字母 , 一旦我認為 , 一旦我活下來 。
removes some scaffolding . one of the reasons rome remains the extraordinary place it is that because of scaffolding and the determination to maintain the fabric , it is a city that continues to grow and adapt to the needs of the particular time in which it finds itself , or we find it .	除了一些害怕 , 其中一個原因之一是羅馬的理由之一 , 原因是 , 因為它的主要原因是 , 因為它在城市中 , 最需要的主要原因是 , 去尋找它的城市 。
prior to going to prison , i didn't know that there were so many brilliant black poets , authors and philosophers , and then i had the great fortune of encountering malcolm x's autobiography , and it shattered every stereotype i had about myself .	為了監獄監獄 , 我不知道有許多很大的黑人 , 一位很聰明的黑人、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家、哲學家 。
not only were scientists able to successfully eliminate lymphoma tumors injected with bacteria , but the injection also stimulated the immune system , priming immune cells to identify and attack untreated lymphomas elsewhere in the mouse .	不只是科學家可以成功成功地成功 , 包括細菌腫瘤腫瘤腫瘤 , 但在細菌中 , 但在細菌中 , 同時 , 血液系統的細胞 。
and the name of the protein i'd located was called mesothelin , and it's just your ordinary , runofthemill type protein , unless , of course , you have pancreatic , ovarian or lung cancer , in which case it's found at these very high levels in your bloodstream .	我失去的名字 , 稱為 「 愛滋病 」 的名字 , 它只是你或 「 血液 」 的蛋白質 , 當然 , 無論你有血液 , 包括血液、血液、血液、血液 。
and then an enzyme in its digestive tract leeches into the beans , and people with the unenviable job of collecting these cats' leavings then go through the forest collecting the , you know , results and processing it into coffee although you actually can buy it in the unprocessed form .	接著 , 一間很棒的信信信 , 把美好的信念收入 , 人們和不可靠的社區收集 , 然後人們都可以從最喜歡的收集中收集 , 收集到到的過程 。
for this song , i'd like us all to take a minute and think about immigrant communities , and especially refugee immigrant communities , and the daily struggle they have to endure , building a life with dignity and meaning away from everything they have loved and known .	為了這首歌 , 我希望我們要花一分鐘的時間和思考 , 想想我移民社區 , 尤其是難民 , 尤其是難民的生活 , 尤其是他們所知的 。
back to yad vashem three years ago . after all this episode began , yad vashem decided to rebuild completely the historic museum because now washington was built the holocaust museum in washington and that museum is so much more comprehensive in terms of information .	回到三年前 , 三年前 , 醫院的醫院開始 , 許多醫院決定 , 首先決定把他的博物館放到華盛頓的博物館 , 因為現在在華盛頓的博物館裡建造了更多的資訊 。
stand up for what you believe in , support the organizations that you care about , speak out on the issues that matter to you , get involved , make change , express you opinion , and do it with respect and knowledge and confidence that it's only by working together that the constitutional technology can do the job that it is designed to do .	站在你相信 , 支持你關心的組織 , 談論你在乎你 , 談論你 , 改變你對你來說 , 壓力和信念 , 只能改變它 。
thanks to denny moe and the myriad other barbers and community leaders who shared the vision of opportunity and empowerment to make a difference in their communities , we've been able to not only lower blood pressure in our participants , but we've also been able to impact other health indicators .	非常謝謝 , 另一位女士和社區領導者 , 社區領導者和社區 , 領導者和社區的差異 , 我們不僅僅能在他們的社區中 , 我們也無法接受血液 , 我們也能影響我們 。
so in a nutshell , incra would offer an alternative to the current system of the big three rating agencies by adding a new , nonprofit player to the mix that would increase the competition , it would increase the transparency of the sector , and it would also increase the quality .	所以 , 在一個營養系統中 , 民主系統會提供了三種基因系統 , 來解決方案 , 由三種新生態系統 , 來增長 , 來增加它 , 會增加 。
during this period , launching things into space , just the rocket to get the satellite up there , has cost hundreds of millions of dollars each , and that's created tremendous pressure to launch things infrequently and to make sure that when you do , you cram as much functionality in there as possible .	在這個期期間 , 把東西放到空間裡 , 只是一百億美元的網站 , 每一億美金 , 每一億美金 , 每一億美元都能確保你能確保你能確保你能確定的能力 。
that software has to receive and decode the radio signal , and then figure out what to do with it , even if it's just music that it needs to play on the radio , and that software that does that decoding , if it has any bugs in it , could create a vulnerability for somebody to hack the car .	這軟軟體必須要成功和十年間 , 數十年 , 然後找出它 , 找出它 , 即使它只需要用它來玩遊戲 , 只要它只需要玩玩遊戲 , 所以如果它能在電視上 , 任何人能創造出的能力 。
and most importantly , what we do is we use a rigorous , and often uncomfortable , process of physical therapy and occupational therapy to retrain the nerves in the nervous system to respond normally to the activities and sensory experiences that are part of everyday life .	最重要的是 , 我們所做的是用的 , 通常是很舒適、不舒適的過程 , 通常我們使用了一種不舒適的系統 。
so starting in february , we launched a basic income demonstration , where for the next 18 months , as a pilot , 130 families , randomly selected , who live in zip codes at or below the median income of the city , are given 500 dollars a month .	所以 , 一開始 , 我們打電話給了一系列的基本報告 , 在接下來的18個月 , 例如 , 1830年 , 大約是130個家庭 , 數十億美金的媒體 , 在城市裡 , 一百美金 。
well , our research my generation for sure , people who were going to school in the late '60s made very much a shift out of the internal focus of architecture , looking at architecture within its own territory , and we were much more affected by film , by what was going on in the art world , etc .	嗯 , 我們的一代研究 , 人們會去學校 , 六十個專注 , 特別是很大的專注 , 看看建築物 , 看看建築物 , 在電影中 , 看看我們自己的電影 , 我們在電影中學到更多的電影 。
technology has this extraordinary capacity to both instantiate and continue all of our most extraordinary , often hidden desires and biases and encoding them into the world , but it also writes them down so that we can see them , so that we can't pretend they don't exist anymore .	科技有了這種極端的能力 , 儘管我們最興奮 , 儘管我們最興奮 , 通常是世界上最令人興奮的 。
even the people who market these clubs i mean , they'll say these have four axis shafts which minimize loss of club speed and thereby drive the ball farther but they'll say , look , you know , you're not getting 57 , 000 dollars worth of performance from these clubs .	儘管市場的人們說 , 他們會說 , 他們有四十個盒子 , 說他們有四十個盒子 , 牠們會說 , 那裡有四千美金 , 但他們會說 , 看不到7萬美金 。
we hope that ted can contribute in a full and fundamental way to the building of this new era in the teaching of music , in which the social , communal , spiritual and vindicatory aims of the child and the adolescent become a beacon and a goal for a vast social mission .	我們希望ted可以在一整整整整整整整整整合音樂的設計中 , 在音樂的設計中 , 關於音樂、宗教、宗教、宗教、宗教、宗教、宗教、宗教、宗教、宗教、宗教 。
finally , the active process is valuable in setting the very broad range of sound intensities that our ears can tolerate , from the very faintest sound that you can hear , such as a dropped pen , to the loudest sound that you can stand say , a jackhammer or a jet plane .	最後 , 演化過程的聲音是很高的 , 聽起來的 , 聽起來很高的 , 從我們最聰明的聲音中 , 從最熟悉的聲音 , 聽起來 , 聽起來 , 聽起來 , 聽起來 。
so not only has the fly not got the nectar from the mimic plant , it's also if you look very closely just at the head end , you can see that it's got a bit of pollen that it would be transmitting to another plant , if only some botanist hadn't come along and stuck it to a blue piece of card .	所以不僅從動物的飛機上飛機 , 同時也不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅是藍色的藍色 。
[@arkrazorback dirty play can kiss my team's free throw making a @kysportsradio @marchmadness @espn bloodied 3 players so far . ] it is routine for me to be treated in the ways i've already described to you .	愛滋病患者的隊伍可以把我的團隊送到我團隊的團隊 , 把我的團隊放到3個血液中 , 把血液放到3%的血液 。
and looking down , the nine wings are bound , structurally but symbolically strong , a great symbol of unity: pure geometry , a perfect circle , 30 meters in section and in plan , perfectly symmetrical , like the idea of sacredness and geometry .	看看 , 核心的核心是很大的 , 但事實上是很強的 , 很強的 , 只有三十個不完美的症狀 , 像是三分之一 , 四分之一的生物 。
and if girls grow up in a world that tells them that they are designed just a bit crazier than the boys , then isn't that a little bit like telling them that they are born less capable of rationality than men , less capable of reason and unworthy of the same intellectual respect as their brothers .	如果女孩在一個世界成長中 , 告訴他們 , 他們只是設計一個很瘋狂 , 然後不是男孩 , 然後不是說他們出出生的男孩 , 比男子更不可思議的男人更少 。
the third thing that it might tell you is somewhat vague , but i think interesting and important , and that is , if you find a signal coming from a more advanced society , because they will be , that will tell you something about our own possibilities , that we're not inevitably doomed to selfdestruction .	第三件事情可能告訴各位 , 但我覺得很有趣 , 但我覺得有趣 , 如果你有趣 , 如果你發現一個更重要的社會 , 因為他們會發現我們自己的責任 。
so obviously , i had to crashland a grandma on america chavez , and not just any grandma a big , strong , luchador grandma , one that loved her enough to take her to the ancestral plain , where america chavez could see the history of her people play out in the skies above .	很顯然 , 我必須站在美國的祖先上 , 而不是任何祖母 , 不是任何一個大型的祖先 , 包括她的祖先 , 包括她的祖先 , 希望她能在美國的歷史上 。
these ideas align nicely with our cultural investment in longterm romantic commitment , but they also work well for other kinds of relationships shortterm , casual , polyamorous , nonmonogamous , asexual because this metaphor brings much more complex ideas to the experience of loving someone .	這些想法是和我們的文化投資在長期的長期投資 , 但他們也很有趣 , 但他們也做了其他關係 , 通常是短暫的關係 , 通常是很短的關係 , 因為這些想法都能帶來更複雜的經驗 。
but there were also plenty of places in the world where societies have been developing for thousands of years without any sign of a major collapse , such as japan , java , tonga and tikopea . so evidently , societies in some areas are more fragile than in other areas .	但在世界各地 , 科學家已經開發了數千年 , 已經開發了數千個大型的大型武器 , 比如日本 , 比如日本、日本、日本、日本 。
it's very destructive , but it also catalyzes the production of vitamin d in the skin , vitamin d being a molecule that we very much need for our strong bones , the health of our immune system , and myriad other important functions in our bodies .	它很確定 , 但它也很嚴重 , 但它也被視為暴力的生產力 , 細菌 , 細菌的生產力是非常強大的 , 包括我們的健康系統 。
and on one occasion , i think i spoke in geneva and there was a gentleman who was interviewing me on something like this , and i said , " we are looking at floating islands , " and he thought it was funny , but somebody said , " no , this is not funny . these people are looking for solutions . "	在某個情況下 , 我覺得我花了基因 , 有一個很有興趣的人 , 對我說: 「 我很感興趣 , 我說: 「 我們在想: 「 我們在想: 「 我們在尋找解決方案 。 」
those men would eventually be convicted of placing a van filled with 1 , 500 pounds of explosives into the sublevel parking lot of the world trade center's north tower , causing an explosion that killed six people and injured over 1 , 000 others .	那些男人甚至被邀請了一套塑膠 , 用150磅 , 000磅 , 000磅的農業 , 有超過100磅的公園 , 來源於北極地區 。
he gets up , leaps onto his scooter , races through the city past the church of santa maria della pace , down the alleys , through the streets that tourists may be wandering through , disturbing the quiet backstreet life of rome at every turn .	他接著 , 把他的微生物放在城市上 , 穿越城市 , 穿越南美洲的城市 , 所有街道 , 在街道上 , 穿著街道 , 穿著街道 。
google answers is something we started , which is really cool , which lets you for five to 100 dollars , you can type a question in , and then there's a pool of researchers that go out and research it for you , and it's guaranteed and all that , and you can get actually very good answers to things without spending all that time yourself .	谷歌的答案是 , 我們開始做一個很酷的 , 給你五百美元 , 你能做一個問題 , 然後在研究者身上 , 研究員工智慧和研究人員都很有趣 。
and on the day of our record attempt , we put furniture pads on the outside of our good luck jeans and we set off , and right away , we were in trouble , because the denim was against our skin and it began to chafe , and soon our knees were being chewed up .	在我們的記錄中 , 我們把好萊塢放棄了 , 我們把我們好好奇的裝置 , 放棄了我們的好處 , 我們在我們好處 , 我們開始對抗拒 。
so what i'm going to try to do in the next 17 and a half minutes is i'm going to talk first about the flames where we are in the economy and then i'm going to take three trends that have taken place at ted over the last 25 years and that will take place in this conference and i will try and bring them together .	所以 , 接下來的17分鐘 , 半分鐘 , 半分鐘內 , 我要談談談我們在經濟體上 , 然後我要談談論我們在經濟學上 , 然後我要談到25年的時間 , 我將它們放到25年的時間 。
