i want to leave you with one last thought .	我想要留下最後一個想法 。
it was then i realized that i could also use an aerial drone to expand the worlds of bedridden people through flight , giving a sense of movement and control that is incredible .	那時我意識到 , 我也能使用一個更重要的駕駛工具來探索 , 通過飛機的受益者 , 通過飛機、控制的感知 。
it changed ours , too , when we learned about it , when we learned that almost all plastic bags in bali end up in our drains and then in our rivers and then in our ocean .	它改變了我們 , 同時 , 當我們學到它時 , 我們學到幾乎幾乎所有塑膠袋的塑膠袋 , 然後在我們的海裡 , 然後在河裡 。
" nothing to lose " is a work made in collaboration with performers of size who drew from their lived experiences to create a work as varied and authentic as we all are .	「 失敗 」 並不是 「 工作者 」 的合作 , 與他們生活的表現者合作者合作 , 創造出一種工作者的大小 , 來創造一個工作者的成果 。
and here is the longprobosced fly that has not gotten any nectar from the mimic , because the mimic doesn't give it any nectar . it thought it would get some .	這裡是長久以來的飛機 , 飛機不受受受受害者的飛機 , 因為動物不會給它任何人 。
for some people who suffer from severe chronic pain , that is pain that doesn't go away months after their injury should have healed , none of the regular treatments work .	對某些人來說 , 痛苦的痛苦是痛苦的痛苦 , 痛苦不會消失幾個月之後 , 痛苦的痛苦 , 痛苦無法治癒 , 不論是受普遍的治療 。
and it's not an easy movement because , to have this kind of movement , you need to move different regions of the root and to synchronize these different regions without having a brain .	這不是一個簡單的運動 , 因為 , 要有這種動作 , 你需要移動不同的角度 , 去接觸這些不同區域 。
they decided to combine the strongest material produced by the plant kingdom with the most elastic material produced by the insect kingdom nanocellulose with resilin .	他們決定結合最強烈的材料 , 用植物來結合最精彩的材料 。
well , it is more common with multiple partners , there is less condom use , and there is agedisparate sex that is , older men tend to have sex with younger women .	嗯 , 多數的參與者比較常見 , 有較少的使用者使用 , 有些年齡分離了年輕女性的性別 。
now , if we have all these tools at our disposal , we simply have to ask the question , and thaler and sunstein have , of how we can use these more intelligently .	現在 , 如果我們有這些工具 , 我們只需要問問題 , 我們只需要問問題 , 財富和太陽能有多少使用這些工具 , 我們如何使用更多智慧 。
now , i bet you're also thinking: " we don't have kinetic cobblestones or flying wheelchairs yet , so what can we do about this problem with today's technology ? "	現在 , 我也要你們想: 「 我們還沒有海洋泡泡或飛機飛機 , 我們現在能做些什麼 ? 」
i spent two weeks at this retreat in my own little hut no music , no nothing sounds of nature , trying to find the essence of concentration , being in the moment .	我花了兩星期的時間 , 在我自己的小幽默中 , 沒有大自然的聲音 , 沒有大自然的聲音 , 試圖找到矛盾的內容 。
as a result , we built it around a culture and set of values that said what you were good at was being daring , at being courageous , at being independent and selfsufficient .	結果是 , 我們在文化中建立了它的價值 , 一組價值的價值 , 說你是好處的 , 身為勇敢、自私和自私的 。
this is based on ranges from data , but if you look at nuclear , it would be the size of rhode island to power the u . s . vehicle fleet .	這是從資料中搜尋 , 但如果你仔細觀察核能 , 它就會變成rrrrp的大小 。
the same technology that has produced the human insulin in bacteria can make viruses that will not only protect you against themselves , but induce immunity against other viruses .	同樣的技術在細菌中製造了人類的靈感 , 可以讓病毒不僅保護你自己 , 但不僅是保護你自己 , 但在其他病毒之間的病毒 。
we've looked at other sensors that go on your skin , and they all simply move around too much , and so we found that this is the only reliable way to take a good measurement .	我們看著其他的感測器 , 到你的皮膚上 , 它們都只是移動太多 , 所以我們發現這是唯一可靠的測量 。
you try combinations of genes that you write at the cell level and then in organs on a chip , and the ones that win , that you can then put into a living organism . it'll work .	你試圖在細胞層上寫的基因組 , 然後在晶片上 , 然後在晶片上 , 其中一個有機 , 然後你就可以放進一個活生態系統 。
now in fission , you take a big nucleus , you break it in part , in two , and it makes lots of energy , and this is how the nuclear reactor today works .	現在 , 在纖維中 , 你拿了一大份大型核子 , 把它放在兩方面 , 它會造成許多能量 , 而這就是現今核能反應的核反應 。
you're going to respond to the most powerful word in that sentence , which is " terrified , " and the answer is " yes , i was " or " no , i wasn't . "	你要回應那個句子中最強大的字 , 就是 「 嚇壞 」 , 答案是: 「 是的 , 我是 「 是的 」 。
it's just a little server control and i made a little video going: " hi , my name's furby , and i'm good , " you know , and then i'd reach my hand .	這只是個小的控制 , 我做了個小影片: 「 嗨 , 我的名字叫furby , 我很好 , 我說: 「 嗨 , 然後我拿到我的手 。
i mean , not too long ago , i was on a plane and i heard the voice of a woman pilot coming over the p . a . system , and i was just so excited , so thrilled .	我的意思是 , 不是太久以前 , 我在飛機上聽到一場飛機的聲音 , 我聽到一位女士的聲音 , 系統非常興奮 , 所以我很興奮 。
using very , very conservative assumptions , this yields a yearly drug market on the retail side of anywhere between 30 and 150 billion dollars .	使用非常多保守的假設 , 這片片片片片片 , 一年的銷售率 , 在300億美金之間的銷售 。
this map shows some of the countries that have seen a dramatic increase in the numbers of residential care institutions and the numbers of children being institutionalized .	這張地圖顯示了一些國家在愛滋病患的數量中 , 抗議的數量增加 , 孩子數數數數數數數數數量顯示 ,
they wrote almost 1 , 000 pages on the topic , and all of those pages were reviewed by another 400plus scientists and reviewers from 113 countries .	他們寫了大約1萬頁 , 000頁在頂端上寫了 , 而這些頁面都被另一個四百名科學家和倖存者的報告 。
those that remain require a thorough investigation of the liminal space between disciplines to create the multifaceted solutions of tomorrow .	那些仍然需要一個巨大的調查 , 來創造出多樣的空間 , 來創造多樣化的工具 。
good relationships , bad relationships , annoying relationships , agnostic relationships , and what i'm going to do is focus on the central piece of an interaction that goes on in a relationship .	好的關係 , 壞關係 , 創新關係 , 忽略關係 , 忽略了創新的關係 , 我將重點放在關係中 。
you have " all in the family , " " sanford and son , " and the dominant show in the top10 for the entire 70s " m<i>a</i>s*h . "	你有 「 所有家庭 」 , 「 衛生和兒子 」 , 在整個70年代中 , 小狗在整個70年代中展示了全部的 「 麥可 」 。
but i've come to believe that we have to value family every bit as much as we value work , and that we should entertain the idea that doing right by those we love will make all of us better at everything we do .	但我來來相信 , 我們必須有價值的家庭每一部分 , 而這我們應該娛樂工作 , 而我們應該娛樂我們所愛的理念 。
this alignment depends not only on our ability to understand the basic concept ; it also depends on our ability to develop common ground and understanding and shared belief systems .	這場演算法不僅是在我們了解基本概念 , 它也依賴我們開發的基本概念 ; 它也依賴我們開發共享的基礎概念 。
they were men who had been contractors , or they had been building houses and they had lost their jobs after the housing boom , and they were in this group because they were failing to pay their child support .	他們是那些被矛盾的人 , 或他們在建築物上失去工作 , 他們在這個團隊中失去了工作 , 他們在這個團隊中失去了工作 , 因為他們沒有支付孩子的支持 。
and then , out of the blue , for the first time in my entire career , a male fitness magazine called me , and they said they wanted to honor me as one of their gamechangers .	然後 , 除了我整個職涯中 , 我整個職涯中 , 一位名叫我 , 他們說他們想要榮耀我身為遊戲者之一 。
people have been coming up to me ever since to ask me questions about spaghetti sauce , which is a wonderful thing in the short term but it's proven to be less than ideal over seven years .	人們一直在問我 , 來問我一些問題 , 關於 「 陰謀 」 的 「 短期 」 , 這很棒的事 , 但它已經超過七年了 。
the amount of support we provide to countries in central america that are sending refugees and migrants is a tiny fraction of the amount we spend on enforcement and detention .	我們提供的國家數量 , 提供了我們提供的難民和移民的數量 , 是我們在參與的一小部分 。
that’s a cultural movement where black writers and artists who are inspired by the past , present and future , produce works that incorporate magic , history , technology and much more .	這是一個文化運動 , 黑人寫家和藝術家 , 被過去的藝術家啟發 , 未來和未來的藝術家 , 創造出了巨大的魔術 , 科技和科技 。
so , i always teach my kids to respect american ideas , but i told my daughter that this is one exception that she is not gay , she is just confused by this american problem .	所以 , 我總是教導我的孩子去尊重美國的想法 , 但我告訴我女兒的女兒 , 這是她沒有同志的問題 。
and so we were able to do this by embedding 40 small , tiny linear actuators inside the device , and that allow you not only to touch them but also backdrive them as well .	所以 , 我們可以用四個小小的小線 , 小線電晶體內的小線電晶體內部的小線 , 這使得你不僅觸摸它們 。
a visionary storyteller who upended science fiction , butler built stunning worlds throughout her work– and explored dilemmas that keep us awake at night .	一個視覺故事的人 , 說起科學檔案 , 但在她的工作中建立了溝通的世界 , 但在她的工作中 , 建立了數位化石 , 使我們在夜晚上醒來 。
video: on the fifth of december 1985 , a bottle of 1787 lafitte was sold for 105 , 000 pounds nine times the previous world record .	影片:在1985年12月10月10月 , 一個177777777777歲的底層 , 全世界有17777名警察 。
the greatest car you ever drove from " the greatest movie ever sold , " the greatest drink you've ever had , courtesy of " the greatest movie ever sold . "	最棒的汽車從 「 最棒的電影 」 的電影中 , 最棒的電影 , 「 你曾經曾有過過最棒的電影 。 」
other stronger pain medicines and anesthetics work by reducing the activity in painsensing circuits or boosting our coping system , or endorphins .	其他更強烈的疼痛和合成的疼痛 , 由減少疼痛的迴路或打破系統的活動 , 或終結 。
now , whether you call it religiosity , whether you call this great spirit by any name brahma , allah , the holy trinity you name it but i still think that these two are not mutually exclusive .	無論你稱之為宗教 , 無論你稱之為 「 巴馬 」 的偉大靈感 , 不論你稱之為 「 巴馬 」 , 所有名字都很有趣 。
so this is already evidence of how , in the academic literature , we will see a biased sample of the true picture of all of the scientific studies that have been conducted .	所以 , 這已經證明了如何 , 在學術文獻中 , 我們將會看到一個偏見的真相 。
now , adults seem to have a prevalently restrictive attitude towards kids , from every " don't do that , don't do this " in the school handbook , to restrictions on school internet use .	現在 , 成年人似乎有很大的受限制 , 給孩子們看不到 , 從 「 不要這麼做 」 , 不要這麼做 。
so frank russakoff said to me , " if i had a doover , i suppose i wouldn't do it this way , but in a strange way , i'm grateful for what i've experienced .	所以 , 坦克說: 「 如果我有一門門門門門 , 我猜我不會這樣做 , 但在一個奇怪的路上 , 我很感謝我所經歷的經驗 。
when you think about it , it would have seemed like a crazy idea , even a few years ago , that i would swap my stuff with a total stranger whose real name i didn't know and without any money changing hands .	當你仔細想想看 , 這似乎是瘋狂的想法 , 甚至幾年前 , 我將把我打開的陌生人 , 把我從未認識的陌生人拿到的名字 。
you can either hang around the people who tell you it can't be done and tell you you're stupid for trying , or surround yourself with the people who inspire possibility , the people who are in this room .	你是否能在座的人們說 , 你不能做 , 告訴你們 , 不要做不起 , 告訴你 , 或是鼓勵你在座的可能性 , 那些鼓勵的可能性 。
now , malaria's transmitted by a mosquito , and normally if you're infected with malaria , and you're feeling sick , it makes it even easier for the mosquito to bite you .	現在 , 瘧疾被蚊子傳染 , 通常 , 如果你感染瘧疾感染瘧疾 , 你就會感到很容易 。
and so that's what i'm trying to do with my work , is to take these numbers , these statistics from the raw language of data , and to translate them into a more universal visual language , that can be felt .	這就是我正在努力做的 , 就是把這些數字從數據中取取取這些數據 , 這些數據從數據中移譯成更廣的視覺語言 , 可以感覺到 。
our partnership with our local nationwide children's hospital afforded us they're building us a health clinic within our school , providing health and mental health resources for our students .	我們和我們的當地國家合作 , 她們在學校建立健康診所的醫院 , 提供健康診所 , 提供健康診所 , 提供健康和心理健康資源 。
how do you identify the pulse in that place , the passionate people , and then how do you get folk who have been fighting , slogging for 20 years , reenergized about the place that they live ?	你要如何辨識到這些地方的精神 , 熱情的人 , 然後你要如何去對抗 , 誰在戰鬥 , 去追蹤20年 , 追求他們居住的地方 ?
i went to visit kitty carlisle hart , and she is 96 , and when i brought her a copy of " the elements of style , " she said she would treasure it .	我去訪訪問凱斯·卡斯 , 她是96歲 , 當我把她帶到 「 鋼琴 」 的元素中 , 她說: 「 她會拒絕它 。
but so , curious , i run up to the child of course scaring the living bejesus out of him grab him by the collar , turn it over , and there is my name written on the collar of this sweater .	但 , 好奇的是 , 我跑到沙漠的孩童 , 當然 , 把牠抓住 , 把它轉過來 , 牠的名字叫做 「 牠 」 。
two years ago the migrating birds had a multiple event where thousands died because of a mutation occurring in the virus , which made the species range broaden dramatically .	兩年前 , 移民鳥的鳥類有許多多次事件 , 數以千計的事件 , 因為病毒的突變在病毒中 , 造成數以千計的突變 。
it ought to be buzzing with plans to reduce the temperature and with plans to live at the higher temperature and not at all costs , but efficiently and cheaply .	它應該是用植物來減少溫度和植物來減少溫度的溫度和植物來減少溫度的溫度 , 而不是所有的成本 。
this week , as any week you care to look at , you'll find people actually trying to kill each other from country to country , but even when that's not going on , there's competition between countries , each one trying to shaft the next .	這星期間 , 當你仔細看 , 你會發現人們在試圖殺死國家 , 但即便是 , 國家之間的互相 , 每一個人都試圖把下一場競爭 , 每個人都試圖拍攝下下下一個 。
now , if you haven't noticed , i am black , thank you and when you grow up in a segregated city as i have , like chicago , you're conditioned to believe that color and race can never be separate .	現在 , 如果你沒有注意到 , 我是黑人 , 感謝你 , 感謝你 , 你和你成長的城市長大 , 如芝加哥 , 你的確是相信顏色和種族的 。
if you've been in an mri scanner , it's very much the same , but this one is outfitted in a special way to not just take pictures of your brain , but to also take pictures of active areas of the brain .	如果你在一個mritttttr的掃描器中 , 它非常相同 , 但這其中有一個特殊的方法 , 不是用大腦拍攝的特殊方式來拍攝的照片 。
however , we do know that it must at least be strong enough to not fly apart as it rotates , so it probably has a density similar to that of rocky asteroids ; perhaps even denser , like metal .	然而 , 我們知道 , 至少要有足夠的飛行 , 也不像它一樣 , 所以它的角色 , 所以它也許有一支桌桌子 , 像金屬一樣 。
this includes , for example , the 3d laser scanning systems , ever more powerful personal computers , 3d graphics , highdefinition digital photography , not to mention the internet .	舉例來說 , 這包含了3d層掃描系統 , 有更多強大的個人電腦 , 超過3d圖片 , 高度攝影機 , 高度攝影機 , 不是提到網路 。
that has sparked cholera epidemics in ports along the world and has led to increased concentration on trying to make sure shipping doesn't move these vectors of cholera around the world .	那時 , 世界各地的選項在運動中發表了選項 , 使得增加的獎勵 , 試著確保貨貨幣不動 。
so the next time you pass a jewelry shop window displaying a beautifully cut teardropshaped stone , don't be so sure it's just your culture telling you that that sparkling jewel is beautiful .	所以 , 下次你穿過一個猶太鞋子 , 把美麗的窗戶打開一個漂亮的切割 , 不要太確定你的文化告訴你 , 你的文化是美麗的 。
legislation that was meant to better regulate its largest players has hurt its smaller ones , resulting in most of the industry's assets to be controlled by the top one percent .	法律的意思是要讓更好的演奏者更改善它最小的玩家 , 結果在工業界中 , 大部分的產業都被控制 。
edinburgh in summer , the area beneath the curve is pretty good , but edinburgh in winter , the amount of no that can be released is next to nothing , tiny amounts .	夏天 , 海洛杉磯是非常好的 , 但在冬季中 , 那裡的區域很棒 , 但在冬季中 , 沒有任何東西可以被釋放出來 。
maybe we wouldn't buy light fittings , but we'd pay for the service of light , and the manufacturers would recover the materials and change the light fittings when we had more efficient products .	也許我們不會買光線 , 但是我們付出光線的服務 , 而製造者會恢復材料的服務 , 而當我們有更多有效率的產品 。
second one , without sounding overly zen , and this is a quote from the buddha: " finding yourself in the margins , looking to the edges of things , is often a really interesting place to start . "	第二 , 沒有聽起來太瘋狂了 , 這正是來自佛洛杉磯的一句話: 「 尋找你自己在火星的邊緣 , 通常是很有趣的地方 。 」
so what we decided to do was to see how long it would take to crack these passwords using the best cracking tools that the bad guys are using , or that we could find information about in the research literature .	所以 , 我們決定去看看這些密碼如何使用這些密碼 , 用最好的工具 , 用最佳的工具來追蹤這些密碼 , 或是我們能在研究文獻中找到資訊 。
this tribe , the cofan , has 17 varieties of ayahuasca , all of which they distinguish a great distance in the forest , all of which are referable to our eye as one species .	這部部部落 , 珊瑚礁有17種不同種類 , 所有他們在森林中消失了巨大的距離 , 所有物種都可以提供我們眼睛 。
so 95 percent of us will say that it is terribly wrong for our partner to lie about having an affair , but just about the same amount of us will say that that's exactly what we would do if we were having one .	所以 , 95%的人會說 , 這對我們合作的夥伴來說 , 對我們的夥伴來說 , 對於我們的夥伴來說 , 我們只會說如果有1.5% 。
but by trusting the data that's actually picking up on past practices and by choosing the definition of success , how can we expect the algorithms to emerge unscathed ?	但藉由信任這些資料 , 實際上在過去的練習中挑出的資料 , 藉由選擇成功的定義 , 我們如何期待演算法 ?
he was eating this orange , sugary candy that he kept dipping his fingers into , and since there was so much saliva on his hands , this orange paste started to form on his palms .	他在吃這個橘色 , 糖尿病 , 突然他把手指放在他的手上 , 因為牠的手上 , 這隻橘色就開始在他的床上 。
when i heard the amazing talk by salman khan on wednesday , about the khan academy website that teaches hundreds of subjects to students all over the world , i had a flashback .	當我聽到 「 哈曼漢 」 的神奇演講時 , 我聽到了一場神奇的演講 , 關於阿富汗的網站 , 教導數百名主題 。
meanwhile , chicken production has shifted to an industrial , factorylike model , with birds raised in spaces with a footprint no larger than a sheet of paper .	同時 , 雞的產品已經轉變到工業的工業模式 , 工業模式 , 工業模式 , 有鳥類模型 , 在太空中 , 鳥類比紙還要大 。
gs: we actually don't chat very much about this particular project , not because we're hiding anything , but this is probably one of the most challenging if not the most challenging project we've undertaken .	格:我們其實不在乎這個特殊的專案 , 不是因為我們僱用任何東西 , 但這也許是最有挑戰性的項目 。
he began to go by quanah parker , adopting his mother’s surname , and tried to track down his mother and sister , eventually learning they had both died shortly after their capture .	他開始從平方公園開始 , 操作他的母親的旅程 , 試著追蹤他的母親和妹妹妹 , 最終 , 學習他們兩次的能力 。
so last fall when we published the results of that work in science , we all became overconfident and were sure we were only a few weeks away from being able to now boot up a chromosome out of yeast .	所以最後的下次 , 當我們在科學研究的結果時 , 我們都變成了不足的結果 , 確定我們現在已經有幾個星期離開了 。
in doing so , he encroached on the secular authority of the roman governor orestes , himself a moderate christian , leading to a bitter public feud between the two men .	這樣 , 他參與了羅馬的秘密 , 羅馬的秘密 , 或森林的秘密 , 他在兩個男人之間的秘密 。
and then , on top of it you add: " and thousands of young people from athens , madrid and new york will demonstrate for social justice , claiming they are inspired by arabs . "	然後 , 在座的頂端是: 「 數以千計的年輕人 , 數以千計來自阿拉伯和紐約的年輕人 。 」
all of her online accounts were flooded with screenshots of the video , with graphic rape and death threats and with slurs about her muslim faith .	她在網路上所有的帳戶都被視為螢幕 , 拍攝攝攝影片的螢幕 , 用圖表和死亡威脅 , 和她有關她的穆斯林信仰 。
in fact , a friend of mine from the security industry told me the other day that there are two types of companies in the world: those that know they've been hacked , and those that don't .	事實上 , 一個來自安全產業的朋友 , 告訴我 , 世界上有兩種公司:這些公司在全世界有兩種公司:那些不知道他們被駭客的兩種公司 。
by the way , just so you know: you get stressed out about genetically modified organisms ; there is not one single vine in this valley or anywhere that is not genetically modified .	順便說 , 你就知道:你得到了基因組組的基因組組組組組的基因組 , 在這個谷歌中 , 這裡沒有任何一個病毒 。
because we live in the information age , yet the central currency upon which we all depend information is no longer deemed entirely trustworthy and , at times , can appear downright dangerous .	因為我們在資訊時代活在資訊時代 , 但中央貨幣的中央貨幣 , 我們都依賴資訊的密度 , 還沒有完整的信任 。
and in the depth of despair , in the midst of the movie , when it looks like he can't pull this thing off , and he needs this case , he needs to win this case so badly .	在辯論中 , 在電影中 , 當它看起來像他沒辦法把這東西丟掉 , 他需要贏得很糟糕 。
and if you're a benchwarmer , you might be a virgin or somebody who for whatever reason isn't in the game , maybe because of your age or because of your ability or because of your skillset .	如果你是一位貝爾 , 你可能會是個虛擬人 , 或對遊戲中的某人來說 , 或許不是因為你的年齡或因為你的年齡或因為你的技能 。
a study in florida just a few years ago found that if you're sitting where this photograph was taken in the classroom , row four , speech intelligibility is just 50 percent .	幾年前 , 佛洛杉磯的一個研究發現 , 如果你坐在教室裡 , 這張照片就在教室裡 , 這張照片是五分之五的 。
the heat generated from a device and its environment will eventually demagnetize hard drives , degrade the dye in optical media , and cause charge leakage in floating gates .	由一個設備所產生的熱情 , 最終會偵測到困難的驅動力 , 降低商業媒體的dna , 並在地板上升級的dna 。
people from denmark tell me that many danes are so averse to talking to strangers , that they would rather miss their stop on the bus than say " excuse me " to someone that they need to get around .	從丹尼告訴我 , 很多人都很喜歡跟陌生人談話 , 他們會失去他們的停止 , 說: 「 停止我 」 , 說 「 除了我 」 。
of course , that's when we hit a sort second problem a little bit more methodological which is that , maybe you guys don't know , but monkeys don't actually use money . i know , you haven't met them .	當然 , 我們碰到的第二個問題 , 或許你不知道 , 或許你不知道 , 但猴子不用錢 。 我知道 , 但猴子不用錢 。
we have various strategies there's the methuselah mouse prize , which is basically an incentive to innovate , and to do what you think is going to work , and you get money for it if you win .	我們有許多的策略 , 其中有著多種的策略 , 基本上就是創新的獎勵 , 基本上就是創新的獎勵 , 如果你贏了 。
this happens after millions of years of heat and pressure have fused the star’s hydrogen into heavier elements like helium , carbon , and nitrogen— all the way to iron .	這發生了數百萬年的熱情和壓力 , 造成了恆星的氫氣 , 如氦、碳、氮、氮、氮 , 所有方法都要諷刺 。
lc: it was , and i don't know how we did it , but as i said , my motherinlaw was a kind , kind person , and you didn't have any africanamericans on the police force at that time .	洛杉磯:這是 , 我不知道我們怎麼做 , 但當我說 , 我的母親是種種 , 有點像一個人 , 你沒有任何非洲裔美國人在警察上 。
so a calorie is a useful energy measure , but to work out exactly how many of them each of us requires we need to factor in things like exercise , food type , and our body's ability to process energy .	所以 , 洞穴是一種很有用的能量 , 但要在我們每一個人都需要多數的能量中 , 我們需要工廠 , 像是探險、食物類型、食物 , 我們的身體的能力可以處理能源 。
this was the very same time when computers were being invented , very much based on the idea of modeling the brain of " intelligent machinery , " as alan turing called it , one of the fathers of computer science .	這是當時電腦發明的同時 , 當電腦被發明時 , 非常基於建立 「 智慧機器 」 的概念 , 根據 「 智慧機器 」 的概念 , 作為 「 智慧機器科學 」 。
he wrote , " if some religious genius did come up with an explanation of exactly why all these deaths made sense , would we feel happier , or safer , or more confident in god ? "	他寫了: 「 如果有些宗教的認知天才在於為什麼所有死者都感到快樂 ? 」
and so that's a masterpiece , which is a fake of a masterpiece , and bonded into the canvas is a chip which identifies that as a real fake , if you see what i mean .	所以這是一個謎題 , 這是個謎題 , 這是一個謎團的假設 , 然後把它轉變成一個謎團 , 把它當作真實的假設 , 如果你看到我的意思 。
aside from , you know , getting people excited and wondering what the heck these blue dots were all over the place , it asked the school system to envision how it might become a catalyst for a more connected community .	除此之外 , 你知道 , 要讓人們感到興奮 , 想想知道 , 這些藍色的點是怎麼樣的 , 它問學校系統 , 如何成為更有連結的社群 。
mark pollock: eventually , i did rebuild my identity , and the why for me was about competing again , because pursuing success and risking failure was simply how i felt normal .	馬克:最終 , 我終於重建我身份的身份 , 以及為什麼我要再次競爭 , 因為追求成功和風險的成功 , 只是我覺得正常 。
you've been watching people all day and i guarantee you , like ping pong balls – bambambam and everytime you have an idea , what do you do ? – hit the snooze !	你每天都看過人們 , 我猜你 , 像是購買球場 , 像是買買球球場 , 每次你有點點點子 , 你要做什麼 ?
strangers will hug you , and every year , you will swear it was better the last , but it's still ridiculous and freeing and alive , and the art is one thing that thrives here .	陌生人會擁抱你 , 每年 , 你都會打開它是最佳的 , 但它仍然很荒謬、自由、自由 , 而藝術是其中一件事 。
uncle bernie is exactly the last person you want to sit next to in thanksgiving dinner , because he will bore you to death with peculiar details about some ancient relatives .	不幸的是 , 你想要坐下的最後一個人 , 感謝晚餐 , 因為他會買你死去 , 因為他會給你一些古老的親戚 。
and when you dive into that rift valley , that's where the action is because literally thousands of active volcanoes are going off at any point in time all along this 40 , 000 mile range .	當你死到那個軟體時 , 那正是動作 , 因為事實上有數千個活躍的火山 , 幾乎每次有四千英里的火山 。
then there's the process of experimentation: having confidence in things , trying things out , critical thinking how we move science forward and you can learn both of those things by playing with toys in the everyday world .	接著 , 實驗的過程是:有信心 , 試圖去做一些事情 , 關鍵思考我們如何移動科學 , 你能在日常世界各地學習科學 。
but let's suppose some aliens had been watching our pale blue dot in the cosmos from afar , not just for 40 years , but for the entire 4 . 5 billionyear history of our earth .	但 , 咱們來看看我們的藍點 , 來自阿拉伯的藍點 , 不是四年來 , 而是整個地球上四十五十五十五十億年的歷史 。
we could definitely use more nay , we desperately need more compassionate upstanders and publicfocused scientists and engineers who will strive to the do right thing , and not be easy to manage .	我們幾乎可以使用更多納粹 , 我們專注需要更多同情心 , 公共衛生科學家和工程師 , 他們會努力做對的事 , 而不是容易管理 。
but that's why i noticed grameen bank , which is a bank for poor people , and had 1 , 100 branches , 12 , 000 employees , 2 . 3 million borrowers .	但這也是為什麼我注意到 , 貧窮的銀河銀行 , 這是一個銀行的銀行 , 有1 , 000名員工 , 2.3萬名員工 。
so , for instance the dalai lama gets up every morning meditating on compassion , and he thinks that helping other human beings is an integral component of human happiness .	所以 , 舉例來說 , 大衛拉拉拉瑪瑪瑪瑪瑪在同情心上 , 他認為 , 協助他人成為人類快樂的一員 。
so in fact , something we realized , we can't just use the web , we have to worry about what the underlying infrastructure of the whole thing , is it in fact of a quality that we need ?	所以 , 事實上 , 我們意識到 , 我們不僅使用網路 , 我們得要擔心 , 整件事的基礎建設 , 我們必須擔心什麼 ?
he's just a saint of a man 54yearold lineman who touched the wrong wire and had both of his arms burnt so badly they had to be amputated at the shoulder .	他只是一個人54歲的猶太人 , 他接觸了錯誤的願望 , 兩位軍隊的隊伍 , 他們必須在肩膀上自動駕駛 。
as valuable as that is in los altos , imagine what it does to the adult learner , who's embarrassed to go back and learn stuff they should have known before going back to college .	身為 「 洛杉磯 」 的價值觀 , 想像一下 , 成年人學習者的成年人 , 誰很尷尬 。
if you can see the complexity , you can see how tiny , little eddies and large eddies and the motion this is just sea surface temperature , but it's immensely complicated .	如果你能看到複雜的複雜性 , 你可以看到 , 微小的dna和大型的dna和大型的dna , 這只是海洋溫度的溫度 。
one was growing out the back and it attached to the psoas muscle , which is a big muscle in the back that i'd never heard of , but all of a sudden i cared about it .	其中一個是從來沒有聽過的背後 , 它會影響到我從來沒有聽過的肌肉 , 但所有我從來沒聽過的突變 。
something else i'm quite excited about in this particular domain , beyond these sort of kiosky things where you can get books on demand , is some of these new little screens that are coming out .	在這個特定的領域中 , 我很興奮的是 , 除了這些技巧 , 除了這些技巧 , 你能得到的一些新的螢幕 。
but you know that your senses are not perfect , and therefore there's some variability of where it's going to land shown by that cloud of red , representing numbers between 0 . 5 and maybe 0 . 1 .	但你知道 , 你的感官不完美 , 那裡有一些不同種類的差異 , 它會從0.5和0之間顯示 , 代表0.5和0 。
that was really profound for us , because without knowing it , we'd always felt that in order to honor the individuals in kenema where we worked , we had to work openly , we had to share and we had to work together .	這對我們來說非常深刻 , 因為不知 , 我們總是覺得 , 我們總是覺得 , 為了在肯亞工作的個人 , 我們必須開放分享 , 我們必須一起一起合作 , 我們必須一起一起合作 。
so they identified that as a priority , and then they've got and recruited now 300 researchers from around the world that are studying that topic , essentially the same topic .	所以 , 他們很明白 , 身為一個理想 , 然後他們現在已經有300個研究者 , 基本上是研究上最頂端的三百個研究者 。
and so the classroom started to feel a little bit small , so we found an industrial site in hong kong , and we turned it into the largest megaspace focused on social and environmental impact .	所以 , 教室開始感覺有點小 , 所以我們在密西西亞的工業網站中找到了一份工業產業 , 我們把焦點放在社會和環境影響上 。
galileo , 1609: he points his telescope up at the sky towards saturn , and he sees for the first time in history what we now know are the rings of saturn .	伽利亞 , 1609年:他指出他的望遠鏡在天空上 , 他現在第一次在歷史上看到歷史上最初的火箭 。
'what are you talking about , elyn ? ' 'oh , you know , the usual . who's what , what's who , heaven and hell . let's go out on the roof .	哈哈哈姆是你在談的 , 愛嗎 ? 是的 , 你知道的 , 你知道的 , 通常 , 誰是誰 , 誰是誰 , 天堂 。
through assisted scenario planning , city planners can also make better decisions about how to extend infrastructure , such as human settlements or industrial zones .	藉由保持掃描計畫 , 城市計畫也能做出更好的決定 , 來探索基礎建設 , 比如人類設或工業化石 。
so , about three years ago i was in london , and somebody called howard burton came to me and said , i represent a group of people , and we want to start an institute in theoretical physics .	所以 , 大約三年前我在倫敦 , 有人稱之為 「 ardtontontontonton 」 , 我代表一群人 , 我們想要創立一個機構 。
and i took ownership of this phrase when somebody quoted it , and somebody else said , " oh by the way , that isn't what you originally wrote in that first 1968 whole earth catalog .	我把這張照片拍攝 , 當有人拍攝它時 , 有人說: 「 喔 , 這不是你在1968年寫的 。
